experiment_order,experiment_id,experiment_name,or_fallback_k,semantic_weight,lexical_and_weight,lexical_or_weight,question_id,question,strategy,rank,original_rank,doc_id,chunk_id,page_num,chunk_lang,raw_score,semantic_rank,lexical_rank,semantic_distance,lexical_score,lexical_query_mode,ts_config,rrf_k,candidate_depth,detector_name,detected_language,language_confidence,language_confidence_margin,postgres_ts_config,language_supported,fallback_to_simple,language_note,lexical_and_candidates,lexical_or_candidates_added,lexical_or_fallback_used
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,13,13,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p011_c02,11,en,0.020627325890483786,39.0,35.0,0.35852672806541375,1.8000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,14,14,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c00,10,en,0.019969278033794162,64.0,24.0,0.39930256600991176,2.0,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,15,15,prostata_es_esmo_guia-para-pacientes_2022,p033_c00,33,es,0.018329427519250083,56.0,43.0,0.38038877365655943,1.7,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,16,16,prostata_es_gepac_guia-cancer-de-prostata_2020,p059_c00,59,es,0.017195767195767195,66.0,48.0,0.4000145018105058,1.7,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,17,17,prostata_es_gepac_guia-cancer-de-prostata_2020,p062_c00,62,es,0.017174311926605505,65.0,49.0,0.39941179752349854,1.7,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,18,18,prostata_es_gepac_guia-cancer-de-prostata_2020,p027_c00,27,es,0.01710063335679099,85.0,38.0,0.4137961268424988,1.8000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,19,19,prostata_es_esmo_guia-para-pacientes_2022,p004_c01,4,es,0.016705974842767295,99.0,36.0,0.42119526863098145,1.8000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,20,20,prostata_es_gepac_guia-cancer-de-prostata_2020,p018_c00,18,es,0.01655982905982906,84.0,44.0,0.41352951526641846,1.7,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,21,21,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,0.01639344262295082,1.0,,0.2492433786392212,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,22,22,prostata_es_esmo_guia-para-pacientes_2022,p032_c00,32,es,0.016129032258064516,2.0,,0.2586599434220811,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,23,23,prostata_es_gepac_guia-cancer-de-prostata_2020,p058_c00,58,es,0.015924741760944418,92.0,47.0,0.4186267852783203,1.7,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,24,24,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c05,10,en,0.015873015873015872,3.0,,0.26762986183166504,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,25,25,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p001_c03,1,en,0.015873015873015872,,3.0,,3.3,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,26,26,prostata_es_esmo_guia-para-pacientes_2022,p003_c00,3,es,0.015625,,4.0,,3.3,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,27,27,prostata_es_seom_cancer-prostata_2025,p019_c01,19,es,0.015384615384615385,5.0,,0.2762834100385364,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,28,28,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p011_c01,11,en,0.015151515151515152,6.0,,0.27829402685165405,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,29,29,prostata_es_seom_cancer-prostata_2025,p017_c02,17,es,0.014925373134328358,7.0,,0.2799471616744995,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,30,30,prostata_es_esmo_guia-para-pacientes_2022,p028_c00,28,es,0.014705882352941176,8.0,,0.2840869596056306,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,31,31,prostata_es_gepac_guia-cancer-de-prostata_2020,p125_c00,125,es,0.014705882352941176,,8.0,,2.6000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,32,32,prostata_es_gepac_guia-cancer-de-prostata_2020,p079_c00,79,es,0.014285714285714285,10.0,,0.29108285903930664,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,33,33,prostata_es_gepac_guia-cancer-de-prostata_2020,p026_c00,26,es,0.014285714285714285,,10.0,,2.4,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,34,34,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p011_c03,11,en,0.014084507042253521,11.0,,0.2914160490036011,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,35,35,prostata_es_gepac_guia-cancer-de-prostata_2020,p032_c00,32,es,0.014084507042253521,,11.0,,2.4,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,36,36,prostata_es_esmo_guia-para-pacientes_2022,p025_c00,25,es,0.013888888888888888,12.0,,0.29825305938720703,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,37,37,prostata_es_esmo_guia-para-pacientes_2022,p015_c00,15,es,0.013888888888888888,,12.0,,2.3,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,38,38,prostata_es_gepac_guia-cancer-de-prostata_2020,p046_c00,46,es,0.0136986301369863,13.0,,0.30259716510772705,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,39,39,prostata_es_gepac_guia-cancer-de-prostata_2020,p004_c00,4,es,0.0136986301369863,,13.0,,2.3,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,40,40,prostata_es_seom_cancer-prostata_2025,p010_c00,10,es,0.013513513513513514,14.0,,0.3038832364151921,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,41,41,prostata_es_gepac_guia-cancer-de-prostata_2020,p022_c00,22,es,0.013513513513513514,,14.0,,2.3,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,42,42,prostata_es_gepac_guia-cancer-de-prostata_2020,p094_c00,94,es,0.013333333333333334,,15.0,,2.3,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,43,43,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p011_c04,11,en,0.013157894736842105,16.0,,0.30819547176361084,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,44,44,prostata_es_gepac_guia-cancer-de-prostata_2020,p006_c00,6,es,0.013157894736842105,,16.0,,2.2,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,45,45,prostata_es_seom_cancer-prostata_2025,p009_c00,9,es,0.012987012987012988,17.0,,0.3092644214630127,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,46,46,mama_es_esmo_guia-para-pacientes_v1,p008_c00,8,es,0.012987012987012988,,17.0,,2.1000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,47,47,prostata_es_seor_guia-para-pacientes_v1,p014_c00,14,es,0.01282051282051282,18.0,,0.3098238706588745,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,48,48,prostata_es_esmo_guia-para-pacientes_2022,p012_c00,12,es,0.01282051282051282,,18.0,,2.1000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,49,49,prostata_es_esmo_guia-para-pacientes_2022,p031_c00,31,es,0.012658227848101266,19.0,,0.31442809104919434,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,50,50,prostata_es_gepac_guia-cancer-de-prostata_2020,p025_c00,25,es,0.012658227848101266,,19.0,,2.1000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,51,51,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p005_c02,5,en,0.0125,20.0,,0.3151899576187134,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,52,52,prostata_es_gepac_guia-cancer-de-prostata_2020,p033_c00,33,es,0.0125,,20.0,,2.1000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,53,53,prostata_es_esmo_guia-para-pacientes_2022,p005_c00,5,es,0.012195121951219513,22.0,,0.32235586643218994,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,54,54,prostata_es_gepac_guia-cancer-de-prostata_2020,p158_c00,158,es,0.012195121951219513,,22.0,,2.1000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,55,55,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,p002_c02,2,en,0.012048192771084338,,23.0,,2.0,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,56,56,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p075_c03,75,en,0.011904761904761904,24.0,,0.33699744939804077,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,57,57,prostata_es_gepac_guia-cancer-de-prostata_2020,p005_c00,5,es,0.011627906976744186,,26.0,,2.0,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,58,58,prostata_es_esmo_guia-para-pacientes_2022,p021_c01,21,es,0.011494252873563218,27.0,,0.34667976776836806,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,59,59,mama_es_esmo_guia-para-pacientes_v1,p007_c00,7,es,0.011494252873563218,,27.0,,1.9,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,60,60,prostata_es_seom_cancer-prostata_2025,p002_c01,2,es,0.011363636363636364,28.0,,0.34684282541275024,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,61,61,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p155_c00,155,en,0.011363636363636364,,28.0,,1.9,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,62,62,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p140_c00,140,en,0.011111111111111112,30.0,,0.34742701053619385,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,63,63,prostata_es_gepac_guia-cancer-de-prostata_2020,p055_c00,55,es,0.011111111111111112,,30.0,,1.9,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,64,64,prostata_es_seom_cancer-prostata_2025,p007_c01,7,es,0.01098901098901099,31.0,,0.34761897637730865,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,65,65,prostata_es_gepac_guia-cancer-de-prostata_2020,p077_c00,77,es,0.01098901098901099,,31.0,,1.9,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,66,66,prostata_es_gepac_guia-cancer-de-prostata_2020,p108_c00,108,es,0.010869565217391304,32.0,,0.34778279066085815,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,67,67,prostata_es_seom_cancer-prostata_2025,p003_c00,3,es,0.010869565217391304,,32.0,,1.9,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,68,68,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p150_c00,150,en,0.010752688172043012,33.0,,0.3492358535072705,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,69,69,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p011_c00,11,en,0.010638297872340425,34.0,,0.350338439653469,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,70,70,general_es_gepac_guia-toxicidad-quimioterapia_v1,p036_c01,36,es,0.010416666666666666,36.0,,0.3537275791168213,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,71,71,prostata_es_seom_cancer-prostata_2025,p024_c01,24,es,0.010309278350515464,37.0,,0.35645111539668417,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,72,72,prostata_es_gepac_guia-cancer-de-prostata_2020,p023_c00,23,es,0.010309278350515464,,37.0,,1.8000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,73,73,prostata_es_gepac_guia-cancer-de-prostata_2020,p095_c00,95,es,0.010101010101010102,,39.0,,1.8000001,or_fallback,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,74,74,prostata_es_gepac_guia-cancer-de-prostata_2020,p113_c01,113,es,0.01,40.0,,0.3607306910432163,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,75,75,mama_es_esmo_guia-para-pacientes_v1,p062_c01,62,es,0.009900990099009901,41.0,,0.36120442881636505,,,spanish,60,100,lingua,es,0.9980758263717245,0.9963854748342713,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
