question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,original_covered_claim_ids,review_status,decision,confidence,evidence_origin,retrieved_by,source_content_sha256,evidence_text_sha256,source_exists_in_docs,ingestion_gap,claim_text_changed_since_machine_judgment,needs_human_revalidation,status,reviewer_type,adjudication_status,review_notes
Q020,Q020-E0049,p043_c00,mama_es_esmo_guia-para-pacientes_v1,43,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta algún cambio en las uñas, reacciones cutáneas o retención de líquidos/hinchazón (edema), él le ayudará a controlar estos efectos secundarios.",3,Q020-C11;Q020-C14,Q020-C11;Q020-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,1ef964a85db96d8067f5ee0f2a20ce19c4f4c5ca72ced817d62c699456ace4a2,d74af8c1a91cfd9f159de669586e955f334ca3472fa362e0f426a8caccf7ccc4,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0050,p046_c01,mama_es_esmo_guia-para-pacientes_v1,46,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, síntomas similares a los de la gripe o retención de líquidos/ hinchazón (edema), él le ayudará a controlar estos efectos secundarios.",3,Q020-C11,Q020-C11,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,9fd8b538121e494ee05f1e998f37ef49d9bdd47080a86d9222665af7d14d0fa1,b00509d234eb08117eef35d2a310005d843046b2f73f573d0827d63abfa3660f,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0051,p050_c00,mama_es_esmo_guia-para-pacientes_v1,50,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"La supresión de la función ovárica puede causar síntomas menopáusicos como sofocos, aumento de la sudoración, sequedad vaginal y pérdida del deseo sexual. Su médico o enfermero especialista podrán ayudarle a controlar estos síntomas.",3,Q020-C14,Q020-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,56026fffef3f0c7d585fc60431bfa5b2dab33cd20e6a8c9d6bcb3f22873ec75f,03e1d68ab33ee6fed4a1cd0cae4c6138347842853ca6f75ef12d01b3d8608b59,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0052,p050_c01,mama_es_esmo_guia-para-pacientes_v1,50,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, artralgia o rigidez articular, él le ayudará a controlar estos efectos secundarios.",3,Q020-C14;Q020-C11,Q020-C14;Q020-C11,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,4f3a213f037abf75b1cc36a5c8c2a23213a0cb09b3e99629e009cb96f7b0dcd7,b0ae8ebe51a0d9f0f00f4f0b230e25453b429961a138038b6d8857c2a1baaa7b,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0053,p051_c00,mama_es_esmo_guia-para-pacientes_v1,51,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, hipersensibilidad o dolor articular o musculoesquelético, él le ayudará a controlar estos efectos secundarios.",3,Q020-C14;Q020-C11,Q020-C14;Q020-C11,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,95ade5d37a9d7409e51bb974d62e8985153d617badd3565390bd016d94c1b9d7,66852b31bf99e595c2ce9888a5b5f848716db9aac93346f5381b608a44379218,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0054,p051_c01,mama_es_esmo_guia-para-pacientes_v1,51,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, artralgia o rigidez articular, él le ayudará a controlar estos efectos secundarios.",3,Q020-C14;Q020-C11,Q020-C14;Q020-C11,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;gold_document_verification;lexical_claim_snapshot,3bd23c163846f4cd3a37035a634cbd21970e7e710b2dc8fce68e6db9e6076832,b0ae8ebe51a0d9f0f00f4f0b230e25453b429961a138038b6d8857c2a1baaa7b,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0055,p052_c00,mama_es_esmo_guia-para-pacientes_v1,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea o retención de líquidos/hinchazón, él le ayudará a controlar estos efectos secundarios.",3,Q020-C11;Q020-C12;Q020-C13;Q020-C14,Q020-C11;Q020-C12;Q020-C13;Q020-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,2b30bb8a95aae005daa7ffc5c4e03b1409c7052ae08f153bb5db88af0ab57577,ecaa98c6388c700743111b9852467f505117ae2b488498a394c12993768f1a2b,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0056,p052_c01,mama_es_esmo_guia-para-pacientes_v1,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"si experimenta sangrado o secreción vaginal y trastornos visuales. Su médico puede ayudarle a controlar los sofocos, el aumento de la sudoración y las náuseas.",3,Q020-C14;Q020-C13,Q020-C14;Q020-C13,machine_only_unreviewed,accept_provisional,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,2e55c1d85e3a79bedf901f2ed80abe3a6f4b6b8483cfec03a53b6817534df03c,db39e999a58c1330225495ab565881fc4487973bccca9f26c078b2186bfcc58e,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0057,p053_c00,mama_es_esmo_guia-para-pacientes_v1,53,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Los efectos en el sistema gastrointestinal (náuseas, vómitos, diarrea, estomatitis) pueden provocar la pérdida del apetito (anorexia). Su médico podrá ayudarle a prevenir o controlar estos efectos secundarios. Para prevenir y tratar la estomatitis puede mantener una buena higiene oral usando un enjuague bucal con esteroides y una pasta dental suave.",3,Q020-C14,Q020-C14,human_reviewed,accept,human_confidence_not_recorded,database_chunk,lexical_claim_snapshot,77f71e6c39993eb72f97b4cc4e3d10cd491d7ca6e1b37278fd19c56df9f7be95,0b950aeca0a646493343d2ec4fa875cb95e63c80d9b6cc1a1626f240ef4efb6c,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q020,Q020-E0059,p054_c01,mama_es_esmo_guia-para-pacientes_v1,54,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta insomnio, mialgia, artralgia, dolor, reacciones cutáneas, inflamación o retención de líquidos/hinchazón, él le ayudará a controlar estos efectos secundarios.",3,Q020-C11,Q020-C11,human_reviewed,accept,human_confidence_not_recorded,database_chunk,document_claim_search;lexical_claim_snapshot,c0ca85cc4cc7dfbee217f2326e7e2997b6e3b3df5b1132d78b28de0084fdad6a,972752b25af5989fec294eb759da82a1d674c9885918800b6e667dcee436ed35,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q020,Q020-E0060,p055_c00,mama_es_esmo_guia-para-pacientes_v1,55,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Los efectos en el sistema gastrointestinal (náuseas, vómitos, diarrea, estreñimiento y estomatitis) pueden provocar sensaciones de debilidad (astenia). Su médico podrá ayudarle a prevenir o controlar estos efectos secundarios.",3,Q020-C14,Q020-C14,human_reviewed,accept,human_confidence_not_recorded,database_chunk,document_claim_search,4a9eade2878a75a41f09602decb965e8464eb799c52322daafb9c859e15682d4,2511aa8444f5524daf5185a83cc7b2547b3f862d8c318595fbee7dc3c41dc96b,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q020,Q020-E0065,p072_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es, Tamoxifeno: Si riesgo alto o antecedentes personales de ETV pautar I.A o realizar estudio de trombofilia previo al inicio de tratamiento; revisar interacciones con el uso de antidepresivos; se recomienda revisión ginecológica anual.,3,Q020-C07;Q020-C08;Q020-C09;Q020-C06,Q020-C07;Q020-C08;Q020-C09;Q020-C06,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,47f4bdb783f22600651cae15489abd65c517b50eb0d73e3fd7ddf20513ec7d62,822b59bda5d94c3fe8a20d0488a3a105712adb6b6ee1af702aafe33fcc89370d,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0070,p085_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,85,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,Con Tamoxifeno se recomienda comenzar el tratamiento HT una semana después de finalizar el tratamiento RT.,3,Q020-C10,Q020-C10,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;lexical_claim_snapshot,ed1acb00e2e7e0f97a7f293a81524bf6fb75d7b3771dc86fb525f79e8e1c8ac3,60c9bb370dd64e9afbe2681a07bcad7eebeb17a5cc9e6df37309ac4b1dda0a9a,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0071,p088_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,88,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,Con Tamoxifeno se recomienda comenzar el tratamiento HT una semana después de finalizar el tratamiento RT.,3,Q020-C10,Q020-C10,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,49d44ba67f6c38522ffd9637d063893f328354227784cc784d268ce5c9a2e640,60c9bb370dd64e9afbe2681a07bcad7eebeb17a5cc9e6df37309ac4b1dda0a9a,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0082,p022_c00,mama_es_seom_cancer-mama_2025,22,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,"Si el tratamiento incluye el tamoxifeno, debe hacerse una revisión ginecológica anual (su uso se ha asociado con un aumento del riesgo de cáncer de útero).",3,Q020-C06;Q020-C09,Q020-C06;Q020-C09,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,8bafe91ad37e41099beabce8e346a8eba97e66adc8f09f3ea3d1e60fd54dea8c,eb70540a2da3e824b6f01227017160ac8251ccb4a32bbc3aeaedca9078abe302,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0094,p017_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,17,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Determinados fármacos compiten con los sistemas de metabolización del tamoxifeno que es el sistema CYP2D6 y pueden disminuir la eficacia del tamoxifeno (entre ellos debemos destacar los antidepresivos tricíclicos).,3,Q020-C01;Q020-C03;Q020-C04,Q020-C01;Q020-C02;Q020-C03;Q020-C04,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot;lexical_spanish;semantic_search_persisted,b0412930cb358f04d81ea5a5dbc0818cb6fd1638ec93965397fbcab33b4c02f8,888356ef46c53c158f2f0da0c0e39f165fbb62efdfa00c22ceaf2129ea65ab8e,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0096,p024_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,24,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Riesgo de patología endometrial Las pacientes que reciben tamoxifeno se recomienda exploración ginecológica periódica anual.,3,Q020-C05;Q020-C09,Q020-C05;Q020-C09,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,49de6d5281772ac4191ff0779c51a5f2ba1025aa6322ffe76ac43915e59e46a8,f9262c71010e974c54af8bba38c1309f27f7c7d668cb4f541e144910a5de6257,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0102,p044_c00,prostata_es_esmo_guia-para-pacientes_2022,44,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Informe a su médico si experimenta diarrea o retención de líquidos/ hinchazón (edema), le ayudará a controlar estos efectos secundarios",3,Q020-C14,Q020-C14,human_reviewed,accept,human_confidence_not_recorded,database_chunk,document_claim_search;lexical_claim_snapshot,145273b332c34eb26f186b58aecc99ac9e2dad312a2a5c9daaca55646a76d2ce,8f81f37fc00797ee49d12aa3adc0934a8a5fb4a70e3fb6a0f1ea6ac24686971b,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q020,Q020-E0103,p046_c00,prostata_es_esmo_guia-para-pacientes_2022,46,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Su médico puede ayudarle a sobrellevar los efectos hormonales como los sofocos, los síntomas mamarios y los problemas sexuales Goserelina (Zoladex RCP, 2017) Acne Aumento della sudorazione",3,Q020-C14,Q020-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,2c297cf7614531055f75de60629454ffb317881b13c307aa92629a1af92f607b,3a073c721a2308e9a5b701c9479093f74f7f13f7987bbd2bbdce3378cbf3c2cf,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0105,p047_c01,prostata_es_esmo_guia-para-pacientes_2022,47,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Informe a su médico si experimenta alteraciones en las uñas, reacciones cutáneas o retención de líquidos/hinchazón (edema), le ayudará a controlar estos efectos secundarios",3,Q020-C11;Q020-C14,Q020-C11;Q020-C14,machine_only_unreviewed,accept_provisional,medium,database_chunk,document_claim_search;lexical_claim_snapshot,dab40a55e2a01da04aeeaf69d5a86819d23a0a53de048fef2af5f71bfc42f108,8beafc9aa22e910a8041b9b6a54831033f392cc8be9fcbaa9bf1e8ce66adb124,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q020,Q020-E0126,,mama_es_hureinasofia_protocolo-cancer-mama_2021,88,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,Con Tamoxifeno se recomienda comenzar el trata miento HT una semana después de finalizar el tratamiento RT.,3,Q020-C10,Q020-C10,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search,4c0833ee795b3f3a49252ba16a1ac5b1b44d558a7e01f9bf4959b45f3b4112e7,4c0833ee795b3f3a49252ba16a1ac5b1b44d558a7e01f9bf4959b45f3b4112e7,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q021,Q021-E0028,p020_c01,mama_es_novartis_guia-pacientes-CM_2025,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Se puede presentar con efectos similares a la menopausia Cuando los niveles de estrógenos están bajos, esto puede afectar a la recuperación muscular, por lo que tienes que dejar, al menos, un día de recuperación entre sesiones de media intensidad Deben respetarse 48 h mínimo de recuperación entre sesiones de intensidad alta y observar si la recuperación es buena y sin fatiga.",3,Q021-C04;Q021-C05;Q021-C06,Q021-C04;Q021-C05;Q021-C06,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,293d5d04c86f33f43a7eac29759d79a732c0c9b652a40348bfc3227a446c29b8,a8313eb29e6b3dc5b1513e7aa7388696ec97f3d0c6e22949a1493e576ae91d0b,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q021,Q021-E0029,p020_c02,mama_es_novartis_guia-pacientes-CM_2025,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,e media intensidad Deben respetarse 48 h mínimo de recuperación entre sesiones de intensidad alta y observar si la recuperación es buena y sin fatiga.,3,Q021-C05;Q021-C06,Q021-C05;Q021-C06,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,61485ed9d023e86e22dce72150456d3c9c85ff79a92bd08592e3a90b4630db89,4f78fe7f5625ead29e01e57c2bd0ebcd095525222a2b3ad9794d3a6606f7391c,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q021,Q021-E0032,p026_c00,mama_es_novartis_guia-pacientes-CM_2025,26,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Alteraciones en el sueño: al disminuir los estrógenos y también debido a otros tratamientos, pueden verse alterados los patrones del sueño.",3,Q021-C03,Q021-C03,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,92a5d157a9fcf615dbb356a310d00844b64d5084f229791119ad60fe270c6a73,88c1faff35d1496161ed39347788c2b418eae76aaa89660734418473e897bce0,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q021,Q021-E0036,p085_c01,mama_es_novartis_guia-pacientes-CM_2025,85,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Los niveles reducidos de estrógenos y andrógenos están asociados con alteraciones en la estructura del tejido genital, incluida la red nerviosa, pudiendo producir molestias o una disminución de las sensaciones a nivel genital disminuyendo la satisfacción sexual.",3,Q021-C07,Q021-C07,human_reviewed,accept,human_confidence_not_recorded,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,49a6fc3444eba6164bc765fd8b4d7069dd59d0435309db8b9afdccc6a28015ef,ca9346c29e0eee70860871cd39bf6727a6839550480c2b66f163e2cbcdfdc0e2,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q021,Q021-E0044,p098_c00,mama_es_novartis_guia-pacientes-CM_2025,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"3.2 Abordaje médico de los síntomas derivados de la deprivación estrogénica Los síntomas derivados de la falta de estrógenos hacen que la mujer presente síntomas de menopausia, de ellos los más frecuentes son: Los sofocos.",3,Q021-C01;Q021-C02,Q021-C01;Q021-C02,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,5b0a26f43f53364bad110b766165ed8e1c5b466cd123bdb594c2bc3113753c8e,b21b43cf6568e4aad5e0215822ce643df8fda1691ab15ab317e4f169dcfc593e,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q022,Q022-E0029,p099_c00,mama_es_novartis_guia-pacientes-CM_2025,99,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Los antidepresivos del tipo inhibidores selectivos de la recaptación de serotonina (ISRS) se deben utilizar con precaución en mujeres con cáncer de mama que reciban tratamiento adyuvante con tamoxifeno, ya que algunos pueden reducir su metabolismo.",3,Q022-C01;Q022-C02,Q022-C01;Q022-C02,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,f9abf3e930f14b3f398c2e13d6ea2edbe5e7e90e0f88e52611468d0bf643d47e,a059fe522558b036f309341bc313c8e3eff6268ffbc7154a7762093dccc5c22a,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q023,Q023-E0026,p092_c00,mama_es_novartis_guia-pacientes-CM_2025,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 183 2.3 Salud sexual y reproductiva en mujeres premenopaúsicas con cáncer de mama La quimioterapia induce insuficiencia ovárica en más del 80 % de las mujeres mayores de 40 años y en más del 20 % de las mujeres mayores de 30, además, por su parte, la terapia endocrina tiene como objetivo reducir los niveles de estrógenos del organismo, provocando síntomas muy severos relacionados con la menopausia.",3,Q023-C01;Q023-C03;Q023-C02,Q023-C01;Q023-C03;Q023-C02,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,9878427befcf61ab4f712fdbce84fc7b1c3a99d5cdec4175ff73bf309dcc03a8,5c2772cd35a4b40190af6258f03acf27063cd85e510a64684b4ed3486e84c5f6,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q023,Q023-E0045,,mama_es_novartis_guia-pacientes-CM_2025,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Guía Pacientes con cáncer de mama 182 Sexualidad 183 Guía Pacientes con cáncer de mama182 2.3 Salud sexual y reproductiva en mujeres premeno- paúsicas con cáncer de mama La quimioterapia induce insuficiencia ovárica en más del 80 % de las mujeres mayores de 40 años y en más del 20 % de las mujeres mayores de 30, además, por su parte, la terapia endocrina tiene como objetivo reducir los niveles de estrógenos del organismo, provocando síntomas muy severos relacionados con la menopausia.",3,Q023-C01,Q023-C01,human_reviewed,accept,human_confidence_not_recorded,document_only,gold_document_verification,7387c9a57d80bfc1ef10847f891b1abe7d92fd5681a29fc829afff7dce67b8f8,040950b850e56799e089f503865f0466528309fc51f89225974c6415da0f44e5,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q023,Q023-E0046,,mama_es_novartis_guia-pacientes-CM_2025,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Por tanto, es indispensa- ble informar y conversar sobre la criopreservación de ovocitos, espe- cialmente en las pacientes más jóvenes, antes de la quimioterapia o la ovariectomía profiláctica, por si después quieren tener hijos.",3,Q023-C02,Q023-C02,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search,b7235ed5c1379b3a0699bf1f20ae627caa9845d251a55b5fa2415fb669a628db,b7235ed5c1379b3a0699bf1f20ae627caa9845d251a55b5fa2415fb669a628db,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q024,Q024-E0004,p086_c01,mama_es_novartis_guia-pacientes-CM_2025,86,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Dispareunia: dolor o molestia antes, durante o después de la unión sexual.",3,Q024-C01,Q024-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,9ef6945d707f7459640b1970e947a4ce8c818444afce4d9ecf832776e2d16800,94948cdb3fc4e9324472d93fa2961802388a55867e94f3cee0d5fd990510553c,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q025,Q025-E0023,p016_c00,mama_en_esmo_early-breast-cancer-guidelines_2023,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_ESMO_early-breast-cancer-guidelines_2023.pdf,en,Available data suggest that pregnancy is safe after breast cancer treatment.109 Psychosocial considerations Long-term survivorship issues need particular attention and involve all the implications of living after a breast cancer diagnosis.,3,Q025-C01,Q025-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,647f21be066e3352f4bd4f249404edcbf1e3c7f621a439503b471e09e041b372,7171f6af9a3d0b9918b93e5371c4412b292b678dd1c1ea28b641f5a3a2836f03,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q025,Q025-E0025,p016_c02,mama_en_esmo_early-breast-cancer-guidelines_2023,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_ESMO_early-breast-cancer-guidelines_2023.pdf,en," Premenopausal women considering pregnancy should be informed that available evidence suggests that pregnancy seems to be safe after breast cancer treatment [III, A].",3,Q025-C01,Q025-C01,human_reviewed,accept,human_confidence_not_recorded,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,9a3f740caa78835c454b297eeee80d0bdac276f9a0e74418ece1a4dc5ee4f692,1f291edeff54584b55609d2799c340f08758c8bd0fa3af5efe2b98616d646766,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q025,Q025-E0043,p034_c00,mama_es_esmo_guia-para-pacientes_v1,34,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,Cáncer de mama y embarazo No existen contraindicaciones para quedar embarazada después de tener cáncer de mama.,3,Q025-C02;Q025-C04;Q025-C03;Q025-C05,Q025-C02;Q025-C04;Q025-C03;Q025-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,31874eb7948ce693cc23534b55ceaabb086a3694b06e363a2226536d0d28c416,9139a20e7513c0b2554e0cb5de68c989c36dd717e61b942c55d7e04990796297,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
