question_id,question,strategy,rank,original_rank,doc_id,chunk_id,page_num,chunk_lang,raw_distance,raw_score,detected_language,rrf_k
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,hybrid,10,10,prostata_es_esmo_guia-para-pacientes_2022,p043_c01,43,es,,0.014285714285714285,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,1,1,general_es_gepac_guia-toxicidad-quimioterapia_v1,p046_c01,46,es,,0.01639344262295082,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,2,2,prostata_es_seom_cancer-prostata_2025,p021_c00,21,es,,0.016129032258064516,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p097_c00,97,es,,0.015873015873015872,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,4,4,prostata_es_seom_cancer-prostata_2025,p023_c01,23,es,,0.015625,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,5,5,mama_es_esmo_guia-para-pacientes_v1,p056_c02,56,es,,0.015384615384615385,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,6,6,mama_es_esmo_guia-para-pacientes_v1,p056_c00,56,es,,0.015151515151515152,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p105_c00,105,es,,0.014925373134328358,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p053_c00,53,es,,0.014705882352941176,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,9,9,prostata_es_esmo_guia-para-pacientes_2022,p043_c01,43,es,,0.014492753623188406,es,60.0
Q011,¿Cuál es el principal efecto adverso de la Apalutamida?,language_aware_hybrid,10,10,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p012_c00,12,es,,0.014285714285714285,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,0.2492433786392212,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,2,2,prostata_es_esmo_guia-para-pacientes_2022,p032_c00,32,es,0.2586599434220811,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,3,3,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c05,10,en,0.26762986183166504,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,4,4,prostata_es_esmo_guia-para-pacientes_2022,p005_c01,5,es,0.2708648120325976,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,5,5,prostata_es_seom_cancer-prostata_2025,p019_c01,19,es,0.2762834100385364,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,6,6,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p011_c01,11,en,0.27829402685165405,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,7,7,prostata_es_seom_cancer-prostata_2025,p017_c02,17,es,0.2799471616744995,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,8,8,prostata_es_esmo_guia-para-pacientes_2022,p028_c00,28,es,0.2840869596056306,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,9,9,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c02,10,en,0.28820574283599854,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,semantic,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p079_c00,79,es,0.29108285903930664,,es,
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,,0.01639344262295082,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,2,2,prostata_es_esmo_guia-para-pacientes_2022,p032_c00,32,es,,0.016129032258064516,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,3,3,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c05,10,en,,0.015873015873015872,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,4,4,prostata_es_esmo_guia-para-pacientes_2022,p005_c01,5,es,,0.015625,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,5,5,prostata_es_seom_cancer-prostata_2025,p019_c01,19,es,,0.015384615384615385,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,6,6,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p011_c01,11,en,,0.015151515151515152,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,7,7,prostata_es_seom_cancer-prostata_2025,p017_c02,17,es,,0.014925373134328358,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,8,8,prostata_es_esmo_guia-para-pacientes_2022,p028_c00,28,es,,0.014705882352941176,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,9,9,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c02,10,en,,0.014492753623188406,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,hybrid,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p079_c00,79,es,,0.014285714285714285,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,,0.01639344262295082,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,2,2,prostata_es_esmo_guia-para-pacientes_2022,p032_c00,32,es,,0.016129032258064516,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,3,3,prostata_es_esmo_guia-para-pacientes_2022,p005_c01,5,es,,0.015873015873015872,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,4,4,prostata_es_seom_cancer-prostata_2025,p019_c01,19,es,,0.015625,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,5,5,prostata_es_seom_cancer-prostata_2025,p017_c02,17,es,,0.015384615384615385,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,6,6,prostata_es_esmo_guia-para-pacientes_2022,p028_c00,28,es,,0.015151515151515152,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p079_c00,79,es,,0.014925373134328358,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,8,8,prostata_es_esmo_guia-para-pacientes_2022,p025_c00,25,es,,0.014705882352941176,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,9,9,prostata_es_gepac_guia-cancer-de-prostata_2020,p046_c00,46,es,,0.014492753623188406,es,60.0
Q012,¿cómo suele tratarse el cáncer de próstata resistente a la castración no metastásico?,language_aware_hybrid,10,10,prostata_es_seom_cancer-prostata_2025,p010_c00,10,es,,0.014285714285714285,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,1,1,prostata_es_esmo_guia-para-pacientes_2022,p028_c00,28,es,0.21174120903014582,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,2,2,prostata_es_esmo_guia-para-pacientes_2022,p005_c01,5,es,0.23007013260064002,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,3,3,prostata_es_esmo_guia-para-pacientes_2022,p025_c00,25,es,0.23943452600034776,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,4,4,prostata_es_seom_cancer-prostata_2025,p018_c00,18,es,0.25510089069003383,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,5,5,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c01,10,en,0.2665881295975404,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,6,6,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p109_c00,109,en,0.2673542936233094,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,0.27310006182789304,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,8,8,prostata_es_seom_cancer-prostata_2025,p014_c00,14,es,0.2738799452781626,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,9,9,prostata_es_seom_cancer-prostata_2025,p010_c00,10,es,0.28220501158177713,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,semantic,10,10,prostata_es_seom_cancer-prostata_2025,p019_c01,19,es,0.2841278402576719,,es,
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,1,1,prostata_es_esmo_guia-para-pacientes_2022,p028_c00,28,es,,0.01639344262295082,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,2,2,prostata_es_esmo_guia-para-pacientes_2022,p005_c01,5,es,,0.016129032258064516,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,3,3,prostata_es_esmo_guia-para-pacientes_2022,p025_c00,25,es,,0.015873015873015872,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,4,4,prostata_es_seom_cancer-prostata_2025,p018_c00,18,es,,0.015625,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,5,5,prostata_en_springer_clinical-guidelines-for-prostate-cancer-treatment_2020,p010_c01,10,en,,0.015384615384615385,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,6,6,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p109_c00,109,en,,0.015151515151515152,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,,0.014925373134328358,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,8,8,prostata_es_seom_cancer-prostata_2025,p014_c00,14,es,,0.014705882352941176,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,9,9,prostata_es_seom_cancer-prostata_2025,p010_c00,10,es,,0.014492753623188406,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,hybrid,10,10,prostata_es_seom_cancer-prostata_2025,p019_c01,19,es,,0.014285714285714285,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,1,1,prostata_es_esmo_guia-para-pacientes_2022,p028_c00,28,es,,0.01639344262295082,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,2,2,prostata_es_esmo_guia-para-pacientes_2022,p005_c01,5,es,,0.016129032258064516,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,3,3,prostata_es_esmo_guia-para-pacientes_2022,p025_c00,25,es,,0.015873015873015872,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,4,4,prostata_es_seom_cancer-prostata_2025,p018_c00,18,es,,0.015625,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,,0.015384615384615385,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,6,6,prostata_es_seom_cancer-prostata_2025,p014_c00,14,es,,0.015151515151515152,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,7,7,prostata_es_seom_cancer-prostata_2025,p010_c00,10,es,,0.014925373134328358,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,8,8,prostata_es_seom_cancer-prostata_2025,p019_c01,19,es,,0.014705882352941176,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,9,9,prostata_es_seom_cancer-prostata_2025,p024_c01,24,es,,0.014492753623188406,es,60.0
Q013,¿qué tipos de cáncer de próstata se tratan con terapia de privación de andrógenos?,language_aware_hybrid,10,10,prostata_es_esmo_guia-para-pacientes_2022,p005_c00,5,es,,0.014285714285714285,es,60.0
Q014,¿Para qué sirve el Radium-223?,semantic,1,1,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p126_c02,126,en,0.3989787222172353,,,
Q014,¿Para qué sirve el Radium-223?,semantic,2,2,prostata_es_esmo_guia-para-pacientes_2022,p005_c02,5,es,0.4581077421839381,,,
Q014,¿Para qué sirve el Radium-223?,semantic,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p112_c00,112,es,0.5531176759863574,,,
Q014,¿Para qué sirve el Radium-223?,semantic,4,4,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p096_c01,96,en,0.5653054636352701,,,
Q014,¿Para qué sirve el Radium-223?,semantic,5,5,prostata_es_seom_cancer-prostata_2025,p024_c00,24,es,0.5755023017226271,,,
Q014,¿Para qué sirve el Radium-223?,semantic,6,6,prostata_es_esmo_guia-para-pacientes_2022,p060_c01,60,es,0.5871006373435053,,,
Q014,¿Para qué sirve el Radium-223?,semantic,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p097_c00,97,es,0.5905060308266816,,,
Q014,¿Para qué sirve el Radium-223?,semantic,8,8,mama_es_esmo_guia-para-pacientes_v1,p072_c01,72,es,0.594292957270985,,,
Q014,¿Para qué sirve el Radium-223?,semantic,9,9,mama_es_hureinasofia_protocolo-cancer-mama_2021,p105_c00,105,es,0.5984219493362963,,,
Q014,¿Para qué sirve el Radium-223?,semantic,10,10,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p111_c03,111,en,0.603394674850145,,,
Q014,¿Para qué sirve el Radium-223?,hybrid,1,1,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p126_c02,126,en,,0.01639344262295082,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,2,2,prostata_es_esmo_guia-para-pacientes_2022,p005_c02,5,es,,0.016129032258064516,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p112_c00,112,es,,0.015873015873015872,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,4,4,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p096_c01,96,en,,0.015625,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,5,5,prostata_es_seom_cancer-prostata_2025,p024_c00,24,es,,0.015384615384615385,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,6,6,prostata_es_esmo_guia-para-pacientes_2022,p060_c01,60,es,,0.015151515151515152,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p097_c00,97,es,,0.014925373134328358,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p072_c01,72,es,,0.014705882352941176,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,9,9,mama_es_hureinasofia_protocolo-cancer-mama_2021,p105_c00,105,es,,0.014492753623188406,,60.0
Q014,¿Para qué sirve el Radium-223?,hybrid,10,10,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p111_c03,111,en,,0.014285714285714285,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,1,1,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p126_c02,126,en,,0.01639344262295082,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,2,2,prostata_es_esmo_guia-para-pacientes_2022,p005_c02,5,es,,0.016129032258064516,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p112_c00,112,es,,0.015873015873015872,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,4,4,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p096_c01,96,en,,0.015625,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,5,5,prostata_es_seom_cancer-prostata_2025,p024_c00,24,es,,0.015384615384615385,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,6,6,prostata_es_esmo_guia-para-pacientes_2022,p060_c01,60,es,,0.015151515151515152,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p097_c00,97,es,,0.014925373134328358,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p072_c01,72,es,,0.014705882352941176,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,9,9,mama_es_hureinasofia_protocolo-cancer-mama_2021,p105_c00,105,es,,0.014492753623188406,,60.0
Q014,¿Para qué sirve el Radium-223?,language_aware_hybrid,10,10,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p111_c03,111,en,,0.014285714285714285,,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,1,1,prostata_es_esmo_guia-para-pacientes_2022,p021_c01,21,es,0.2521628442004733,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,2,2,prostata_es_seor_guia-para-pacientes_v1,p016_c00,16,es,0.28121848590484044,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p071_c00,71,es,0.28553393906759494,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,4,4,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,0.2859381011687565,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p186_c00,186,es,0.29835331439971424,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,6,6,prostata_es_seor_guia-para-pacientes_v1,p014_c00,14,es,0.30607106125778205,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p184_c00,184,es,0.3104782084058111,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,8,8,prostata_es_gepac_guia-cancer-de-prostata_2020,p067_c00,67,es,0.3302610314203538,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,9,9,prostata_es_gepac_guia-cancer-de-prostata_2020,p070_c00,70,es,0.3310555614299251,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,semantic,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p077_c01,77,es,0.3330317536630337,,es,
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,1,1,prostata_es_esmo_guia-para-pacientes_2022,p021_c01,21,es,,0.01639344262295082,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,2,2,prostata_es_seor_guia-para-pacientes_v1,p016_c00,16,es,,0.016129032258064516,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p071_c00,71,es,,0.015873015873015872,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,4,4,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,,0.015625,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p186_c00,186,es,,0.015384615384615385,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,6,6,prostata_es_seor_guia-para-pacientes_v1,p014_c00,14,es,,0.015151515151515152,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p184_c00,184,es,,0.014925373134328358,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,8,8,prostata_es_gepac_guia-cancer-de-prostata_2020,p067_c00,67,es,,0.014705882352941176,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,9,9,prostata_es_gepac_guia-cancer-de-prostata_2020,p070_c00,70,es,,0.014492753623188406,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,hybrid,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p077_c01,77,es,,0.014285714285714285,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,1,1,prostata_es_esmo_guia-para-pacientes_2022,p021_c01,21,es,,0.01639344262295082,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,2,2,prostata_es_seor_guia-para-pacientes_v1,p016_c00,16,es,,0.016129032258064516,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p071_c00,71,es,,0.015873015873015872,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,4,4,prostata_es_gepac_guia-cancer-de-prostata_2020,p064_c00,64,es,,0.015625,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p186_c00,186,es,,0.015384615384615385,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,6,6,prostata_es_seor_guia-para-pacientes_v1,p014_c00,14,es,,0.015151515151515152,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p184_c00,184,es,,0.014925373134328358,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,8,8,prostata_es_gepac_guia-cancer-de-prostata_2020,p067_c00,67,es,,0.014705882352941176,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,9,9,prostata_es_gepac_guia-cancer-de-prostata_2020,p070_c00,70,es,,0.014492753623188406,es,60.0
Q015,¿Cómo afecta la prostatectomía radical a la eyaculación?,language_aware_hybrid,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p077_c01,77,es,,0.014285714285714285,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,1,1,general_es_gepac_guia-toxicidad-quimioterapia_v1,p013_c00,13,es,0.2568699870628097,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,2,2,general_es_pfizer_manual-pacientes_2007,p098_c01,98,es,0.3169111798352694,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,3,3,general_es_gepac_guia-toxicidad-quimioterapia_v1,p010_c00,10,es,0.3632144331932068,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,4,4,mama_es_seom_cancer-mama_2025,p015_c01,15,es,0.36781419899293943,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,5,5,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p017_c02,17,en,0.3771077023212721,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,6,6,mama_es_novartis_guia-pacientes-CM_2025,p089_c01,89,es,0.38166753162935074,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,7,7,general_es_pfizer_manual-pacientes_2007,p098_c00,98,es,0.3928500179737785,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,8,8,general_es_gepac_guia-toxicidad-quimioterapia_v1,p005_c00,5,es,0.3929091819632985,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,9,9,prostata_es_esmo_guia-para-pacientes_2022,p047_c00,47,es,0.39359819889068604,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,semantic,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p104_c00,104,es,0.3960682153701782,,es,
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,1,1,general_es_gepac_guia-toxicidad-quimioterapia_v1,p013_c00,13,es,,0.01639344262295082,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,2,2,general_es_pfizer_manual-pacientes_2007,p098_c01,98,es,,0.016129032258064516,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,3,3,general_es_gepac_guia-toxicidad-quimioterapia_v1,p010_c00,10,es,,0.015873015873015872,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,4,4,mama_es_seom_cancer-mama_2025,p015_c01,15,es,,0.015625,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,5,5,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p017_c02,17,en,,0.015384615384615385,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,6,6,mama_es_novartis_guia-pacientes-CM_2025,p089_c01,89,es,,0.015151515151515152,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,7,7,general_es_pfizer_manual-pacientes_2007,p098_c00,98,es,,0.014925373134328358,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,8,8,general_es_gepac_guia-toxicidad-quimioterapia_v1,p005_c00,5,es,,0.014705882352941176,es,60.0
