gold_view,question_id,strategy,k,evaluable_evidence,num_gold_evidence,num_gold_claims,evidence_hit_at_k,evidence_precision_at_k,evidence_recall_at_k,mrr_at_k,ap_at_k,claim_coverage_at_k,document_hit_at_k,page_hit_at_k,retrieved_relevant_evidence,retrieved_claims
expanded,Q019,hybrid,5,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q019,hybrid,10,True,6,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q020,semantic,1,True,22,14,1.0,1.0,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,semantic,3,True,22,14,1.0,0.3333333333333333,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,semantic,5,True,22,14,1.0,0.2,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,semantic,10,True,22,14,1.0,0.2,0.09090909090909091,1.0,0.05844155844155843,0.5,1.0,1.0,2,Q020-C01;Q020-C03;Q020-C04;Q020-C06;Q020-C07;Q020-C08;Q020-C09
expanded,Q020,lexical,1,True,22,14,1.0,1.0,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,lexical,3,True,22,14,1.0,0.3333333333333333,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,lexical,5,True,22,14,1.0,0.4,0.09090909090909091,1.0,0.06363636363636363,0.35714285714285715,1.0,1.0,2,Q020-C01;Q020-C03;Q020-C04;Q020-C05;Q020-C09
expanded,Q020,lexical,10,True,22,14,1.0,0.2,0.09090909090909091,1.0,0.06363636363636363,0.35714285714285715,1.0,1.0,2,Q020-C01;Q020-C03;Q020-C04;Q020-C05;Q020-C09
expanded,Q020,hybrid,1,True,22,14,1.0,1.0,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,hybrid,3,True,22,14,1.0,0.3333333333333333,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,hybrid,5,True,22,14,1.0,0.2,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,hybrid,10,True,22,14,1.0,0.1,0.045454545454545456,1.0,0.045454545454545456,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q021,semantic,1,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,semantic,3,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,semantic,5,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,semantic,10,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,lexical,1,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,lexical,3,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,lexical,5,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,lexical,10,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,hybrid,1,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,hybrid,3,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,hybrid,5,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,hybrid,10,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q022,semantic,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,semantic,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,semantic,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,semantic,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,lexical,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,lexical,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,lexical,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,lexical,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,hybrid,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,hybrid,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,hybrid,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,hybrid,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,semantic,1,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,semantic,3,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,semantic,5,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,semantic,10,True,1,3,1.0,0.1,1.0,0.1,0.1,1.0,1.0,1.0,1,Q023-C01;Q023-C02;Q023-C03
expanded,Q023,lexical,1,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,lexical,3,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q023,lexical,5,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q023,lexical,10,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q023,hybrid,1,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,hybrid,3,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,hybrid,5,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,hybrid,10,True,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q024,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,semantic,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,semantic,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,semantic,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,lexical,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q024,lexical,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q024,lexical,5,True,1,1,1.0,0.2,1.0,0.25,0.25,1.0,1.0,1.0,1,Q024-C01
expanded,Q024,lexical,10,True,1,1,1.0,0.1,1.0,0.25,0.25,1.0,1.0,1.0,1,Q024-C01
expanded,Q024,hybrid,1,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
expanded,Q024,hybrid,3,True,1,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
expanded,Q024,hybrid,5,True,1,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
expanded,Q024,hybrid,10,True,1,1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q024-C01
expanded,Q025,semantic,1,True,6,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q025,semantic,3,True,6,8,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,semantic,5,True,6,8,1.0,0.2,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,semantic,10,True,6,8,1.0,0.1,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,lexical,1,True,6,8,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.25,1.0,1.0,1,Q025-C04;Q025-C05
expanded,Q025,lexical,3,True,6,8,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.375,1.0,1.0,2,Q025-C04;Q025-C05;Q025-C06
expanded,Q025,lexical,5,True,6,8,1.0,0.4,0.3333333333333333,1.0,0.3333333333333333,0.375,1.0,1.0,2,Q025-C04;Q025-C05;Q025-C06
expanded,Q025,lexical,10,True,6,8,1.0,0.2,0.3333333333333333,1.0,0.3333333333333333,0.375,1.0,1.0,2,Q025-C04;Q025-C05;Q025-C06
expanded,Q025,hybrid,1,True,6,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q025,hybrid,3,True,6,8,1.0,0.3333333333333333,0.16666666666666666,0.5,0.08333333333333333,0.25,1.0,1.0,1,Q025-C04;Q025-C05
expanded,Q025,hybrid,5,True,6,8,1.0,0.2,0.16666666666666666,0.5,0.08333333333333333,0.25,1.0,1.0,1,Q025-C04;Q025-C05
expanded,Q025,hybrid,10,True,6,8,1.0,0.1,0.16666666666666666,0.5,0.08333333333333333,0.25,1.0,1.0,1,Q025-C04;Q025-C05
expanded,Q026,semantic,1,True,26,28,1.0,1.0,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,semantic,3,True,26,28,1.0,0.3333333333333333,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,semantic,5,True,26,28,1.0,0.2,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,semantic,10,True,26,28,1.0,0.1,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,lexical,1,True,26,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q026,lexical,3,True,26,28,1.0,0.3333333333333333,0.038461538461538464,0.5,0.019230769230769232,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,lexical,5,True,26,28,1.0,0.2,0.038461538461538464,0.5,0.019230769230769232,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,lexical,10,True,26,28,1.0,0.3,0.11538461538461539,0.5,0.04464285714285714,0.7142857142857143,1.0,1.0,3,Q026-C01;Q026-C02;Q026-C03;Q026-C04;Q026-C05;Q026-C06;Q026-C07;Q026-C08;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,hybrid,1,True,26,28,1.0,1.0,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,hybrid,3,True,26,28,1.0,0.3333333333333333,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,hybrid,5,True,26,28,1.0,0.2,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,hybrid,10,True,26,28,1.0,0.1,0.038461538461538464,1.0,0.038461538461538464,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q027,semantic,1,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,semantic,3,True,1,4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,semantic,5,True,1,4,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,semantic,10,True,1,4,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,lexical,1,True,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q027,lexical,3,True,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q027,lexical,5,True,1,4,1.0,0.2,1.0,0.25,0.25,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,lexical,10,True,1,4,1.0,0.1,1.0,0.25,0.25,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,hybrid,1,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,hybrid,3,True,1,4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,hybrid,5,True,1,4,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,hybrid,10,True,1,4,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q028,semantic,1,True,14,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q028,semantic,3,True,14,11,1.0,0.3333333333333333,0.07142857142857142,0.5,0.03571428571428571,0.18181818181818182,1.0,1.0,1,Q028-C08;Q028-C09
expanded,Q028,semantic,5,True,14,11,1.0,0.4,0.14285714285714285,0.5,0.0642857142857143,0.2727272727272727,1.0,1.0,2,Q028-C05;Q028-C08;Q028-C09
expanded,Q028,semantic,10,True,14,11,1.0,0.4,0.2857142857142857,0.5,0.1357142857142857,0.5454545454545454,1.0,1.0,4,Q028-C01;Q028-C02;Q028-C03;Q028-C05;Q028-C08;Q028-C09
expanded,Q028,lexical,1,True,14,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q028,lexical,3,True,14,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q028,lexical,5,True,14,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q028,lexical,10,True,14,11,1.0,0.1,0.07142857142857142,0.1,0.0071428571428571435,0.18181818181818182,1.0,1.0,1,Q028-C08;Q028-C09
expanded,Q028,hybrid,1,True,14,11,1.0,1.0,0.07142857142857142,1.0,0.07142857142857142,0.18181818181818182,1.0,1.0,1,Q028-C08;Q028-C09
expanded,Q028,hybrid,3,True,14,11,1.0,0.6666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.2727272727272727,1.0,1.0,2,Q028-C05;Q028-C08;Q028-C09
expanded,Q028,hybrid,5,True,14,11,1.0,0.4,0.14285714285714285,1.0,0.14285714285714285,0.2727272727272727,1.0,1.0,2,Q028-C05;Q028-C08;Q028-C09
expanded,Q028,hybrid,10,True,14,11,1.0,0.4,0.2857142857142857,1.0,0.21428571428571427,0.5454545454545454,1.0,1.0,4,Q028-C01;Q028-C02;Q028-C03;Q028-C05;Q028-C08;Q028-C09
expanded,Q029,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,semantic,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,semantic,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,semantic,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,lexical,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q029,lexical,3,True,1,1,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,1,Q029-C01
expanded,Q029,lexical,5,True,1,1,1.0,0.2,1.0,0.5,0.5,1.0,1.0,1.0,1,Q029-C01
expanded,Q029,lexical,10,True,1,1,1.0,0.1,1.0,0.5,0.5,1.0,1.0,1.0,1,Q029-C01
expanded,Q029,hybrid,1,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
expanded,Q029,hybrid,3,True,1,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
expanded,Q029,hybrid,5,True,1,1,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
expanded,Q029,hybrid,10,True,1,1,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q029-C01
expanded,Q030,semantic,1,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,semantic,3,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,semantic,5,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,semantic,10,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,lexical,1,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q030,lexical,3,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q030,lexical,5,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q030,lexical,10,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,hybrid,1,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q030,hybrid,3,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q030,hybrid,5,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q030,hybrid,10,True,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q031,semantic,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,semantic,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,semantic,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q031,semantic,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q031,lexical,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,lexical,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,lexical,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,lexical,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,hybrid,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,hybrid,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,hybrid,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,hybrid,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
