gold_view,question_id,strategy,k,evaluable_evidence,num_gold_evidence,num_gold_claims,evidence_hit_at_k,evidence_precision_at_k,evidence_recall_at_k,mrr_at_k,ap_at_k,claim_coverage_at_k,document_hit_at_k,page_hit_at_k,retrieved_relevant_evidence,retrieved_claims
expanded,Q020,semantic,5,True,23,14,1.0,0.2,0.043478260869565216,1.0,0.043478260869565216,0.21428571428571427,1.0,1.0,1,Q020-C01;Q020-C03;Q020-C04
expanded,Q020,semantic,10,True,23,14,1.0,0.2,0.08695652173913043,1.0,0.05590062111801242,0.5,1.0,1.0,2,Q020-C01;Q020-C03;Q020-C04;Q020-C06;Q020-C07;Q020-C08;Q020-C09
expanded,Q021,hybrid,1,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,hybrid,3,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,hybrid,5,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,hybrid,10,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,language_aware_hybrid,1,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,language_aware_hybrid,3,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,language_aware_hybrid,5,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,language_aware_hybrid,10,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,semantic,1,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q021,semantic,3,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,semantic,5,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q021,semantic,10,True,5,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q022,hybrid,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,hybrid,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,hybrid,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,hybrid,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,language_aware_hybrid,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,language_aware_hybrid,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,language_aware_hybrid,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,language_aware_hybrid,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,semantic,1,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,semantic,3,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,semantic,5,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q022,semantic,10,True,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,hybrid,1,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,hybrid,3,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,hybrid,5,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,hybrid,10,True,2,3,1.0,0.1,0.5,0.1,0.05,1.0,1.0,1.0,1,Q023-C01;Q023-C02;Q023-C03
expanded,Q023,language_aware_hybrid,1,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,language_aware_hybrid,3,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,language_aware_hybrid,5,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q023,language_aware_hybrid,10,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q023,semantic,1,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,semantic,3,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,semantic,5,True,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q023,semantic,10,True,2,3,1.0,0.1,0.5,0.1,0.05,1.0,1.0,1.0,1,Q023-C01;Q023-C02;Q023-C03
expanded,Q024,hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,language_aware_hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,language_aware_hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,language_aware_hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,language_aware_hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,semantic,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,semantic,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q024,semantic,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q025,hybrid,1,True,7,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q025,hybrid,3,True,7,8,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,hybrid,5,True,7,8,1.0,0.2,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,hybrid,10,True,7,8,1.0,0.1,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,language_aware_hybrid,1,True,7,8,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.25,1.0,1.0,1,Q025-C04;Q025-C05
expanded,Q025,language_aware_hybrid,3,True,7,8,1.0,0.6666666666666666,0.2857142857142857,1.0,0.23809523809523808,0.5,1.0,1.0,2,Q025-C04;Q025-C05;Q025-C07;Q025-C08
expanded,Q025,language_aware_hybrid,5,True,7,8,1.0,0.6,0.42857142857142855,1.0,0.34523809523809523,0.625,1.0,1.0,3,Q025-C04;Q025-C05;Q025-C06;Q025-C07;Q025-C08
expanded,Q025,language_aware_hybrid,10,True,7,8,1.0,0.3,0.42857142857142855,1.0,0.34523809523809523,0.625,1.0,1.0,3,Q025-C04;Q025-C05;Q025-C06;Q025-C07;Q025-C08
expanded,Q025,semantic,1,True,7,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q025,semantic,3,True,7,8,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,semantic,5,True,7,8,1.0,0.2,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q025,semantic,10,True,7,8,1.0,0.1,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.25,1.0,1.0,1,Q025-C07;Q025-C08
expanded,Q026,hybrid,1,True,25,28,1.0,1.0,0.04,1.0,0.04,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,hybrid,3,True,25,28,1.0,0.6666666666666666,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,hybrid,5,True,25,28,1.0,0.4,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,hybrid,10,True,25,28,1.0,0.2,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,language_aware_hybrid,1,True,25,28,1.0,1.0,0.04,1.0,0.04,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,language_aware_hybrid,3,True,25,28,1.0,0.6666666666666666,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,language_aware_hybrid,5,True,25,28,1.0,0.4,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,language_aware_hybrid,10,True,25,28,1.0,0.2,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,semantic,1,True,25,28,1.0,1.0,0.04,1.0,0.04,0.5,1.0,1.0,1,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,semantic,3,True,25,28,1.0,0.6666666666666666,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,semantic,5,True,25,28,1.0,0.4,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q026,semantic,10,True,25,28,1.0,0.2,0.08,1.0,0.08,0.5,1.0,1.0,2,Q026-C04;Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31
expanded,Q027,hybrid,1,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,hybrid,3,True,1,4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,hybrid,5,True,1,4,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,hybrid,10,True,1,4,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,language_aware_hybrid,1,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,language_aware_hybrid,3,True,1,4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,language_aware_hybrid,5,True,1,4,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,language_aware_hybrid,10,True,1,4,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,semantic,1,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,semantic,3,True,1,4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,semantic,5,True,1,4,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q027,semantic,10,True,1,4,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1,Q027-C01;Q027-C02;Q027-C03;Q027-C04
expanded,Q028,hybrid,1,True,12,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q028,hybrid,3,True,12,11,1.0,0.3333333333333333,0.08333333333333333,0.5,0.041666666666666664,0.18181818181818182,1.0,1.0,1,Q028-C08;Q028-C09
expanded,Q028,hybrid,5,True,12,11,1.0,0.4,0.16666666666666666,0.5,0.075,0.2727272727272727,1.0,1.0,2,Q028-C05;Q028-C08;Q028-C09
expanded,Q028,hybrid,10,True,12,11,1.0,0.4,0.3333333333333333,0.5,0.15833333333333333,0.5454545454545454,1.0,1.0,4,Q028-C01;Q028-C02;Q028-C03;Q028-C05;Q028-C08;Q028-C09
expanded,Q028,language_aware_hybrid,1,True,12,11,1.0,1.0,0.08333333333333333,1.0,0.08333333333333333,0.18181818181818182,1.0,1.0,1,Q028-C08;Q028-C09
expanded,Q028,language_aware_hybrid,3,True,12,11,1.0,0.6666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.2727272727272727,1.0,1.0,2,Q028-C05;Q028-C08;Q028-C09
expanded,Q028,language_aware_hybrid,5,True,12,11,1.0,0.6,0.25,1.0,0.21666666666666667,0.36363636363636365,1.0,1.0,3,Q028-C04;Q028-C05;Q028-C08;Q028-C09
expanded,Q028,language_aware_hybrid,10,True,12,11,1.0,0.7,0.5,1.0,0.44563492063492066,0.6363636363636364,1.0,1.0,7,Q028-C01;Q028-C02;Q028-C03;Q028-C04;Q028-C05;Q028-C08;Q028-C09
expanded,Q028,semantic,1,True,12,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q028,semantic,3,True,12,11,1.0,0.3333333333333333,0.08333333333333333,0.5,0.041666666666666664,0.18181818181818182,1.0,1.0,1,Q028-C08;Q028-C09
expanded,Q028,semantic,5,True,12,11,1.0,0.4,0.16666666666666666,0.5,0.075,0.2727272727272727,1.0,1.0,2,Q028-C05;Q028-C08;Q028-C09
expanded,Q028,semantic,10,True,12,11,1.0,0.4,0.3333333333333333,0.5,0.15833333333333333,0.5454545454545454,1.0,1.0,4,Q028-C01;Q028-C02;Q028-C03;Q028-C05;Q028-C08;Q028-C09
expanded,Q029,hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,language_aware_hybrid,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,language_aware_hybrid,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,language_aware_hybrid,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,language_aware_hybrid,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,semantic,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,semantic,3,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,semantic,5,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q029,semantic,10,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q030,hybrid,1,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,hybrid,3,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,hybrid,5,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,hybrid,10,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,semantic,1,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,semantic,3,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,semantic,5,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q030,semantic,10,True,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q031,hybrid,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,hybrid,3,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,hybrid,5,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,hybrid,10,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
expanded,Q031,semantic,1,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,semantic,3,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,semantic,5,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
expanded,Q031,semantic,10,True,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,
