question_id,candidate_id,evidence_id,doc_id,chunk_id,page_num,source,lang,content,normalized_text_sha256,retrieved_by,best_rank_semantic,best_rank_lexical,best_rank_hybrid,best_rank_language_aware,found_manually,document_only,ingestion_gap,original_gold_candidate
Q029,Q029-P00035,Q029-E0012,prostata_es_esmo_guia-para-pacientes_2022,p060_c02,,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Medicamento utilizado para tratar los problemas de
erección
SISTEMA GASTROINTESTINAL
Sistema de órganos encargados de hacer entrar y salir
la comida del cuerpo y de hacer uso de los alimentos
para mantener el cuerpo sano. Incluye el esófago, el
estómago y los intestinos",b5c1a3948685663fd54a88f3eef839024c32e49c82166ebd076f2b54c26b63e8,semantic_search_persisted,4,,,,false,false,false,false
Q029,Q029-P00029,Q029-E0013,prostata_es_gepac_guia-cancer-de-prostata_2020,p102_c00,102,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ ¿CÓMO SE TRATA?
· Sensibilidad de los senos y crecimiento del tejido de las mamas
· Osteoporosis (adelgazamiento de los huesos), lo que
causa fracturas de huesos
· Anemia (bajos recuentos de glóbulos rojos)
· Disminución de la agudeza mental
· Pérdida de masa muscular
· Aumento de peso
· Cansancio
· Aumento en los niveles de colesterol
· Depresión
4.9. QUIMIOTERAPIA PARA CÁNCER DE PRÓSTATA
La quimioterapia utiliza medicamentos contra el cáncer que se
inyectan en una vena o que se administran por vía oral. Estos
medicamentos entran al torrente sanguíneo y van por todo el
cuerpo, lo cual permite que este tratamiento sea potencialmente
útil para aquellos cánceres que se han propagado a órganos
distantes (que han hecho metástasis). Algunas veces se usa
quimioterapia cuando el cáncer de próstata se ha propagado
fuera de la glándula prostática y la terapia hormonal ya no es
eficaz. La quimioterapia no es un tratamiento convencional para
el cáncer de próstata en etapa temprana, pero algunos estudios
están determinando si este tratamiento podría ser útil si se
administra por un corto periodo de tiempo después de la cirugía.
La quimioterapia se administra en ciclos, cada período de tratamiento",14358d12994e7009819d634cfe6cca04597d331c8e4a054c1535e271bbe7777a,lexical_claim_snapshot,,8,,,false,false,false,false
Q029,Q029-P00034,Q029-E0014,prostata_es_gepac_guia-cancer-de-prostata_2020,p172_c00,,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ GLOSARIO DE TÉRMINOS MÉDICOS
18. GLOSARIO DE TÉRMINOS MÉDICOS
Abdomen. El área del cuerpo que contiene el páncreas, el
estómago, los intestinos, el hígado, la vesícula biliar y otros órganos.
Abiraterona: Fármaco que bloquea la producción de testosterona
a nivel de próstata, testículos y glándulas suprarrenales. Supone
un nuevo tratamiento hormonal para el cáncer de próstata.
Acupuntura. La técnica de insertar agujas delgadas por la piel
en puntos específicos del cuerpo para controlar el dolor y otros
síntomas. Es un tipo de medicina complementaria y alternativa.
Agonista de la hormona liberadora de hormona luteinizante.
agonista LH-RH. Un fármaco que inhibe la secreción de
hormonas sexuales. En los hombres, el agonista de la hormona
liberadora de hormona luteinizante causa que bajen los niveles
de la testosterona. En las mujeres, el agonista de la hormona
liberadora de hormona luteinizante causa que bajen los niveles
de estrógeno y de otras hormonas sexuales.
Aminoglutetimida. Un fármaco anticanceroso que pertenece
a la familia de fármacos llamados inhibidores de la aromatasa
no-esteroides. La aminoglutetimida se usa para disminuir la
producción de hormonas sexuales (estrógeno en mujeres o
testosterona en hombres) y suprimir el crecimiento de tumores
que necesitan hormonas sexuales para crecer.
Andrógeno. Un tipo de hormona que fomenta el desarrollo y
mantenimiento de las características sexuales masculinas.",da8b5c6a4f3e07c41ae6f70d08616e7d7b968bae3f45c0b807949391cf517c94,semantic_search_persisted,3,,,,false,false,false,false
Q029,Q029-P00032,Q029-E0015,prostata_es_gepac_guia-cancer-de-prostata_2020,p175_c00,,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ GLOSARIO DE TÉRMINOS MÉDICOS
Cáncer. Un término para enfermedades en las que células
anormales se dividen sin control. las células cancerosas pueden
invadir tejidos cercanos y pueden diseminarse a otras partes del
cuerpo por medio del torrente sanguíneo y del sistema linfático.
Hay varios tipos principales de cáncer. El carcinoma es el cáncer
que empieza en la piel o en los tejidos que revisten o cubren los
órganos internos. El sarcoma es el cáncer que empieza en el
hueso, el cartílago, la grasa, el músculo, los vasos sanguíneos,
u otro tejido conectivo o de soporte. La leucemia es cáncer que
comienza en el tejido que da forma a la sangre como la médula
ósea, y causa que se produzca un gran número de glóbulos
anormales y que estos entren en el torrente sanguíneo. El linfoma
y el mieloma múltiple son cánceres que empiezan en las células
del sistema inmunitario.
Cáncer recurrente. Cáncer que ha regresado después de un
período de tiempo en el que el cáncer no podía ser detectado. El
cáncer puede regresar al mismo sitio del tumor original (primario)
o a algún otro lugar en el cuerpo. También se llama recurrencia.
Catéter. Un tubo flexible que se usa para depositar fluidos en el
cuerpo o para sacarlos de él.
Célula. La unidad individual de la que se componen todos los
tejidos del cuerpo. Todos los seres vivos se componen de una
célula o más.
Cirugía. Un procedimiento para remover o reparar una parte del
cuerpo o para investigar si está presente alguna enfermedad.
Una operación.",8077949bfc43a3a853bf6f458b35641ab764c56374d85ad4c2b8319962baeaed,semantic_search_persisted,1,,,,false,false,false,false
Q029,Q029-P00005;Q029-P00026,Q029-E0016,prostata_es_gepac_guia-cancer-de-prostata_2020,p187_c00,187,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ GLOSARIO DE TÉRMINOS MÉDICOS
cuales combaten infecciones y otras enfermedades. este sistema
incluye la médula ósea, el bazo, el timo, los ganglios y vasos
linfáticos (una red de tubos delgados que llevan la linfa y los
glóbulos blancos de la sangre). los vasos linfáticos se ramifican,
como los vasos sanguíneos, en todos los tejidos del cuerpo.
Sistema reproductor. En las mujeres, este sistema incluye los
ovarios, las trompas de falopio, el útero (matriz), el cérvix y la
vagina (canal del parto). El sistema reproductor en los hombres
incluye la próstata, los testículos y el pene.
Suplementos dietéticos. Vitaminas, minerales u otras sustancias,
que se toman en forma oral como una adición a la dieta.
Tejido. Un grupo o capa de células que trabajan juntas para llevar
a cabo una función específica.
Terapia biológica. Tratamiento para estimular o restaurar la
capacidad del sistema inmunitario para combatir las infecciones y
otras enfermedades. También se usa para reducir algunos efectos
secundarios que pueden ser causados por tratamientos contra
el cáncer. También se conoce como inmunoterapia, bioterapia o
terapia modificadora de la respuesta biológica (MrB).
Terapia hormonal. Tratamiento que añade, bloquea o suprime
hormonas. Para ciertos estados (como la diabetes o la
menopausia), las hormonas se dan para ajustar los niveles bajos
de hormonas. Para hacer más lento o para detener el crecimiento
de ciertos cánceres (como el de próstata y de seno), pueden
darse hormonas sintéticas u otros fármacos para bloquear las
hormonas naturales del cuerpo. Alguna",a55b0a941ccdd9990edd82ac25513a9fe6d92fa888879586971a7fc71f47d890,document_claim_search;lexical_claim_snapshot,,5,,,true,false,false,false
Q029,Q029-P00016;Q029-P00021,Q029-E0017,general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,,26,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,5,5,false,false,false,false
Q029,Q029-P00013;Q029-P00018,Q029-E0018,general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,,9,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,2,2,false,false,false,false
Q029,Q029-P00002,Q029-E0019,general_es_pfizer_manual-pacientes_2007,,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"Dirigida contra las células en proliferación, los quimioterápicos no pueden sustraerse de atacar otras células sanas que se encuentran en estados similares de reproducción, fun- damentalmente las células de la sangre, las células que recubren la muco- sa del tubo digestivo y los bulbos pilosos. Por tanto, es fácil entender que dicho ataque se pueda traducir en una mayor propensión a adquirir infec- ciones por descenso de los glóbulos blancos (neutropenia), mayor tenden- cia al sangrado por descenso de las plaquetas (plaquetopenia), anemia pro- gresiva al destruirse los glóbulos rojos, tendencia al vómito y a la diarrea por inflamación de las mucosas del tubo digestivo y, finalmente, caída de",c5b10c5cfa360db29a9cdeb7b7cd693e882d93f5a5b27cbcaa1b693fa009594e,document_claim_search,,,,,true,true,true,false
Q029,Q029-P00015;Q029-P00020,Q029-E0020,prostata_es_esmo_guia-para-pacientes_2022.pdf,,60,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,4,4,false,false,false,false
Q029,Q029-P00014;Q029-P00019,Q029-E0021,prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,,172,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,3,3,false,false,false,false
Q029,Q029-P00012;Q029-P00017,Q029-E0022,prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,,175,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,hybrid_search_persisted;language_aware_hybrid_search_persisted,,,1,1,false,false,false,false
Q030,Q030-P00002;Q030-P00044;Q030-P00086,Q030-E0001,general_es_gepac_guia-toxicidad-quimioterapia_v1,p009_c00,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"1. ASTENIA
Astenia es el término médico para denominar al cansancio (falta de energía) ya
sea físico o emocional. Al tratarse de un efecto secundario subjetivo, es muy
importante que el paciente informe de su presencia. El paciente puede experimentar incapacidad para realizar su actividad física habitual, difi cultad para
concentrarse, cansancio que no disminuye pese al descanso…
Tratamiento de la astenia
La utilización de fármacos para tratar la astenia es controvertido. Entre los fármacos que han demostrado utilidad son:
• Corticoides: Producen una mejoría rápida de la astenia. Pueden producir
además sensación de euforia y aumento de apetito. Sin embargo, no se recomienda su utilización de forma prolongada por los posibles efectos secundarios a largo plazo como son osteoporosis, atrofi a muscular, síndrome de
Cushing, diabetes corticoidea, infecciones…
• Progestágenos: Acetato de megestrol.
Mejora el apetito, disminuyendo la sensación de astenia y aumentado el
peso. El efecto de este fármaco tarda varios días en aparecer. Tiene un riesgo
aumentado de aparición de fenómenos tromboembólicos.
• Psicoestimulantes: Proporcionan sensación de bienestar. Son útiles para contrarrestar los efectos secundarios de los opiáceos. De escasa utilidad en la
práctica clínica por sus efectos secundarios: alteraciones emocionales, insomnio, alucinaciones.
• Tratamientos complementarios:
Existen estudios que han sugerido cierto benefi cio de los tratamientos con
Ginseng.
Consejos sobre hábitos de vida para disminuir la astenia
1. Hacer una lista de las actividades que desea realizar, establec",1d204beead998d70cfdffa373de6d8748a873edde4306385ea2a07152aa1909b,document_claim_search;lexical_claim_snapshot;semantic_search_persisted,1,3,,,true,false,false,false
Q030,Q030-P00029,Q030-E0002,general_es_gepac_guia-toxicidad-quimioterapia_v1,p027_c00,27,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Es importante informar al paciente que no se trata de una obstrucción de la vía
aérea, ceden espontáneamente en las horas siguientes, se repiten en los siguientes ciclos y se agravan con la ingesta de bebidas o alimentos fríos.
Tratamiento farmacológico
En ocasiones se realiza la suspensión o reducción de la dosis del quimioterápico neurotóxico, al alcanzar una dosis acumulada, para disminuir el riesgo
de neurotoxicidad; o cuando aparece cierto grado de toxicidad, reanudando el
tratamiento cuando desaparecen los síntomas.
El objetivo es el control de los síntomas, para ello es preciso en ocasiones asociar
varios fármacos.
ANALGÉSICOS
Anti-infl amatorios, opiáceos
ANTIDEPRESIVOS
Amitriptilina, Venlafaxina
ANTICONVULSIONANTES
Gabapentina, Pregabalina
NEUROPROTECTORES
Amifostina, Glutamina, infusiones de calcio y
magnesio.
Tabla 14.1. Tratamiento farmacológico de la neurotoxicidad.
Consejos para los pacientes
1. Proteger manos y pies de temperaturas extremas (guantes y calcetines).
2. Controlar la temperatura del agua para evitar quemaduras.
3. No usar agua muy caliente o fría para ducharse o lavarse las manos, o lavar
platos.
4. Utilizar ropa ancha y calzado cómodo.",436c5c103523abd602aa63d932d85c6f23bef4196d6c89ec3114dcbfe18b3eef,gold_document_verification,,,,,true,false,false,true
Q030,Q030-P00017;Q030-P00038;Q030-P00045;Q030-P00070,Q030-E0003,general_es_gepac_guia-toxicidad-quimioterapia_v1,p028_c00,28,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
15. TOXICIDAD CARDIACA
Entre los efectos secundarios de la quimioterapia se encuentra la cardiotoxicidad
(toxicidad cardíaca).
El efecto tóxico sobre el corazón puede producir daño del músculo del corazón
(son las denominadas miocardiopatías) o arrítmias (alteraciones en la actividad
eléctrica del corazón).
MIOCARDIOPATÍAS QUIMIOINDUCIDAS
Existen diversos fármacos que se asocian a esta toxicidad, destacando las antraciclinas. Además de la quimioterapia, otros fármacos utilizados en el tratamiento
del cáncer como las terapias dirigidas, también pueden producir cardiotoxicidad
(como por ejemplo el trastuzumab), por lo que el uso combinado de fármacos
con potencial cardiotóxico está en diversas ocasiones contraindicado.
La cardiotoxicidad producida por las antraciclinas es dosis dependiente (aparece hasta en el 7.5% de los pacientes que han recibido una dosis acumulada de
doxorrubicina de 550 mg/m2).
Según el momento de aparición de la cadiotoxicidad, existen:
A. Cardiotoxicidad aguda:
Durante el tratamiento o pocas horas después de su administración. Se manifi esta sobre todo en forma de taquicardias supraventriculares. No son dependientes de dosis ni aumentan el riesgo de cardiopatía posterior. Desaparecen
al interrumpir el tratamiento.
B. Cardiotoxicidad crónica:
La que aparece entre la última dosis de quimioterapia hasta 2 años y medio
después. Las manifestaciones clínicas son similar a los de la insufi ciencia
cardíaca congestiva de otra causa (sensación de falta de aire o disnea, cardiomegalia, edema periférico o hinchazón de las extremidades,",7a03342cb9fc8bbb734267d47d2cecb7046d16ca7d1545c3d180ef6db031cee4,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,,1,,,false,false,false,true
Q030,Q030-P00004;Q030-P00014;Q030-P00021;Q030-P00026;Q030-P00041;Q030-P00047;Q030-P00071,Q030-E0004,general_es_gepac_guia-toxicidad-quimioterapia_v1,p028_c01,28,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"manifestaciones clínicas son similar a los de la insufi ciencia
cardíaca congestiva de otra causa (sensación de falta de aire o disnea, cardiomegalia, edema periférico o hinchazón de las extremidades, derrame pleural
o presencia de líquido en pleura, taquipnea o aumento del número de respiraciones por minuto, etc...
Tiene una mortalidad entre el 25%-60%.",3e8ac54e4609e9a34757fce3abdb74e43f11e4b860e4a1b507d7088934a22f08,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,,2,,,true,false,false,true
Q030,Q030-P00072,Q030-E0005,general_es_gepac_guia-toxicidad-quimioterapia_v1,p030_c00,30,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
16. ENFERMEDAD TROMBOEMBÓLICA VENOSA (ETV)
La ETV es una enfermedad de etiología multifactorial que se caracteriza por la
obstrucción venosa y cuya expresión más grave es la embolia pulmonar (denominado tromboembolismo pulmonar o TEP).
Es una complicación más frecuente en pacientes con cáncer que en la población
general debido a varios factores entre los cuales los más importantes son:
A. La producción de sustancias procoagulantes por las células tumorales.
B. Inmovilidad o disminución de actividad física de los pacientes con cáncer
convalecientes.
C. Tratamientos administrados para el tratamiento del cáncer (Ej: tamoxifeno,
bevacicumab).
Las manifestaciones clínicas van a variar dependiendo de la localización del
trombo y por lo tanto de la obstrucción venosa:
TVP
TEP
VENA AFECTADA
Cualquiera (más frecuente en
miembros inferiores)
Pulmón
CLÍNICA
Dolor, hinchazón, eritema, calor
zona afectada
Disnea, dolor torácico,
síncope
DIAGNÓSTICO
Ecografía-doppler
Angio-TAC
TRATAMIENTO
Anticoagulación
Anticoagulación +/-
oxígeno
Tabla 16.1. Características diferenciales de la TVP y TEP.",b686a1cd8e227dff630d4472800b8ef5245d4b6bc4b4fc2edba0acfb2d7d72fc,lexical_spanish,,14,,,false,false,false,false
Q030,Q030-P00059,Q030-E0006,general_es_gepac_guia-toxicidad-quimioterapia_v1,p031_c00,31,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"17. TOXICIDAD PULMONAR
La toxicidad pulmonar de la quimioterapia aparece sobre todo si se administra
conjuntamente con radioterapia sobre la región torácica.
También puede aparecer en relación a determinados fármacos utilizados en el
tratamiento del cáncer como son los inhibidores tirosin-kinasas (erlotinib, gefi tinib) y determinados agentes quimioterápicos como la bleomicina.
Existen 2 tipos de toxicidad pulmonar (aguda y tardía):
TOXICIDAD AGUDA
TOXICIDAD TARDÍA
TIEMPO DE APARICIÓN
Durante el tratamiento
hasta meses después
Meses-años tras fi nalizar el
tratamiento
CLÍNICA
Tos, disnea, febrícula
Tos, disnea, febrícula
TRATAMIENTO
Corticoesteroides
Poca respuesta al tratamiento
Trasplante pulmonar
Tabla 17.1. Tipos de toxicidad pulmonar.
18. DISFUNCIONES SEXUALES
Los avances médicos de las últimas décadas han permitido que mayor número
de pacientes con cáncer se curen de la enfermedad y/o se conviertan en largos
supervivientes, por lo que las disfunciones sexuales van a infl uir en gran medida
en la calidad de vida de los enfermos una vez superada la enfermedad.
Los factores que desencadenan disfunciones sexuales en los pacientes con cáncer son varios:
• Efecto tóxico de los fármacos quimioterápicos.
• Factores psicológicos( por lo que en ocasiones buscar ayuda especializada de
un psicólogo puede ser de gran utilidad).
• Alteraciones hormonales inducidas por los tratamientos.
• Trastornos funcionales relacionados con el deterioro físico, etc...",19801880cb209852fb61b05ea8a5afa4241d1daf216746f127c22a32f65a869e,lexical_spanish,,1,,,false,false,false,false
Q030,Q030-P00018;Q030-P00039;Q030-P00073,Q030-E0007,general_es_gepac_guia-toxicidad-quimioterapia_v1,p040_c00,40,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
anemia dependerán de su grado (cansancio o astenia, palidez de las mucosas, fatiga o disnea... y en casos más graves insufi ciencia cardíaca).
B. Glóbulos blancos o leucocitos: Son las comúnmente conocidas como las
""defensas"" del organismo. Existen distintos tipos de glóbulos blancos:
• Neutrófi los o segmentados: protegen de la mayoría de las infecciones.
• Linfocitos B: producen anticuerpos destruyendo gérmenes específi cos.
• Linfocitos T: atacan los gérmenes y activan otras células para participar en la respuesta defensiva.
La disminución de los glóbulos blancos dará lugar a la leucopenia.
C. Plaquetas: Actúan evitando el sangrado al formar coágulos. La quimioterapia
puede producir disminución de plaquetas, lo que se conoce como plaquetopenia o trombopenia, la cual predispone a mayor riesgo de hemorragias.
Cuando disminuyen las 3 series de células sanguíneas (glóbulos rojos, blancos y plaquetas), se conoce con el nombre de aplasia medular.
La mielotoxicidad, al igual que muchas toxicidades producidas por el tratamiento quimioterápico se clasifi can en grados:
GRADO 1
GRADO 2
GRADO 3
GRADO 4
Hemoglobina
(Anemia)
Normal-10 g/dl
10-8 g/dl
8-6,5 g/dl
<6,5 g/dl
Leucocitos
(Leucopenia)
Normal-3000/mm3
3000-2000/mm3
2000-1000/mm3
<1000/mm3
Neutrófi los
(Neutropenia)
Normal-1500/mm3
1500-1000/mm3
1000-500/mm3
<500/mm3
Plaquetas
(Trombopenia)
Normal-75000/mm3
75000-50000/mm3
50000-25000/mm3
<25000/mm3
Tabla 21.1. Grados de anemia, leucopenia, neutropenia y trombopenia (mielotoxicidad).
ANEMIA
Es una toxicidad muy frecuente. Se defi ne como disminución",3d8bcd5300e5496750f303e80093b2091b2100a4650b526e1581ac7cab2eae33,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,,1,,,false,false,false,true
Q030,Q030-P00022,Q030-E0008,general_es_gepac_guia-toxicidad-quimioterapia_v1,p040_c01,40,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"/mm3
75000-50000/mm3
50000-25000/mm3
<25000/mm3
Tabla 21.1. Grados de anemia, leucopenia, neutropenia y trombopenia (mielotoxicidad).
ANEMIA
Es una toxicidad muy frecuente. Se defi ne como disminución de los niveles de
Hb por debajo de 12 g/dl.",6b5aa0679b6abf2c8f0313da8b882b4f2ca1bd0d450977b2a627b4233a93651a,existing_gold_db_chunk,,,,,false,false,false,true
Q030,Q030-P00003;Q030-P00030;Q030-P00042,Q030-E0009,general_es_gepac_guia-toxicidad-quimioterapia_v1,p041_c00,41,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"La incidencia de anemia en el paciente en tratamiento quimioterápico va a depender de diversos factores tales como:
• Tipo y dosis de quimioterápico utilizado.
• Tipo de tumor (más frecuente en linfomas, pulmón, ovario, genitourinario).
• Edad y comorbilidades asociados del paciente.
La clínica va a depender del grado de severidad y la velocidad de instauración
(cuanto más rápido se instaure la anemia, peor tolerancia a ésta): cansancio o
astenia, palidez mucocutánea, cefalea, insufi ciencia cardíaca, incluso angina de
pecho en casos muy severos de anemia.
Tratamiento de la anemia:
En el tratamiento de la anemia del paciente con cáncer podemos administrar
dependiendo del grado de severidad de la anemia y de la sintomatología del
paciente:
A. Transfusiones de sangre:
Son muy efectivas y tienen un efecto rápido en la subida de la Hemoglobina
y en el control de los síntomas. Entre sus aspectos negativos está la corta duración de su efecto y los posibles riesgos asociados a su empleo (infecciones
víricas o reacciones inmunes).
B. Eritropoyetina (EPO):
Es una hormona sintetizada de forma fi siológica mayoritariamente en el hígado y en menor cantidad en el riñón. Su función es la estimulación de las
células progenitoras de la médula hematopoyética para la producción de
glóbulos rojos.
En pacientes con cáncer existe una producción de EPO endógena insufi ciente. Su utilización exógena permite disminuir el número de transfusiones.
Tiene un efecto de subida de hemoglobina más lento. Se suele utilizar en
pacientes con Hb en torno al 10. Antes de su utilización el médico debe
descartar",9c47daeb77dab4476fd31fa129d05661225067a57c78094f7fa7462a2c00fce8,document_claim_search;gold_document_verification;lexical_claim_snapshot,,2,,,true,false,false,true
Q030,Q030-P00005;Q030-P00048,Q030-E0010,general_es_pfizer_manual-pacientes_2007,p072_c00,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"tos (quimioterapia, radioterapia), la inactividad, las alteraciones del sueño,
factores psicológicos, nutrición, etc.
Sus manifestaciones pueden ser de naturaleza física, mental o emocional y los pacientes suelen describirla como una sensación de cansancio,
pesadez, debilidad, agotamiento, falta de energía, dificultad para realizar
las tareas diarias, etc.
A pesar de ser un síntoma frecuente para el que existe tratamiento,
muchos pacientes no lo comunican a su médico por creer que es normal
experimentarlo durante el curso de la enfermedad. Nada más lejos de la
realidad: el convivir con la fatiga le va a impedir el poder llevar una vida
normal, dificultando las actividades diarias, el mantener relaciones sociales
y además puede incluso interferir en el proceso normal del tratamiento
médico. En definitiva, le va a afectar su calidad de vida.
Además de los tratamientos farmacológicos, las dietas y los ejercicios,
ciertos cambios en el estilo de vida le ayudarán a aliviar la fatiga.
EFECTOS PSICOLÓGICOS DE LA FATIGA
Si tiene fatiga es muy posible que su autoestima se resienta al verse
impotente para realizar las tareas que antes hacía. Del mismo modo,
puede tener dificultad para concentrarse o para sentir interés por lo que
le rodea.
El tratamiento de la fatiga reducirá el riesgo de que aparezca una depresión. Aunque la ansiedad y depresión son trastornos psicológicos que habitualmente se acompañan de fatiga, es importante saber, sin embargo, que
fatiga no es sinónimo de depresión: una persona puede estar fatigada y no
deprimida.
La inactividad y los trastornos de sueño, tambié",fda6acf44d97d64733f0499b0098395532e4069ba8c6d5a580d1d759a160b867,document_claim_search;lexical_claim_snapshot,,4,,,true,false,false,false
Q030,Q030-P00007;Q030-P00050,Q030-E0011,general_es_pfizer_manual-pacientes_2007,p090_c00,90,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"persona a la que cuida, aproveche y dé unos pequeños paseos durante el
día; pueden beneficiar a ambos.
ORGANICE SU TIEMPO
Los cuidadores dicen tener con frecuencia la sensación de que al día le
falta horas ya que tienen que realizar y compaginar multitud de actividades: familiares, laborales, domésticas, etc. Una buena planificación de las
actividades le ayudará a llevar mejor las tareas.
• Tenga una agenda organizada.
• Haga una lista de las cosas que hay que hacer y priorícelas.
• No trate de abarcar todo.
• Pida ayuda si ve que no llega a todo.
• Si trabaja fuera de casa, haga participe de su situación a sus
compañeros: ellos también pueden ayudarle.
• Busque un espacio para hacer ejercicio a diario.
• Salga cada día a caminar un rato o aproveche para ello las
actividades rutinarias (compra, recados, etc.).
• Utilice la bicicleta estática si no puede salir de casa.
CUARTA PARTE. SUGERENCIAS PARA LOS CUIDADORES",6aefd947980081d94e06943ef553dbd503d87b9c05d195077c23d36ce4017922,document_claim_search;lexical_claim_snapshot,,5,,,true,false,false,false
Q030,Q030-P00010;Q030-P00053,Q030-E0012,general_es_pfizer_manual-pacientes_2007,p092_c00,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"LA IMPORTANCIA DE UNA BUENA COMUNICACIÓN
La comunicación no es una tarea fácil. Sin embargo, una de las necesidades mayores del ser humano es la de ser escuchado. Existen diversas formas de comunicarse, entre las que también se incluye el uso adecuado del
silencio: a veces el silencio tranquiliza y relaja.
EL ESTADO DE ÁNIMO DEL CUIDADOR
Es normal que los cuidadores tengan alteraciones emocionales en un
momento u otro por la dureza del cuidado continuado a una persona. Sin
embargo, la experiencia de poder cuidar a un ser querido y ver que mejora su calidad de vida es también una gran satisfacción. Es frecuente que el
cuidador experimente las siguientes sensaciones:
Miedo
Tener miedo es normal, aunque sólo sea por la sensación de no tener control sobre la situación o el simplemente por el hecho de desconocer qué esta
pasando o cómo evolucionará el tratamiento de la persona que está cuidando.
Enfado y frustración
Es frecuente que se tenga este sentimiento ante situaciones límite en las
que los cuidadores perciben que no se les reconoce el esfuerzo que realizan
o ven la situación como injusta por la falta de apoyo de los que le rodean.
Otras veces el cuidador actúa lo mejor que puede, con todo el cariño,
y la persona a la que cuida en alguna ocasión no le responde de la forma
adecuada. Esto es ciertamente frustrante pero ayudará a compensar esta
Consejos para comunicarse con el paciente
• Déle la oportunidad de iniciar la conversación.
• Respete los silencios: muchas preguntas pueden agotar al
paciente.
• Sepa escuchar.
• El tono de voz, gestos y expresión facial ayudan la com",4f2207e061b3b62aac7c7bc909e2b2821943e63e27a35218ba217d7e821cc0eb,document_claim_search;lexical_claim_snapshot,,6,,,true,false,false,false
