question_id,candidate_id,doc_id,chunk_id,page_num,source,lang,content,retrieval_method,retrieval_rank,retrieval_score,score_type,query_language,detected_language,ts_config,rrf_k,found_in_docs,document_only,original_gold_candidate,claim_id,query_type,ingestion_gap,provenance_detail
Q015,Q015-P00028,prostata_es_esmo_guia-para-pacientes_2022,p034_c00,34,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Terapia dirigida
La terapia dirigida con olaparib es una opción para los pacientes con CPRC metastásico que presentan
mutaciones en los genes BRCA1 o BRCA2 y que ya han recibido tratamiento con abiraterona o antiandrógenos.
Terapia con radionucleidos
El radio-223 es una terapia con radionucleidos que a veces se utiliza para tratar a pacientes con metástasis
óseas. El lutecio-177-PSMA es otra terapia con radionucleidos para administrar radiación a las células de
cáncer de próstata que expresan PSMA.
La salud ósea en el cáncer de próstata
El denosumab y el ácido zoledrónico son medicamentos que se utilizan habitualmente para mantener la salud
ósea y reducir el riesgo de que se produzcan fracturas debidas a la fragilidad de los huesos. Asimismo, pueden
utilizarse para reducir las complicaciones óseas derivadas de la enfermedad metastásica.
La radioterapia de haz externo también puede utilizarse para tratar el dolor de las metástasis óseas (Parker et
al., 2020).
Para obtener más información sobre la salud ósea en caso de cáncer de próstata y
metástasis óseas, consulte la guía para pacientes de la ESMO sobre la salud ósea
relacionada con el cáncer (www.esmo.org/content/download/807933/19063558/1/
ES-La-Salud-Osea-Relacionada-con-el-Cancer-Guia-para-Pacientes.pdf).
""¿Cómo puede
afectar el cáncer a la
salud ósea?
Déjenos ayudarle con
sus preguntas.
esmo.org
Serie de guías ESMO para pacientes
basada en la guía de práctica clínica de la ESMO
La salud
ósea
relacionada
con el
cáncer",document_claim_search,5,0.8,document_page_token_coverage,,,,,true,false,false,Q015-C08,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.6000
Q015,Q015-P00029,prostata_es_gepac_guia-cancer-de-prostata_2020,p071_c00,71,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ ¿CÓMO SE TRATA?
depende en parte de su estado general de salud, su edad y de
la experiencia del equipo quirúrgico.
Efectos secundarios
Los principales posibles efectos secundarios de la prostatectomía
radical son la incontinencia urinaria (falta de control de la
vejiga) e impotencia (el no poder lograr erecciones). Estos
efectos secundarios también pueden ocurrir con otras formas
de tratamiento para cáncer de próstata, lo que se describe a
continuación.
Incontinencia urinaria: usted puede padecer incontinencia urinaria,
lo que significa que no puede controlar la orina o bien presenta
algo de chorreo o goteo involuntario de orina. Existen diferentes
niveles de incontinencia. El tener incontinencia puede afectarle
no sólo físicamente, sino también emocional y socialmente.
Los siguientes son los tres tipos principales de incontinencia:
La incontinencia de esfuerzo es el tipo más común después
de la cirugía de la próstata. Los hombres con incontinencia
urinaria de esfuerzo podrían perder orina cuando tosen, se
ríen, estornudan o hacen ejercicio. Usualmente es causada
por problemas con la válvula muscular que retiene la orina en
la vejiga (esfínter de la vejiga). Los tratamientos del cáncer de
próstata pueden dañar los músculos que forman esta válvula o
los nervios que mantienen los músculos funcionando.
Los hombres que padecen incontinencia por rebosamiento
presentan dificultad para vaciar la vejiga. Estos hombres tardan",document_claim_search,5,0.5833333333333334,document_page_token_coverage,,,,,true,false,false,Q015-C02,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.3333
Q015,Q015-P00030,prostata_es_gepac_guia-cancer-de-prostata_2020,p091_c00,91,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ ¿CÓMO SE TRATA?
con incremento de la frecuencia urinaria. Esto puede ser causado
por la irritación de la uretra (el conducto que drena la orina desde
la vejiga). En pocas ocasiones, este conducto puede llegar a
cerrarse (lo que se conoce como un estrechamiento uretral) y
será necesario abrirlo mediante cirugía.
Problemas de erección: algunos estudios han encontrado que las
tasas de problemas con erecciones son menores después de la
braquiterapia, pero otros estudios han encontrado que las tasas
no son menores que con la radioterapia externa o la cirugía. De
nuevo, mientras más joven sea usted y mejor haya sido su función
sexual antes del tratamiento, mayores son las probabilidades de
que usted recupere la función sexual después del tratamiento.
4.7. CRIOCIRUGÍA PARA CÁNCER DE PRÓSTATA
La criocirugía (también llamada crioterapia o crioablación) se usa
algunas veces para tratar el cáncer de próstata en etapa inicial
mediante el congelamiento. La mayoría de los médicos no utiliza
la criocirugía como primer tratamiento para el cáncer de próstata,
pero a veces es una opción si el cáncer ha aparecido después
de otros tratamientos. Al igual que con la braquiterapia, puede
que este tratamiento no sea una buena opción para los hombres
que tienen glándulas prostáticas grandes.
En este método, el doctor emplea la ecografía transrectal (TRUS)
para guiar varias sondas huecas (agujas) a través de la piel que
se encuentra entre el ano y el escroto hasta la próstata. Este tipo
de procedimiento requiere de anestesia espinal o epidural (la
parte inferior de su cu",document_claim_search,5,0.42857142857142855,document_page_token_coverage,,,,,true,false,false,Q015-C03,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.3571
Q015,Q015-P00031,prostata_es_gepac_guia-cancer-de-prostata_2020,p093_c00,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ ¿CÓMO SE TRATA?
Sin embargo, en comparación con la cirugía o la radioterapia, los
médicos tienen mucha menos información sobre la eficacia a largo
plazo de la criocirugía. La criocirugía no parece ser tan eficaz como
la radiación para los tumores de próstata más avanzados.
Posibles efectos secundarios de la criocirugía
Contrario a lo que ocurre en los hombres que se someten a este
procedimiento como primera forma de tratamiento, los efectos
secundarios de la criocirugía tienden a ser peores si se hace en
hombres que ya han recibido radioterapia.
La mayoría de los hombres tiene sangre en la orina durante uno
o dos días después del procedimiento, así como dolor en el área
donde se colocaron las agujas. También es común la hinchazón
del pene o el escroto.
La congelación también puede afectar la vejiga y los intestinos, lo que
puede causar dolor, sensaciones de ardor, y la necesidad de orinar
o defecar con frecuencia. La mayoría de los hombres recobran la
función normal de los intestinos y de la vejiga con el tiempo.
A menudo, la congelación daña los nervios cercanos a la próstata
que controlan las erecciones. La disfunción eréctil es más común
después de la criocirugía que después de la prostatectomía radical.
Es poco frecuente que ocurra incontinencia urinaria (problemas para
controlar la orina) en los hombres que se someten a la criocirugía
como primer tratamiento del cáncer de próstata. Sin embargo, es
más común en los hombres que ya han recibido radioterapia.
Después de la criocirugía, en menos del 1% de los hombres",document_claim_search,5,0.5454545454545454,document_page_token_coverage,,,,,true,false,false,Q015-C04,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.2727
Q015,Q015-P00032,prostata_es_seom_cancer-prostata_2025,,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"Las complicaciones más frecuentes de este tipo de cirugía son la incontinencia urinaria y la disfunción eréctil, que suelen aparecer inmediatamente después de la cirugía con opción de mejorar con el paso del tiempo (unos 12 y 18 meses, respectivamente). Las técnicas actuales intentan respetar las bandeletas neurovasculares para disminuir este tipo de efectos adversos, aunque no siempre es posible conseguirlo sin arriesgar el control del tumor. En caso de que aparezcan y no haya mejoría, la incontinencia puede intentar solucionarse con rehabilitación de suelo pélvico o de forma quirúrgica y la impotencia con fármacos orales (como el sildenafilo o el tadalafilo) o inyectables (como el alprosta",document_claim_search,5,0.4666666666666667,document_page_token_coverage,,,,,true,true,false,Q015-C01,claim,true,second-pass exhaustive PDF page scan; PDF text verified but no equivalent chunk confidently mapped
Q015,Q015-P00033,prostata_es_seom_cancer-prostata_2025,p013_c02,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"acientes
pueden ser candidatos a este tipo de tratamiento, pues también depende del tamaño de la próstata (no
debe indicarse en caso de próstatas muy grandes) o de la existencia de cirugías previas en la zona.
Además, no es un tratamiento recomendado en pacientes que presenten síntomas urinarios de tipo
obstructivo, en los que sería preferible un abordaje quirúrgico.
Antiguamente se depositaban semillas radiactivas que liberban la radiación de forma progresiva durante
meses (braquiterapia de baja tasa), que en la actualidad se han sustituido por agujas que se colocan en
el interior de la próstata a través del periné y liberan altas dosis radiación en pocas horas (braquiterapia
de alta tasa). En ambos casos se usa como guía una ecografía transrectal.
A diferencia de la radioterapia externa, la braquiterapia se hace en un número inferior de sesiones pero
requiere un ingreso hospitalario corto (habitualmente menos de 48 horas). Los principales efectos
secundarios que pueden aparecer son urinarios, con posibilidad de desarrollar una inflamación de la
próstata (prostatitis aguda) que derive en una retención aguda de orina que necesite un sondaje vesical.
La toxicidad intestinal es menos frecuente que con la radioterapia externa, mientras que las tasas de
disfunción eréctil son muy similares entre ambas.",document_claim_search,5,0.35,document_page_token_coverage,,,,,true,false,false,Q015-C10,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.1500
Q015,Q015-P00034,prostata_es_seom_cancer-prostata_2025,p015_c02,15,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"progresión sintomática y a veces el tiempo de evolución puede ser muy
prolongado (unos 8 años de media hasta el desarrollo de síntomas), por lo que no todos los pacientes con
una recidiva bioquímica precisan tratamiento inmediato.",document_claim_search,5,0.625,document_page_token_coverage,,,,,true,false,false,Q015-C05,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.3750
Q015,Q015-P00035,prostata_es_seom_cancer-prostata_2025,p016_c01,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"ar el estudio, el tratamiento a ofrecer dependerá de los hallazgos de las pruebas y el tratamiento
previamente recibido:
RADIOTERAPIA DE RESCATE: En pacientes operados en los que se descarta recidiva a distancia es posible
realizar un tratamiento de rescate con radioterapia sobre el lecho de prostatectomía (y en ocasiones la
pelvis). En estos casos no es necesario confirmar la recaída con biopsia y, preferiblemente, el tratamiento
debe llevarse a cabo de forma precoz, antes de que el PSA supere los 0.5 ng/ml. La dosis de radioterapia
suele ser de 66 Gy y suele tolerarse bien, con posibilidad de efectos adversos urinarios y digestivos como los
mencionados en el apartado anterior. No está claro el papel de la terapia hormonal asociada a la radioterapia
en este contexto, por lo que debe valorarse caso a caso y no prolongarla más de 6 meses en ningún caso.
CIRUGÍA O TERAPIA ABLATIVA DE RESCATE: Algunos pacientes seleccionados previamente irradiados
pueden ser candidatos a un tratamiento local de rescate (prostatectomía, crioterapia, ultrasonidos),
recomendándose en estos casos realizar una biopsia guiada por RMN y un PET para confirmar la recidiva
local. Es muy importante seleccionar bien a los pacientes en esta situación, ya que las cirugías en pacientes
tratados con radioterapia pueden asociarse a más complicaciones.
HORMONOTERAPIA / OBSERVACIÓN: En pacientes no candidatos a tratamiento local de rescate, que
fracasan al mismo y que mantienen la testosterona en rango de no-castración (>50 ng/dl), el tratamiento de
elección de la recidiva bioquímica es la terapia hormonal con T",document_claim_search,5,0.46153846153846156,document_page_token_coverage,,,,,true,false,false,Q015-C09,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.4615
Q015,Q015-P00036,prostata_es_seom_cancer-prostata_2025,p020_c01,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"ento en los pacientes de alto
riesgo no candidatos a quimioterapia o para pacientes con enfermedad de mejor pronóstico.
A diferencia de la quimioterapia que se administra por la vena y tiene una duración de algo más de 4
meses, todos estos fármacos son de administración oral pero se deben mantener de forma indefinida
hasta que la enfermedad progrese o aparezcan efectos adversos que requieran la suspensión del
fármaco, siendo esencial el seguimiento estrecho de los pacientes para detectar pronto si la enfermedad
responde o por el contrario progresa y hay que cambiar de tratamiento. Además, es importante reseñar
que estos fármacos pueden tener interacciones con otros medicamentos de uso habitual, por lo que
antes de iniciar el tratamiento debe comprobarse el resto de tratamientos que toma el paciente y
actualizarlo siempre que se modifique alguno de ellos.
Los tres fármacos hormonales de nueva generación disponibles son:
1. Abirateronaes un fármaco que impide que las células tumorales, así como las glándulas suprarrenales y
los testículos generen andrógenos. Se administra por vía oral en una dosis diaria de 1000 mg (2
comprimidos a la misma hora del día) siempre asociado a un corticoide a dosis bajas (Prednisona 5 mg al
día en CPHSm). Es importante que los comprimidos de abiraterona se tomen en ayunas (1 hora antes o 2
horas después de comer). La adición de este fármaco a la TDA ha demostrado también un beneficio en
supervivencia de unos 17 meses en pacientes de alto riesgo (al menos dos de estos factores: Gleason 8 o
superior, al menos 3 metástasis óseas y metástasis viscera",document_claim_search,5,0.35714285714285715,document_page_token_coverage,,,,,true,false,false,Q015-C06,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.2143
Q015,Q015-P00037,general_es_gepac_guia-toxicidad-quimioterapia_v1,p025_c01,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"ratamiento, aunque ocasionalmente pueden quedar daños irreversibles.
ENCEFALOPATÍA CRÓNICA
Consiste en la instauración progresiva de una demencia. Se inicia entre los 2
meses y los dos años del tratamiento, puede progresar hasta el coma y la muerte
del paciente.
TOXICIDAD CEREBELOSA
Aparecen síntomas de daño cerebeloso: ataxia (coordinación defectuosa del movimiento muscular), dismetría (falta del sentido de la medida en la ejecución de",document_claim_search,6,0.5,document_page_token_coverage,,,,,true,false,false,Q015-C05,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.5000
Q015,Q015-P00038,general_es_pfizer_manual-pacientes_2007,,77,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,"En algunos tipos de cáncer, o en sus tratamientos, hay una disminu- ción de la libido y en el caso de los hombres, una disminución eréctil y de la fertilidad. En el caso de la cirugía mutilante (mastectomía en la mujer o extirpa- ción de testículo en el varón) el cambio de imagen corporal es importan- te y ambos van a necesitar un tiempo para adaptarse a la nueva situa- ción. Sin embargo, la experiencia indica que a pesar de los cambios corpo- rales, no es extraño que las personas vuelvan a tener una vida sexual acti- va, dado que los cambios en el deseo sexual no son necesariamente per- manentes y pueden volver a la normalidad una vez finalizado el trata- miento.",document_claim_search,6,0.35714285714285715,document_page_token_coverage,,,,,true,true,false,Q015-C03,claim,true,second-pass exhaustive PDF page scan; PDF text verified but no equivalent chunk confidently mapped
Q015,Q015-P00039,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p006_c00,6,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"El cáncer de mama es el tumor maligno más frecuente en la población femenina, con una tasa de curación que
se sitúa por encima del 80%. El incremento progresivo de su incidencia, asociado al envejecimiento de la po
blación y al efecto del cribado poblacional, junto al descenso de la cifras de mortalidad justifican la presencia
de un mayor número de pacientes que son largas supervivientes (LSV) de cáncer de mama1.
Las mujeres LSV de cáncer de mama, a menudo, tienen una vida condicionada por las secuelas o las morbilidades
secundarias al tratamiento de la enfermedad y, a pesar de las altas tasas de curación, muchas de las pacientes
no consiguen volver a disfrutar de la alta calidad de vida de las mujeres de nuestra sociedad. Las terapias
administradas pueden dejar secuelas físicas, psíquicas y psicosociales, que pueden manifestarse o persistir
incluso años después de haber finalizado el tratamiento. A modo de ejemplo, las cicatrices o las molestias
secundarias a las cirugías con intención curativa, o también las secuelas de la cirugía de reconstrucción
conllevan cambios en la imagen corporal. El cansancio o las artralgias, dificultan una completa reincorporación
al mundo laboral, o bien condicionan un deterioro no deseado de las relaciones sociales y familiares. En las
mujeres jóvenes, el tratamiento del cáncer de mama también puede influir negativamente en sus deseos
genésicos al poderse producir una menopausia precoz y con ello una esterilidad2.
Para las pacientes LSV de cáncer de mama es prioritario evitar y/o reducir el riesgo de secuelas y complicaciones
derivadas del di",document_claim_search,6,0.45454545454545453,document_page_token_coverage,,,,,true,false,false,Q015-C04,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.2727
Q015,Q015-P00040,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p006_c01,6,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"l poderse producir una menopausia precoz y con ello una esterilidad2.
Para las pacientes LSV de cáncer de mama es prioritario evitar y/o reducir el riesgo de secuelas y complicaciones
derivadas del diagnóstico y del tratamiento.
El cáncer de mama no es una única enfermedad y las opciones de tratamiento dependen de la biología y
comportamiento de cada tumor y de las características de cada paciente. La selección de la terapia depende de
varios factores: el estadio del tumor, la presencia de los receptores hormonales (que reciben hormonoterapia)
o del receptor HER2+ (cuando está amplificado reciben terapia anti HER2), el grado de diferenciación
histológico, la presencia de mutaciones genéticas (BRCA1 o BRCA2), etc. Asimismo, la edad de la paciente, su
estado general de salud o si la paciente está en edad menopáusica son factores de gran importancia a la hora
de definir un tratamiento individualizado y prevenir algunas de las complicaciones derivadas del mismo 3.
Los objetivos del seguimiento de las mujeres LSV de cáncer de mama son básicamente tres: a) el diagnóstico
de las recaídas o de un segundo tumor primario de mama, b) el minimizar el impacto de las secuelas y
complicaciones derivadas del diagnóstico y tratamiento del cáncer de mama y c) el fomentar medidas de
educación sanitaria y prevención con el fin de promover el bienestar y reducir los riesgos para la salud. Todo
ello, con el fin de conseguir la mejor calidad de vida y lograr que las mujeres LSV se puedan reincorporar a los
distintos ámbitos de su vida social, familiar y laboral de la forma más completa posible 4,",document_claim_search,6,0.4166666666666667,document_page_token_coverage,,,,,true,false,false,Q015-C02,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.2500
Q015,Q015-P00041,prostata_es_esmo_guia-para-pacientes_2022,p026_c00,26,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Cirugía
El objetivo de la cirugía es extirpar el cáncer, así como
un margen de tejido saludable alrededor de él. Después
de la operación, el tejido extirpado se examina bajo un
microscopio para comprobar que se ha extirpado todo el
cáncer. La prostatectomía radical puede utilizarse para
tratar la enfermedad localizada de riesgo bajo o intermedio.
Si hay indicios de que el cáncer puede haberse diseminado
a los ganglios linfáticos, es posible que también se
lleve a cabo la disección de los ganglios pélvicos. La
enfermedad localizada de riesgo alto puede tratarse con
prostatectomía radical más linfadenectomía pélvica,
en la que los ganglios linfáticos se extirpan de la pelvis (Parker et al., 2020).
Radioterapia
Los hombres con enfermedad localizada de riesgo bajo o intermedio pueden recibir radioterapia de haz
externo o braquiterapia. La enfermedad localizada de alto riesgo puede tratarse con radioterapia de haz
externo en combinación con terapia hormonal (Parker et al., 2020).
Terapia hormonal
La terapia hormonal por sí sola no se recomienda como tratamiento principal para el cáncer de próstata
localizado, pero puede utilizarse como parte de una estrategia de espera vigilante para aquellos hombres que
no pueden o no quieren recibir un tratamiento curativo, en combinación con la radioterapia y como terapia
neoadyuvante y/o adyuvante para la enfermedad de riesgo intermedio o alto. La terapia neoadyuvante es un
tratamiento que se administra antes del tratamiento principal y la terapia adyuvante es un tratamiento que se
administra después del tratamiento principal.
La terapia hor",document_claim_search,6,0.46153846153846156,document_page_token_coverage,,,,,true,false,false,Q015-C09,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.4615
Q015,Q015-P00042,prostata_es_esmo_guia-para-pacientes_2022,p043_c01,43,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"a su médico lo antes posible.
Radioterapia
Los efectos secundarios inmediatos de la radioterapia de haz externo suelen deberse a los efectos de la
radiación en los órganos que rodean a la glándula prostática. Entre los efectos secundarios habituales de la
radioterapia se incluyen la frecuencia urinaria, el cambio del hábito intestinal y la pérdida de vello púbico. Los
principales efectos secundarios asociados a la braquiterapia incluyen la irritación de la vejiga.
Terapia hormonal
Los efectos secundarios habituales en los pacientes tratados con terapia hormonal suelen estar relacionados
con la reducción de la acción de la testosterona (por ejemplo, pérdida del apetito sexual, problemas de
erección, sofocos, disminución del vello corporal y pérdida de masa muscular). Muchos de los efectos
secundarios de la terapia hormonal pueden prevenirse o controlarse de manera efectiva. Informe siempre a su
médico o enfermero lo antes posible si nota algún efecto secundario por tomar terapia hormonal. La siguiente
tabla enumera los efectos secundarios más comunes derivados de los medicamentos de terapia hormonal que
se pueden utilizar en el tratamiento del cáncer de próstata.",document_claim_search,6,0.4666666666666667,document_page_token_coverage,,,,,true,false,false,Q015-C01,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.3333
Q015,Q015-P00043,prostata_es_gepac_guia-cancer-de-prostata_2020,p043_c00,43,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ ¿CÓMO SE DIAGNOSTICA?
En algunos casos, un patólogo observará inmediatamente los ganglios
mientras usted sigue anestesiado, para ayudar al cirujano a decidir si
debe continuar con la prostatectomía radical. Esto se denomina biopsia
por congelación, debido a que la muestra de tejido se congela antes
de preparar algunas secciones delgadas del tejido que se analizan con
un microscopio. Si los ganglios contienen cáncer, es posible que se
suspenda la operación y la próstata se deje en su lugar. Esto ocurriría si
el cirujano cree que es poco probable que la extirpación de la próstata
cure el cáncer, y más bien probablemente podría tener como resultado
complicaciones o efectos secundarios graves.
Sin embargo, por lo general, no se realiza un examen de sección
congelada (especialmente si la probabilidad de propagación del cáncer
es baja). En lugar de esto, se extraen los ganglios linfáticos y la próstata
para ser examinados en un laboratorio. Los resultados de laboratorio
usualmente están disponibles varios días después de la cirugía.
BIOPSIA COMO UN PROCEDIMIENTO SEPARADO
La biopsia de ganglios linfáticos no se realiza con frecuencia como
un procedimiento aparte. En ocasiones se usa cuando no se
planea realizar una prostatectomía radical (como en los casos de
ciertos hombres que escogen tratamiento con radioterapia), pero es
importante saber si los ganglios linfáticos contienen cáncer.",document_claim_search,6,0.35714285714285715,document_page_token_coverage,,,,,true,false,false,Q015-C06,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.2143
Q015,Q015-P00044,prostata_es_gepac_guia-cancer-de-prostata_2020,p052_c00,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"CÁNCER DE PRÓSTATA AVANZADO/ ¿CÓMO SE DIAGNOSTICA?
El estadio de la enfermedad va a permitir a tu médico optar por una u
otra opción de tratamiento y proporcionarte un pronóstico más preciso.
Conocer el estadio es fundamental para tomar la decisión correcta
de tratamiento. Cuanto más alto es el estadio, peor es el pronóstico.
La estadificación suele realizarse dos veces:
· después de una exploración clínica y radiológica
Estadios
Definición
Estadio I
El tumor únicamente afecta a un lóbulo de la próstata (que tiene dos).
Puede encontrarse de forma incidental por una biopsia posterior a la
determinación de una alta concentración de PSA. El cáncer no se ha
diseminado a los ganglios linfáticos ni a ninguna otra parte del cuerpo.
Estadio II
El tumor se ha expandido al otro lóbulo y puede afectar a toda
la próstata sin salir de la cápsula que la rodea. El cáncer no se ha
diseminado a los ganglios linfáticos ni a ninguna otra parte del cuerpo.
Estadio III
El tumor se ha extendido fuera de la próstata hasta las vesículas
seminales, un par de glándulas situadas por encima de la próstata
que secretan una importante proporción del líquido que contiene el
semen. El cáncer no se ha diseminado a los ganglios linfáticos ni a
ninguna otra parte del cuerpo, a excepción de las vesículas seminales.
Estadio IV
El tumor ha invadido las estructuras adyacentes, además de las
vesículas seminales por ejemplo: el recto, los músculos o la pared
de la pelvis o, independientemente de la invasión de las estructuras
adyacentes, se ha extendido a otras partes del cuerpo, incluyendo
ganglios linfáticos y h",document_claim_search,6,0.8,document_page_token_coverage,,,,,true,false,false,Q015-C08,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.6000
Q015,Q015-P00045,prostata_es_seom_cancer-prostata_2025,p016_c00,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"A la hora de decidir el momento de ofrecer este tratamiento, se tendrán en cuenta las características del
paciente (edad, enfermedades previas), del tumor inicial (estadificación TNM, grado de Gleason, PSA al
diagnóstico), el tratamiento recibido y la evolución del PSA, utilizando una medida conocida como tiempo de
duplicación del PSA (PSA-DT = PSA doubling time). Se consideran factores de alto riesgo: Gleason 8 o superior,
PSA-DT inferior a 6-12 meses y tiempo hasta la recidiva bioquímica inferior a 18 meses. Además, se está
investigando el papel de las plataformas moleculares en este contexto.
En casos de recidiva bioquímica considerada de alto riesgo, estaría indicado descartar que no haya
enfermedad detectable, bien con pruebas convencionales (en general, poco rentables con valores de PSA por
debajo de 10 ng/ml) o, preferiblemente, con pruebas de nueva generación como el PET-TC Ga-68 PSMA,
siendo este último capaz de detectar enfermedad en más de un 60% de pacientes en los que no se detectó
enfermedad con las técnicas convencionales. Con respecto al uso de estas técnicas de nueva generación, es
importante saber que, desafortunadamente, no siempre estarán disponibles en todos los centros de nuestro
país y que su umbral de detección también aumenta conforme aumenta el PSA, habiéndose establecido el
corte en 0.5 ng/ml para el PET-PSMA y 2 ng/ml para el PET-colina.
Tras completar el estudio, el tratamiento a ofrecer dependerá de los hallazgos de las pruebas y el tratamiento
previamente recibido:
RADIOTERAPIA DE RESCATE: En pacientes operados en los que se descarta recidiva",document_claim_search,6,0.35,document_page_token_coverage,,,,,true,false,false,Q015-C10,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=0.2000
Q015,Q015-P00046,prostata_es_esmo_guia-para-pacientes_2022,p011_c00,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"¿Cuáles son los síntomas del cáncer de próstata?
En sus primeros estadios, el cáncer de próstata a menudo no presenta síntomas. A medida que el cáncer
progresa y la próstata aumenta de tamaño, los síntomas que pueden experimentarse incluyen:
•
orinar con más frecuencia durante el día y/o la noche;
•
dificultad para orinar;
•
urgencia de orinar;
•
goteo o pérdida de orina;
•
sangre en la orina o en el semen;
•
problemas de erección.
El cáncer de próstata a menudo no presenta
síntomas en sus primeros estadios
Acuda al médico si experimenta cualquiera de estos síntomas. Sin embargo, es importante recordar que estos
síntomas también pueden presentarse en personas que no tienen cáncer de próstata; pueden ser causados por otras
afecciones. Por ejemplo, la hiperplasia prostática benigna está causada por el agrandamiento de la glándula
prostática y no suele convertirse en cáncer, pero puede presentar síntomas similares a los del cáncer de próstata
como consecuencia del agrandamiento de la glándula prostática, lo que provoca la presión de la uretra.",document_exact_claim,1,2.0,document_page_token_coverage,,,,,true,false,false,Q015-C07,claim,false,second-pass exhaustive PDF page scan; verified snippet in PDF page; snippet_coverage=1.0000
