question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,confidence,evidence_origin,retrieved_by,content_sha256,status,notes
Q017,Q017-E0006,p073_c01,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"ad de obtener nutrientes para el crecimiento TERAPIA ENDOCRINA Tipo de terapia anticancerosa que reduce el suministro de hormonas a los cánceres de mama dependientes de receptores hormonales TINNITUS Audición de un sonido (como un timbrazos, chillidos o zumbidos) cuando no hay sonido externo presente TOMOGRAFÍA COMPUTARIZADA (TC) Exploración que usa radiografías y una computadora para crear imágenes detalladas del interior del cuerpo TOMOGRAFÍA POR",3,Q017-C01,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,1ab792f20ae3d344731fe1a52fed093b4a6756d01c528824dc8b6f12ccb6b731,provisional_machine_judgment,
Q018,Q018-E0012,p011_c03,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"50-Gene Assay (PAM50) The 50-gene assay (PAM-50) risk of recurrence (ROR) score stratifies patients with HR-positive disease into high-, medium-, and low-",3,Q018-C01;Q018-C03,medium,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,4ca6df505d1b83f6abd1983bb8c89eb245aa4bda84622e38d582088f514ee4f3,provisional_machine_judgment,
Q018,Q018-E0013,p011_c04,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"50-Gene Assay (PAM50) The 50-gene assay (PAM-50) risk of recurrence (ROR) score stratifies patients with HR-positive disease into high-, medium-, and low-risk groups.",3,Q018-C01;Q018-C02;Q018-C03,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,1af9849bae0dc1c0fb2ab41e50ae35ec2639154c76486aad7237dc4673dc39ea,provisional_machine_judgment,
Q018,Q018-E0014,p012_c00,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_NCCN_clinical-practice-guidelines-in-oncology_2024.pdf,en,"This assay appears to be useful in identifying a subgroup of patients with ERpositive, HER2-negative tumors with very low risk of recurrence without adjuvant chemotherapy and helpful in identifying patients at low risk for a late recurrence.115 Based on results of 2 Austrian Breast Cancer Study Group trials-ABCSG-6 and ABCSG-8, patients with HR-positive, HER2-negative, and node-negative disease with a low-risk score by the 12-gene assay had risk of distant recurrence of 4% at 10 years.115 The prognostic value of the risk score from the 12-gene assay was found to be independent of conventional",2,Q018-C03,medium,database_chunk,document_claim_search;gold_document_verification;lexical_claim_snapshot,b76e27f059cee4b0858db53fa62c7fe948e5592a6edda4d1e869662f8fca74fb,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0020,p009_c00,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"Second‑line therapy Several studies have shown that there is a benefit in continuing with second-line anti-HER2 therapy, after progression during or following first-line treatment with trastuzumab [I, A].",2,Q018-C02,medium,database_chunk,lexical_claim_snapshot,b0684f9a911862becb0d60bf45bd70330dc3dead783c9eeaf99965c2fc3738ea,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0023,p010_c00,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,10,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-early-stage-breast-cancer_2022.pdf,en,"- Different genetic signatures have been evaluated in core needle biopsy before neoadjuvant therapy, as good predictors of response to neoadjuvant therapy, especially PAM50 ROR score, although this approach is currently considered experimental (II, C) [88].",3,Q018-C04,medium,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,bbadbadc5de5febbb1348db0e67e506493cbec72c7d15d9e4f8b056b20118a8f,provisional_machine_judgment,
Q018,Q018-E0029,p006_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,6,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Retrospective studies have shown improved prognosis, higher response rates to platinum-containing regimens, and longer treatment-free intervals between relapses in patients with BRCA1- and BRCA2- (BRCA1/2)-mutated ovarian cancer (OC) compared to wild-type BRCA1/2. PARP inhibitors Poly ADP-ribose polymerase (PARP) inhibitors are a class of targeted agents capable of inducing synthetic lethality in mutated BRCA1/2 tumor cells and have been proven to improve progression-free survival (PFS) in phase III clinical trials in several types of BRC",2,Q018-C02,medium,database_chunk,lexical_claim_snapshot,f0a3d3a26c94700c6569ca1da2afb11d52370865ddb813943dd88a816fc6eefe,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0030,p009_c00,mama_en_seom-geicam-solti_clinical-guidelines_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,"Second‑line therapy Several studies have shown that there is a benefit in continuing with second-line anti-HER2 therapy, after progression during or following first-line treatment with trastuzumab [I, A].",2,Q018-C02,medium,database_chunk,lexical_claim_snapshot,b0684f9a911862becb0d60bf45bd70330dc3dead783c9eeaf99965c2fc3738ea,provisional_machine_judgment,grade_2_vs_3_ambiguous;source_path_missing
Q018,Q018-E0032,p038_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,38,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"En nuestro hospital realizamos PAM50 (Prosigna): este test mide la expresión de 50 genes específicamente seleccionados, sobre material incluido en parafina y fijado en formol.",3,Q018-C05,high,database_chunk,document_exact_claim;document_question_search;existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot,bb021c0e628e6c24b3b6936cc358ddfbc0d1bb4bd337e6ba530af0dde838ea85,provisional_machine_judgment,
Q018,Q018-E0033,p038_c01,mama_es_hureinasofia_protocolo-cancer-mama_2021,38,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"Identifica subtipos intrínsecos de tumor y ofrece información pronóstica individualizada, determinando un Riesgo de Recurrencia (ROR) a 10 años, lo cual permite identificar pacientes con enfermedad luminal que no necesitan poliquimioterapia adyuvante (dado su bajo riesgo de recidiva a 10 años sin ella) y también pacientes con enfermedad luminal que no necesitan terapia endocrina más allá de 5 años (dado su bajo riesgo de recidiva tardía).",3,Q018-C06,high,database_chunk,document_claim_search;existing_gold_db_chunk;lexical_claim_snapshot,d883cd2b9c1fa51fd5183488eff20b18a1abd3fc49dd4d639b451634656ad91b,provisional_machine_judgment,
Q018,Q018-E0035,p012_c00,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"The Cambridge Prognostic Groups five-tier model based on ISUP GG, PSA and cT stage were shown to have significantly better discriminative performance than the current three-tie",2,Q018-C02,medium,database_chunk,lexical_claim_snapshot,648ccd1cd9d8b25e93917419f49f2f39873b9d9ef408e8473ac6d8eaf1373b4f,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0036,p012_c01,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"This model separates both EAU intermediate- and high-risk groups in clinically relevant subgroups and has been validated in several cohorts [141-143]. The current EAU classification of low-, favourable- and unfavourable-intermediate risk is essentially similar to the Cambridge Prognostic Groups subgroups. More recently, risk stratifications incorporating the 17-gene Genomic Prostate Score (GPS) [144-146], invasive cribriform and/or intraductal carcinoma (CR/IDC) [147, 148], and mpMRI [149], findings have shown better performance in predicting post-treatment BCR than the (former) threetier EAU,",2,Q018-C02,medium,database_chunk,document_claim_search;lexical_claim_snapshot,14bc0a202e542a4c15c9be5663415ec9f0483b848695f3337c2a9559f67a1ef2,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0038,p025_c03,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"Lymphovascular invasion (LVI), EPE and ejaculatory duct/seminal vesicle involvement must each be reported, if identified, because they carry unfavourable prognostic information [328330]. Studies on biopsy perineural invasion (PNI) have shown variable outcome.",2,Q018-C02,medium,database_chunk,lexical_claim_snapshot,0794c31d848f63a9191a0ebfbc0cfa9da5f1dde5dcdd4dfa6f6553dc133c5277,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0039,p026_c02,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,26,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"uding 215 patients with intermediate risk PCa randomised to two different radiotherapy doses, and with a median follow-up of 12.8 years, showed that a Decipher® test indicating high risk proved to be prognostic for disease progression (HR 1.12), biochemical failure (HR 1.22), distant metastasis (HR 1.28) and PCSM (HR 1.45) [340]. However, because the endpoint was secondary and the study was designed for a completely different purpose, the recommendations remain unchanged until the findings have been confirmed. There are several other potential biomarkers, both on the market and in developmen",2,Q018-C02,medium,database_chunk,lexical_claim_snapshot,949864843df1c156d6b221353e882204f16a863f1d9ee33a47cbdff3b44c1e03,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0043,p066_c02,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,66,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"Local failure due to insufficient total dose has been shown to be prognostic for death from PCa, because a second wave of metastases is seen five to ten years later [755]. Several RCTs have shown that dose escalation (range 74-80Gy) has a significant impact on 10-year biochemical relapse as well as metastases and disease-specific mortality [756-763].",2,Q018-C02,medium,database_chunk,document_claim_search,4acbe217ed43e0bd1a73bdc57248b871ecfe27c1ec43182f5461dfd1862baaa5,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0044,p085_c01,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,85,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"6.3.5.b Risk factors for relapse Patients with ISUP GG > 2 in combination with EPE (pT3a), and particularly those with SV invasion (pT3b) and/or positive surgical margins, are at high risk of progression, which can be as high as 50% after five years [934]. Irrespective of the pT stage, the number of removed nodes [935-942], tumour volume within the LNs and capsular perforation of the nodal metastases are predictors of early recurrence after RP for pN1 disease [943].",2,Q018-C03,medium,database_chunk,document_claim_search;lexical_claim_snapshot,a92545fd8b1297a39c25948af8214804fe422653c087d3cc4a465f809d90088f,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q018,Q018-E0055,,mama_es_hureinasofia_protocolo-cancer-mama_2021,38,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"En nuestro hospital realizamos PAM50 (Prosigna): este test mide la expresión de 50 genes específicamente seleccionados, sobre material incluido en parafina y fijado en formol.",3,Q018-C05;Q018-C06,high,document_only,gold_document_verification,70e2c34317f0e042dafc54e64df62b3a1b9680aec72652f4dc5d29ad6b015ac0,provisional_machine_judgment,document_only_evidence
Q019,Q019-E0016,p005_c01,mama_es_esmo_guia-para-pacientes_v1,5,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Dependiendo del tipo de cáncer de mama, dicha terapia puede incluir quimioterapia, terapia endocrina, terapia anti-HER2 o radioterapia o una combinación de ellas.",2,Q019-C04,medium,database_chunk,document_claim_search;lexical_claim_snapshot,7b789e739844fada4f88648404e14563f7407fd374f5172b9cc0019608aa49c7,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q019,Q019-E0021,p023_c01,mama_es_esmo_guia-para-pacientes_v1,23,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Terapias endocrinas Las terapias endocrinas tienen como objetivo reducir los efectos del estrógeno en los cánceres de mama RE-positivos. Son el tipo de tratamiento sistémico más importante para los tumores RE-positivos, también llamados tumores hormonodependientes. Hay varios tipos de terapia endocrina disponibles, que se toman por vía oral o se administran como una inyección:",2,Q019-C04,medium,database_chunk,document_claim_search;lexical_claim_snapshot,224e880b7911c2843de97ef9349ca07818a721514bc2cc080d74a77dc34f4b46,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q019,Q019-E0024,p052_c00,mama_es_esmo_guia-para-pacientes_v1,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Deberá informar a su médico si experimenta sangrado o secreción vaginal y trastornos visuales. Su médico puede ayudarle a controlar los sofocos, el aumento de la sudoración y las náuseas.",3,Q019-C05,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,2b30bb8a95aae005daa7ffc5c4e03b1409c7052ae08f153bb5db88af0ab57577,provisional_machine_judgment,
Q019,Q019-E0029,p068_c00,mama_es_esmo_guia-para-pacientes_v1,68,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,GLOSARIO 5-FLUOROURACILO Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo o en el pecho ABEMACICLIB Nuevo medicamento de terapia dirigida que inhibe la CDK4/6 para reducir la proliferación de células tumorales ABLACIÓN POR RADIOFRECUENCIA Procedimiento en el que las ondas de radio se desplazan a través de electrodos para calentar y destruir las células cancerosas ACETATO DE MEGESTROL Tipo de terapia endocrina que reduce los efectos de la hormona estrógeno ADYUVANTE (TRATAMIENTO) Tratamiento adicional administrado después del tratamiento primario,2,Q019-C04,medium,database_chunk,document_claim_search;lexical_claim_snapshot,4656d0c904df11364905784acd686ac5aa064d0851f0c00cbd8d4f6012f94259,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q019,Q019-E0031,p069_c01,mama_es_esmo_guia-para-pacientes_v1,69,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"a través de una perfusión en una vena en el brazo o en el pecho DOXORRUBICINA Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo o en el pecho EDAD CRONOLÓGICA Edad basada en el paso real del tiempo EDEMA Acumulación de líquido en el cuerpo que causa que la inflamación de los tejidos afectados ENFERMERO ESPECIALISTA Enfermero especializado en el cuidado de pacientes con una determinada afección (por ejemplo, cáncer) ENSAYO CLÍNICO Estudio que compara los efectos de un tratamiento con otro EPIRRUBICINA Medicamento de quimioterapia que se administra",2,Q019-C04,medium,database_chunk,lexical_claim_snapshot,c63c6932fcaa9b5db5d5e49d06c98f923cb86dfc70a31a50b62ca0e29055a7b6,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q019,Q019-E0032,p070_c00,mama_es_esmo_guia-para-pacientes_v1,70,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"AL VASCULAR (VEGF) Proteína elaborada por células que estimula la formación de nuevos vasos sanguíneos FOLÍCULO PILOSO Saco pequeño en la piel desde el que crece el cabello FULVESTRANT Medicamento de terapia endocrina que bloquea los receptores de estrógeno y reduce su número GAMMAGRAFÍA POR ULTRASONIDO Tipo de exploración médica en la que las ondas sonoras son convertidas en imágenes por una computadora GANGLIOS LINFÁTICOS Pequeñas estructuras presentes en todo el sistema linfático que funcionan como filtros de sustancias nocivas, como las células cancerosas o las bacterias GANGLIOS LINFÁTICO",2,Q019-C04,medium,database_chunk,document_claim_search;lexical_claim_snapshot,211bf0c4eb117be99ded6ec9b0b2e90dbedf426cd37cf62863ce766987afde44,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q019,Q019-E0034,p073_c00,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Incluye el esófago, el estómago y los intestinos SUBCUTÁNEO Debajo de la piel SUPRESIÓN DE LA FUNCIÓN OVÁRICA Tratamiento que detiene o disminuye la cantidad de estrógeno producida por los ovarios TALAZOPARIB Nuevo tipo de terapia dirigida que inhibe la PARP TAMOXIFENO Tipo de terapia endocrina que bloquea los efectos de la hormona estróge",3,Q019-C04,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,5835636d827f177ab0d51817998b45a68df4c808af28b43f848c858af3e9636b,provisional_machine_judgment,
Q019,Q019-E0035,p073_c01,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,nuye la cantidad de estrógeno producida por los ovarios TALAZOPARIB Nuevo tipo de terapia dirigida que inhibe la PARP TAMOXIFENO Tipo de terapia endocrina que bloquea los efectos de la hormona estrógeno en la mama TAXANO Clase de quimioterapia que incluye paclitaxel y docetaxel TERAPIA DIRIGIDA Tipo más reciente de medicamento que funciona bloqueando las señales que le indican a las células cancerosas que crezcan o interfiriendo con su capacidad de obtener nutrientes para el crecimiento TERAPIA ENDOCRINA Tipo de terapia anticancerosa que reduce el suministro de hormonas a los cánceres de mama,3,Q019-C04,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,1ab792f20ae3d344731fe1a52fed093b4a6756d01c528824dc8b6f12ccb6b731,provisional_machine_judgment,
Q019,Q019-E0049,p013_c01,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Trombosis venosa profunda (TVP) o tromboembolismo pulmonar puede ser un efecto secundario de tamoxifeno y con menor frecuencia de Ios inhibidores de la aromatasa.,3,Q019-C01,high,database_chunk,document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,a88a9cfa3eca48d5b6c2cc1a417e64ed938b4db01ed1eea1736a99886645fb9c,provisional_machine_judgment,
Q019,Q019-E0050,p013_c02,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Si ocurre un episodio de TVP se recomienda suspender el tamoxifeno y remitir al oncólogo para valorar un posible cambio de tratamiento o su mantenimiento.,3,Q019-C02,high,database_chunk,document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,62c3e4171167d181d28e764cf9a835532c35b24ed749223f9e7886c4c6b9d92d,provisional_machine_judgment,
Q019,Q019-E0051,p014_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,14,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"Aunque poco frecuente, el tamoxifeno puede aumentar el riesgo de cataratas.",3,Q019-C03,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,710238cafd47c90ad525cb8ab8a5205627585b2478772e16ad1d7f38a8377e90,provisional_machine_judgment,
Q019,Q019-E0067,,mama_es_esmo_guia-para-pacientes_v1,73,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Incluye el esófago, el estómago y los intestinos SUBCUTÁNEO Debajo de la piel SUPRESIÓN DE LA FUNCIÓN OVÁRICA Tratamiento que detiene o disminuye la cantidad de estrógeno producida por los ovarios TALAZOPARIB Nuevo tipo de terapia dirigida que inhibe la PARP TAMOXIFENO Tipo de terapia endocrina que bloquea los efectos de la hormona estrógeno en la mama TAXANO Clase de quimioterapia que incluye paclitaxel y docetaxel TERAPIA DIRIGIDA Tipo más reciente de medicamento que funciona bloqueando las señales que le indican a las células cancerosas que crezcan o interfiriendo con su capacidad de obtene",3,Q019-C04,high,document_only,document_exact_claim;gold_document_verification,1112520512c2fb7df49db1b7f16bd2812b8c80f258347dc9541cdbf427f646ab,provisional_machine_judgment,document_only_evidence
Q019,Q019-E0069,,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Trombosis venosa profunda (TVP) o tromboembolismo pulmonar puede ser un efecto secundario de tamoxifeno y con menor frecuencia de Ios inhibidores de la aromatasa.,3,Q019-C01,high,document_only,gold_document_verification,bc1163dba46eb8c092851ed906bbb601dcf9136d9cc7affcee557baf52718aeb,provisional_machine_judgment,document_only_evidence
Q020,Q020-E0032,p012_c03,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-early-stage-breast-cancer_2022.pdf,en,Patients on tamoxifen treatment will require age-appropriate gynecological screening.,3,Q020-C15,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,6e354950e3ef9d41279ef64db1ab4afce11fffe0011f0534f4ab599f4fb62867,provisional_machine_judgment,
Q020,Q020-E0035,p006_c02,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,6,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Neither gynecological screening nor risk-reducing surgery is recommended unless there is a positive family history of OC, in which case medical management should be individualized by a multidisciplinary team. Tamoxifen, anastrozole, exemestane, and raloxifene might be offered for BC chemoprevention for a maximum of 5 years to women at high and moderate-risk for BC (I, A) [27].",2,Q020-C15,medium,database_chunk,document_claim_search;lexical_claim_snapshot,39227540c6580905d4101c3d0e4bf95e10be5c2bbfefcb0d85d9a1dfc7aa1aa7,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q020,Q020-E0047,p041_c01,mama_es_esmo_guia-para-pacientes_v1,41,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Su médico podrá ayudarle a prevenir o controlar las náuseas, vómitos o estreñimiento.",2,Q020-C14,medium,database_chunk,lexical_claim_snapshot,f8452f7949cfa0e3b6919f3cc1381d5b4f724b80ad959d2273513c25aff1b7e9,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q020,Q020-E0049,p043_c00,mama_es_esmo_guia-para-pacientes_v1,43,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta algún cambio en las uñas, reacciones cutáneas o retención de líquidos/hinchazón (edema), él le ayudará a controlar estos efectos secundarios.",3,Q020-C11;Q020-C14,high,database_chunk,document_claim_search;lexical_claim_snapshot,1ef964a85db96d8067f5ee0f2a20ce19c4f4c5ca72ced817d62c699456ace4a2,provisional_machine_judgment,
Q020,Q020-E0050,p046_c01,mama_es_esmo_guia-para-pacientes_v1,46,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, síntomas similares a los de la gripe o retención de líquidos/ hinchazón (edema), él le ayudará a controlar estos efectos secundarios.",3,Q020-C11,high,database_chunk,document_claim_search;lexical_claim_snapshot,9fd8b538121e494ee05f1e998f37ef49d9bdd47080a86d9222665af7d14d0fa1,provisional_machine_judgment,
Q020,Q020-E0051,p050_c00,mama_es_esmo_guia-para-pacientes_v1,50,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"La supresión de la función ovárica puede causar síntomas menopáusicos como sofocos, aumento de la sudoración, sequedad vaginal y pérdida del deseo sexual. Su médico o enfermero especialista podrán ayudarle a controlar estos síntomas.",3,Q020-C14,high,database_chunk,lexical_claim_snapshot,56026fffef3f0c7d585fc60431bfa5b2dab33cd20e6a8c9d6bcb3f22873ec75f,provisional_machine_judgment,
Q020,Q020-E0052,p050_c01,mama_es_esmo_guia-para-pacientes_v1,50,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, artralgia o rigidez articular, él le ayudará a controlar estos efectos secundarios.",3,Q020-C14;Q020-C11,high,database_chunk,document_claim_search;lexical_claim_snapshot,4f3a213f037abf75b1cc36a5c8c2a23213a0cb09b3e99629e009cb96f7b0dcd7,provisional_machine_judgment,
Q020,Q020-E0053,p051_c00,mama_es_esmo_guia-para-pacientes_v1,51,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, hipersensibilidad o dolor articular o musculoesquelético, él le ayudará a controlar estos efectos secundarios.",3,Q020-C14;Q020-C11,high,database_chunk,lexical_claim_snapshot,95ade5d37a9d7409e51bb974d62e8985153d617badd3565390bd016d94c1b9d7,provisional_machine_judgment,
Q020,Q020-E0054,p051_c01,mama_es_esmo_guia-para-pacientes_v1,51,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea, artralgia o rigidez articular, él le ayudará a controlar estos efectos secundarios.",3,Q020-C14;Q020-C11,high,database_chunk,document_claim_search;gold_document_verification;lexical_claim_snapshot,3bd23c163846f4cd3a37035a634cbd21970e7e710b2dc8fce68e6db9e6076832,provisional_machine_judgment,
