question_id,evidence_id,relevance_grade,covered_claim_ids,coverage_type,direct_or_inferred,confidence,decision,rationale,contradiction,outdated,wrong_scope,needs_human_review,review_reason,annotator_type,annotator_version
Q016,Q016-E0034,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3571; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0035,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0036,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2222; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0037,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2857; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0038,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0039,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0040,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2778; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0041,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0042,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1538; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0043,3,Q016-C06,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0044,3,Q016-C05,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0045,3,Q016-C04;Q016-C05;Q016-C06,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0046,3,Q016-C04;Q016-C05,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0047,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2143; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0048,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0049,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0050,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1429; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0051,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1429; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0052,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q016,Q016-E0053,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2143; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0001,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0002,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0003,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0004,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0005,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0006,3,Q017-C01,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0007,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0008,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0009,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0010,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0011,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0012,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0013,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0014,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q017,Q017-E0015,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0001,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1765; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0002,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4286; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0003,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0004,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3529; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0005,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4706; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0006,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4286; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0007,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5294; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0008,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5294; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0009,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5882; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0010,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5294; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0011,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5882; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0012,3,Q018-C01;Q018-C03,full_claim,direct,medium,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=0.9412; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0013,3,Q018-C01;Q018-C02;Q018-C03,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0014,2,Q018-C03,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7143; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0015,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4118; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0016,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0017,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0018,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4286; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0019,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0020,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0021,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0022,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4286; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0023,3,Q018-C04,full_claim,direct,medium,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=0.9200; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0024,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3529; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0025,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2941; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0026,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2800; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0027,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0028,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2400; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0029,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0030,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous;source_path_missing,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0031,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0032,3,Q018-C05,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0033,3,Q018-C06,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0034,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0035,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0036,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0037,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4286; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0038,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0039,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0040,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0041,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0042,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0043,2,Q018-C02,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8000; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0044,2,Q018-C03,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7143; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0045,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0046,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0047,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0048,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0049,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0050,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0051,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2000; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0052,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6000; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0053,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2000; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0054,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0055,3,Q018-C05;Q018-C06,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0056,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0057,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0058,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q018,Q018-E0059,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0001,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1250; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0002,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2500; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0003,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2857; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0004,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1429; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0005,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2500; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0006,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2500; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0007,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1429; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0008,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1875; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0009,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0010,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1250; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0011,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2143; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0012,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0013,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0014,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0556; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0015,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6250; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0016,2,Q019-C04,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7500; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0017,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0018,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6250; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0019,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6250; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0020,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0021,2,Q019-C04,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8750; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0022,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2778; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0023,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3750; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0024,3,Q019-C05,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0025,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0026,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2778; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0027,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1250; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0028,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3750; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0029,2,Q019-C04,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7500; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0030,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2500; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0031,2,Q019-C04,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7500; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0032,2,Q019-C04,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.8750; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0033,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0034,3,Q019-C04,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0035,3,Q019-C04,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0036,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2500; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q019,Q019-E0037,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
