question_id,claim_id,query_type,query_text,retrieval_method,retrieval_rank,retrieval_score,score_type,ts_config,doc_id,chunk_id,page_num,topic,source,lang,content
Q024,"",question,¿Qué es la dispareunia?,lexical_spanish,8,0.1,ts_rank_cd,spanish,mama_es_novartis_guia-pacientes-CM_2025,p105_c00,105,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 209
Mejorar la interacción erótica
Se favorecerán encuentros planificados cuyo objetivo es que la pareja
se aproxime a la actividad sexual sin miedo al fracaso, potenciando
los juegos eróticos, las caricias, la masturbación mutua y no realizando
inicialmente la conducta problema, que puede ser el coito, si existe dispareunia.
La planificación de los encuentros sexuales requiere implicación y tiempo de los dos miembros de la pareja, ya
que cada uno, de manera alternativa, planifica un encuentro
siendo sorpresa para el otro.
El que planifica ha de pensar en ello y ese pensamiento
agradable motiva el encuentro y quien espera la sorpresa
estará mucho más motivado para el encuentro sexual.
Renegocia el tipo de actividad sexual realizada.
Rompe la monotonía: investiga, practica diferentes posturas, prueba juguetes si te apetece.
Aprende con las técnicas de masaje sensorial y erótico. El
masaje siempre se ha demostrado como un medio eficaz para
comunicar amor y afecto, favorece la intimidad (busca espacios para estar solos y dedicados a ellos) y ayuda al descubrimiento mutuo de los sentidos y de la sensualidad en pareja.
Cómo realizar un masaje sensorial y erótico
Crea un entorno apropiado, cálido y cómodo.
Si resulta agradable, pon música y enciende algunas velas, etc.
La persona que recibe el masaje ha de dejar la mente en
blanco y cerrar los ojos.
Las manos son muy importantes. Untarlas con un aceite o
crema de un olor sugerente ayuda al deslizamiento por la
piel y, si además es apto para aplicarlo en la zona genital,
puede continuarse el masaje por esta zona.
En la"
Q025,"",question,¿Puedo quedarme embarazada después de un tratamiento de cancer?,lexical_spanish,1,0.0007092199,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p034_c01,34,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"ndocrina debe suspenderse
antes de tratar de quedar embarazada y debe
reanudarse después del parto y la lactancia. Si usted
desea quedar embarazada, por favor discuta todas
estas cuestiones cuidadosamente con su médico.
El tratamiento del cáncer de mama cuando aparece durante el embarazo representa una situación muy difícil
que debe ser manejada por un equipo experimentado. En la gran mayoría de los casos no hay necesidad de
interrumpir el embarazo (es decir, no hay necesidad de abortar). La interrupción del embarazo no mejora el
pronóstico de la madre. Sin embargo, esta es una decisión delicada que debe ser tomada por la mujer y su
pareja, después de haber sido informados bien de todas las opciones disponibles. Durante el embarazo es
posible administrar varios tipos de tratamiento, dependiendo del trimestre (Peccatori et al. 2013). La cirugía, por lo
general, es segura en cualquier trimestre. La quimioterapia es segura durante el segundo y el tercer trimestre;
la quimioterapia basada en antraciclina suele ser la primera opción de tratamiento en el embarazo y también
se pueden utilizar taxanos. Las terapias endocrina y anti-HER2 sólo se pueden administrar después de que
el bebé haya nacido. Por lo general, la radioterapia se pospone hasta después del nacimiento del bebé. El
factor más importante para el bebé es evitar el nacimiento prematuro."
Q025,"",question,¿Puedo quedarme embarazada después de un tratamiento de cancer?,lexical_spanish,2,0.00057142857,ts_rank_cd,spanish,mama_es_novartis_guia-pacientes-CM_2025,p093_c00,93,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
185
Criopreservación de tejido ovárico
Cuando las condiciones de la paciente no permitan la criopreservación
de embriones u ovocitos (ya que no se dispone de tiempo para realizar
una estimulación ovárica o la administración de hormonas está contraindicada), se puede plantear la criopreservación del tejido ovárico.
Actualmente sigue siendo una técnica experimental, aunque cada vez
se tiene más experiencia.
Mediante una cirugía (normalmente laparoscopia) se extrae el tejido
ovárico, se incluye una porción en parafina y se estudia macroscopicamente para descartar patología, el resto se criopreserva. Tras superar la
enfermedad, el tejido se descongela y se reimplanta para recuperar su
función e intentar conseguir un embarazo.
Existen situaciones especiales, como el cáncer localmente avanzado o el
cáncer inflamatorio, que requieren de un inicio inmediato de la quimioterapia en los que no es prudente demorar el inicio de la quimioterapia
adyuvante más de 6 semanas, por tanto las pacientes deben realizar el
proceso en este periodo.
Es muy importante proporcionar información temprana a
estas pacientes para que acudan a centros de reproducción asistida tan pronto se les diagnostique el cáncer.
La mayoría de las guías recomiendan posponer el embarazo durante al menos 2 años después del tratamiento del cáncer de mama,
según el estadio y el tratamiento recibido. Sin embargo, es poco
probable que las mujeres con enfermedad localizada empeoren el
pronóstico si se quedan embarazadas.
Estudios recientes evidencian que, en pacientes con cáncer de
mama, pausar la terapia endocrina"
Q029,"",question,¿Qué es la pancitopenia?,lexical_spanish,1,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p049_c00,49,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
5-fluorouracilo
(Fluorouracilo RCP,
2017)
•	 Agranulocitosis
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Aumento de las
infecciones
•	 Broncoespasmos
•	 Debilidad
•	 Diarrea
•	 Disminución de la función
de la médula ósea
•	 Efectos cardíacos
•	 Exceso de ácido úrico
•	 Fatiga
•	 Leucopenia
•	 Mucositis
•	 Náuseas
•	 Neutropenia
•	 Pancitopenia
•	 Retraso en la
cicatrización de heridas
•	 Sangrado nasal
•	 Síndrome mano-pie
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente a lo largo de su tratamiento para
detectar cualquier neutropenia, leucopenia, anemia,
trombocitopenia o pancitopenia. Su médico podrá ajustar
su tratamiento de acuerdo con los resultados de las pruebas
y le asesorará sobre cómo prevenir las infecciones. Informe a
su médico si experimenta fiebre, ya que puede ser un signo de
infección.
•	 Los efectos en el sistema gastrointestinal (náuseas, vómitos
y diarrea) pueden provocar la pérdida del apetito (anorexia).
Su médico podrá ayudarle a prevenir o controlar estos efectos
secundarios.
•	 Para prevenir y tratar el síndrome mano-pie puede intentar
mantener las manos y los pies frescos exponiéndolos al agua
fría (poniéndolos en remojo, bañándose o nadando), evitando
el exceso de calor y el agua caliente y manteniéndolos sin
restricciones (sin calcetines, guantes ni zapatos que se ajusten
apretándolos). Su esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en l"
Q029,"",question,¿Qué es la pancitopenia?,lexical_spanish,2,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p072_c00,72,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"GLOSARIO
OSTEONECROSIS
Pérdida del flujo sanguíneo al tejido óseo, causando la
muerte del hueso
OSTEOPOROSIS
Disminución en la cantidad y el grosor del tejido óseo,
lo que causa que los huesos se debiliten y se rompan
más fácilmente
PACLITAXEL
Medicamento de quimioterapia que se administra a
través de una perfusión en una vena en el brazo o en
el pecho
PALBOCICLIB
Medicamento de terapia dirigida que se usa para
tratar el cáncer de mama avanzado. Inhibe la CDK4/6
para reducir la proliferación de las células tumorales
PANCITOPENIA
Niveles bajos de glóbulos rojos, glóbulos blancos y
plaquetas en la sangre
PARESTESIA
Sensación de pinchazo, hormigueo o entumecimiento
que generalmente se siente en los brazos, las piernas,
las manos o los pies
PERTUZUMAB
Tipo de terapia dirigida que se usa para tratar el
cáncer de mama HER2-positivo
PLATINO
Metal que es un componente importante de ciertos
medicamentos contra el cáncer, como el carboplatino
POLI ADP-RIBOSA POLIMERASA (PARP)
Enzima que interviene en muchas funciones celulares,
como la reparación del daño ocasionado al ADN
PROGESTERONA
Hormona que desempeña un papel en el ciclo
menstrual y el embarazo
PRONÓSTICO
Resultado probable de una afección médica
PROTEINURIA
Nivel anormalmente alto de proteína en la orina. Puede
indicar disfunción renal
PRURITO
Picazón severa en la piel
QUIMIOTERAPIA
Tipo de tratamiento del cáncer con un medicamento
que mata las células cancerosas al dañarlas, de manera
que no se puedan reproducir y diseminar
QUINASAS DEPENDIENTES DE LA CICLINA 4/6
(CDK4/6)
Enzimas que impulsan la proliferación celular
RADIACI"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,1,0.2,ts_rank_cd,spanish,general_es_gepac_guia-toxicidad-quimioterapia_v1,p031_c00,31,general,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"17. TOXICIDAD PULMONAR
La toxicidad pulmonar de la quimioterapia aparece sobre todo si se administra
conjuntamente con radioterapia sobre la región torácica.
También puede aparecer en relación a determinados fármacos utilizados en el
tratamiento del cáncer como son los inhibidores tirosin-kinasas (erlotinib, gefi tinib) y determinados agentes quimioterápicos como la bleomicina.
Existen 2 tipos de toxicidad pulmonar (aguda y tardía):
TOXICIDAD AGUDA
TOXICIDAD TARDÍA
TIEMPO DE APARICIÓN
Durante el tratamiento
hasta meses después
Meses-años tras fi nalizar el
tratamiento
CLÍNICA
Tos, disnea, febrícula
Tos, disnea, febrícula
TRATAMIENTO
Corticoesteroides
Poca respuesta al tratamiento
Trasplante pulmonar
Tabla 17.1. Tipos de toxicidad pulmonar.
18. DISFUNCIONES SEXUALES
Los avances médicos de las últimas décadas han permitido que mayor número
de pacientes con cáncer se curen de la enfermedad y/o se conviertan en largos
supervivientes, por lo que las disfunciones sexuales van a infl uir en gran medida
en la calidad de vida de los enfermos una vez superada la enfermedad.
Los factores que desencadenan disfunciones sexuales en los pacientes con cáncer son varios:
• Efecto tóxico de los fármacos quimioterápicos.
• Factores psicológicos( por lo que en ocasiones buscar ayuda especializada de
un psicólogo puede ser de gran utilidad).
• Alteraciones hormonales inducidas por los tratamientos.
• Trastornos funcionales relacionados con el deterioro físico, etc..."
Q030,"",question,¿Qué es la disnea?,lexical_spanish,2,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p046_c00,46,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Eribulina
(Halaven RCP, 2017)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Artralgia/mialgia
•	 Diarrea
•	 Disnea
•	 Dolor de cabeza
•	 Dolor de espalda y dolor
en las extremidades
•	 Estreñimiento
•	 Fatiga
•	 Fiebre
•	 Náuseas
•	 Neuropatía periférica
•	 Neutropenia
•	 Tos
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar la
aparición de neutropenia o anemia. Su médico podrá ajustar
su tratamiento de acuerdo con los resultados de las pruebas
y le asesorará sobre cómo prevenir las infecciones. Informe a
su médico si experimenta fiebre, ya que puede ser un signo de
infección.
•	 Informe a su médico de cualquier signo de neuropatía
periférica, él le ayudará a controlar este efecto secundario.
•	 Los efectos en el sistema gastrointestinal (náuseas, vómitos,
diarrea y estreñimiento) pueden provocar la pérdida del apetito
(anorexia). Su médico podrá ayudarle a prevenir o controlar
estos efectos secundarios.
•	 Informe a su médico si experimenta una tos persistente. Los
problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando esteroides (Kloke y Cherny 2015).
•	 La alopecia puede causar angustia a muchas/os pacientes, su
médico le proporcionará información sobre cómo lidiar con este
efecto secundario. Algunos hospitales pueden proporcionar
gorros fríos para reducir la pérdida de cabello.
•	 Informe a su médico si experimenta artralgia, mialg"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,3,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p046_c01,46,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"información sobre cómo lidiar con este
efecto secundario. Algunos hospitales pueden proporcionar
gorros fríos para reducir la pérdida de cabello.
•	 Informe a su médico si experimenta artralgia, mialgia, dolor
de cabeza o dolor en general y él le ayudará a controlar estos
efectos secundarios.
Gemcitabina
(Gemcitabina RCP, 2017)
•	 Alopecia
•	 Anemia
•	 Aumento de las enzimas
hepáticas
•	 Disnea
•	 Edema
•	 Efectos renales
•	 Leucopenia
•	 Náuseas
•	 Sarpullido
•	 Síntomas similares a los
de la gripe
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de leucopenia, anemia o trombocitopenia.
Su médico podrá ajustar su tratamiento de acuerdo con los
resultados de las pruebas y le asesorará sobre cómo prevenir las
infecciones.
•	 Informe a su médico si experimenta una tos persistente. Los
problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos
casos utilizando esteroides (Kloke y Cherny 2015). Sin embargo,
este síntoma suele ser leve y desaparecer rápidamente sin
tratamiento.
•	 Informe a su médico si experimenta alguna reacción cutánea,
síntomas similares a los de la gripe o retención de líquidos/
hinchazón (edema), él le ayudará a controlar estos efectos
secundarios.
•	 Su función renal y hepática se monitoreará cuidadosamente
antes, durante y después del tratamiento.
•	 La alopecia puede causar angustia a muchas/os pacientes, su
médico le proporcionará información sobre cómo lidiar con este
efecto secundario. Algunos h"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,4,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p052_c00,52,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"TERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Acetato de megestrol
(Megace RCP, 2015)
•	 Aumento de peso
•	 Aumento del apetito
•	 Diabetes mellitus
•	 Disnea
•	 Embolia pulmonar
•	 Estreñimiento
•	 Hiperglucemia
•	 Hipertensión
•	 Insuficiencia
suprarrenal
•	 Síndrome de Cushing
•	 Sofocos
•	 Tromboflebitis
•	 Su médico lo/la vigilará para detectar la aparición de signos
de diabetes, síndrome de Cushing e insuficiencia
suprarrenal. La hiperglucemia generalmente se trata con
medicamentos antidiabéticos
•	 Informe a su médico si experimenta una tos persistente. Los
problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando esteroides (Kloke y Cherny 2015).
•	 Su médico lo/la vigilará para detectar la aparición de signos
de trombosis.
•	 Su médico podrá ayudarle a controlar los sofocos.
Tamoxifeno
(Tamoxifeno RCP, 2017)
•	 Aumento de la sudoración
•	 Complicaciones
tromboembólicas
•	 Engrosamiento
endometrial
•	 Fatiga
•	 Náuseas
•	 Retención de líquidos
•	 Sangrado/secreción
vaginal
•	 Sarpullido cutáneo
•	 Sofocos
•	 Trastornos visuales
•	 Informe a su médico si experimenta alguna reacción cutánea o
retención de líquidos/hinchazón, él le ayudará a controlar estos
efectos secundarios.
•	 Su médico lo/la vigilará para detectar signos de trombosis.
•	 Deberá informar a su médico si experimenta sangrado o
secreción vaginal y trastornos visuales.
•	 Su médico puede ayudarle a controlar los sofocos, el aumento de
la sudoración y las náuseas.
Efectos secundarios importantes asoci"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,5,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p055_c00,55,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"TERAPIA*
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
T-DM1
(Kadcyla RCP, 2013)
•	 Anemia
•	 Artralgia
•	 Astenia
•	 Aumento de las enzimas
hepáticas
•	 Boca seca
•	 Diarrea
•	 Disnea
•	 Dolor abdominal
•	 Dolor de cabeza
•	 Dolor musculoesquelético
•	 Escalofríos
•	 Estomatitis
•	 Estreñimiento
•	 Fatiga
•	 Fiebre
•	 Infección del tracto
urinario
•	 Insomnio
•	 Mialgia
•	 Náuseas
•	 Neuropatía periférica
•	 Potasio bajo
•	 Sangrado
•	 Sangrado nasal
•	 Sarpullido
•	 Trombocitopenia
•	 Vómitos
•	 Los efectos en el sistema gastrointestinal (náuseas, vómitos,
diarrea, estreñimiento y estomatitis) pueden provocar
sensaciones de debilidad (astenia). Su médico podrá ayudarle
a prevenir o controlar estos efectos secundarios.
•	 Informe a su médico si experimenta problemas respiratorios.
Los problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando esteroides (Kloke y Cherny 2015).
•	 Para prevenir y tratar la estomatitis, puede mantener una
buena higiene oral usando un enjuague bucal con esteroides
y una pasta dental suave. La pasta dental con esteroides se
puede utilizar para tratar las úlceras en desarrollo. En el caso
de estomatitis más grave (de grado 2 o superior), su médico
podrá sugerir que se reduzca la dosis del tratamiento o que se
retrase la terapia hasta que la estomatitis se resuelva, pero
en la mayoría de los casos los síntomas serán leves y remitirán
una vez haya terminado el tratamiento.
•	 Informe de cualquier signo de neuropatía periférica a su
médico, él le ayudará"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,6,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p055_c01,55,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"resuelva, pero
en la mayoría de los casos los síntomas serán leves y remitirán
una vez haya terminado el tratamiento.
•	 Informe de cualquier signo de neuropatía periférica a su
médico, él le ayudará a controlar este efecto secundario.
•	 Informe a su médico si experimenta artralgia, mialgia, dolor o
insomnio, él le ayudará a controlar estos efectos secundarios
Trastuzumab
(Herceptin RCP, 2017)
•	 Anorexia
•	 Artralgia
•	 Conjunctivitis
•	 Dolor de cabeza
•	 Efectos
gastrointestinales
•	 Efectos respiratorios,
incluida la disnea
•	 Insomnio
•	 Mareos
•	 Mialgia
•	 Nasofaringitis
•	 Ojos llorosos
•	 Parestesia
•	 Pérdida de peso
•	 Sangrado nasal o nariz
llena de moco
•	 Sarpullido y otros efectos
en la piel
•	 Sofocos
•	 Temblor
•	 Trastornos cardíacos
•	 Su función cardíaca se evaluará antes de comenzar el
tratamiento con trastuzumab y se monitoreará cada 3-4 meses
durante el tratamiento. Si su función cardíaca se ve afectada,
su médico podrá decidir reducir o pausar el tratamiento con
trastuzumab o prescribirle otro medicamento para tratar los
efectos secundarios cardíacos (Curigliano et al. 2012).
•	 Los efectos en el sistema gastrointestinal (náuseas,
vómitos, diarrea, estreñimiento, dispepsia, hinchazón de los
labios, dolor abdominal, estomatitis o disgeusia) pueden
provocar la pérdida del apetito (anorexia). Su médico podrá
ayudarle a prevenir o controlar estos efectos secundarios.
•	 Informe a su médico si experimenta problemas respiratorios.
Los problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,7,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p056_c01,56,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"rolar estos efectos secundarios.
Bevacizumab
(Avastin RCP, 2017)
•	 Anorexia
•	 Artralgia
•	 Complicaciones en la
cicatrización de las
heridas
•	 Diarrea
•	 Disartria
•	 Disgeusia
•	 Disnea
•	 Dolor de cabeza
•	 Estomatitis
•	 Estreñimiento
•	 Fatiga
•	 Hipertensión
•	 Leucopenia
•	 Náuseas
•	 Neuropatía periférica
•	 Neutropenia
•	 Ojos llorosos
•	 Proteinuria
•	 Reacciones cutáneas
•	 Rinitis
•	 Trastornos hemorrágicos
•	 Trombocitopenia
•	 Vómitos
•	 Informe de cualquier signo de neuropatía periférica a su
médico, él le ayudará a controlar este efecto secundario.
•	 Cualquier tratamiento se retrasará hasta que las heridas hayan
sanado satisfactoriamente.
•	 Su tensión arterial será supervisada durante todo el tratamiento
y, en caso de que se determine la existencia de hipertensión,
ésta será controlada apropiadamente.
•	 Su función renal se monitoreará durante el tratamiento.
•	 Los efectos en el sistema gastrointestinal (estomatitis,
estreñimiento, diarrea, náuseas, vómitos) y la disgeusia pueden
provocar la pérdida del apetito (anorexia). Su médico podrá
ayudarle a prevenir o controlar estos efectos secundarios.
•	 Informe a su médico si experimenta problemas respiratorios.
Los problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando esteroides (Kloke y Cherny 2015).
•	 Informe a su médico si desarrolla alguna reacción cutánea (por
ejemplo, sarpullido, piel seca, decoloración), él le ayudará a
controlar estos efectos secundarios.
•	 Informe a su médico sobre la aparición de cualquier otro
efecto secundar"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,8,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p057_c00,57,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"TERAPIA*
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Everolimus
(Afinitor RCP, 2017)
•	 Anemia
•	 Anorexia
•	 Diarrea
•	 Disgeusia
•	 Disnea
•	 Dolor de cabeza
•	 Edema
•	 Estomatitis
•	 Fatiga
•	 Hipercolesterolemia
•	 Hiperglucemia
•	 Infecciones
•	 Náuseas
•	 Neumonitis
•	 Pérdida de peso
•	 Prurito
•	 Sangrado nasal
•	 Sarpullido
•	 Tos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar la
aparición de anemia. Su médico podrá ajustar su tratamiento
de acuerdo con los resultados de las pruebas y le asesorará
sobre cómo prevenir las infecciones.
•	 Los efectos en el sistema gastrointestinal (náuseas, diarrea,
estomatitis) y la disgeusia pueden provocar la pérdida del
apetito (anorexia). Su médico le ayudará a prevenir o controlar
estos efectos secundarios.
•	 Para prevenir y tratar la estomatitis, puede mantener una
buena higiene oral usando un enjuague bucal con esteroides
y una pasta dental suave. La pasta dental con esteroides se
puede utilizar para tratar las úlceras en desarrollo. En el caso
de estomatitis más grave (de grado 2 o superior), su médico
podrá sugerir que se reduzca la dosis del tratamiento o que se
retrase la terapia hasta que la estomatitis se resuelva, pero
en la mayoría de los casos los síntomas serán leves y remitirán
una vez haya terminado el tratamiento.
•	 Es importante que informe a su médico de cualquier problema
respiratorio. Los problemas de disnea pueden tratarse con
medicamentos denominados opioides o benzodiacepinas, y
en algunos casos utiliz"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,9,0.2,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p060_c00,60,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"TERAPIA*
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Talazoparib
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Diarrea
•	 Disnea
•	 Dolor de espalda
•	 Estreñimiento
•	 Fatiga
•	 Linfopenia
•	 Náuseas
•	 Neutropenia
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de anemia, neutropenia, trombocitopenia o
linfopenia. Su médico podrá ajustar su tratamiento de acuerdo
con los resultados de las pruebas y le asesorará sobre cómo
prevenir las infecciones.
•	 Los efectos en el sistema gastrointestinal (náuseas, diarrea,
vómitos y estreñimiento) pueden provocar la pérdida del
apetito (anorexia). Su médico podrá ayudarle a prevenir o
controlar estos efectos secundarios.
•	 Informe a su médico si experimenta una tos persistente. Los
problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando esteroides (Kloke y Cherny 2015).
•	 La alopecia puede causar angustia a muchas/os pacientes,
su médico le proporcionará información sobre cómo lidiar con
este efecto secundario.
Efectos secundarios importantes asociados a las terapias dirigidas en el tratamiento del cáncer de mama.
TEl resumen de las características del producto (RCP) más reciente de cada uno de los medicamentos puede encontrarse en:
www.ema.europa.eu/ema.
*Algunos de los agentes listados en esta tabla pueden no estar disponibles en su país. Por favor, consulte a su médico y/o lea la
información de prescripción de los productos local"
Q030,"",question,¿Qué es la disnea?,lexical_spanish,10,0.2,ts_rank_cd,spanish,prostata_es_esmo_guia-para-pacientes_2022,p048_c00,48,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Cabazitaxel
(Jevtana RCP, 2021)
•	 Alopecia
•	 Alteraciones en la
percepción de los
sabores (sabor metálico,
salado o amargo)
•	 Anemia
•	 Anorexia
•	 Artralgia
•	 Astenia
•	 Diarrea
•	 Disnea
•	 Dolor abdominal
•	 Dolor de espalda
•	 Estreñimiento
•	 Fatiga
•	 Fiebre
•	 Hematuria
•	 Leucopenia
•	 Náuseas/vómitos
•	 Neutropenia
•	 Tos
•	 Trombocitopenia
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de neutropenia, anemia, leucopenia o
trombocitopenia. Su médico podrá ajustar su tratamiento de
acuerdo con los resultados de las pruebas y le asesorará sobre
cómo prevenir las infecciones
•	 Los efectos en el sistema gastrointestinal (estreñimiento,
náuseas, vómitos, diarrea o alteraciones en la percepción de los
sabores) pueden dar lugar a la aparición de pérdida del apetito
(anorexia) o a sensaciones de debilidad (astenia). Su médico
o enfermero podrán ayudarle a prevenir o controlar estos efectos
secundarios
•	 Informe a su médico o enfermero si experimenta una tos
persistente. La disnea problemática puede tratarse con
medicamentos llamados opioides o benzodiacepinas; en algunos
casos se usan esteroides (Kloke y Cherny, 2015)
•	 Informe a su médico o enfermero si experimenta artralgia o dolor,
le ayudarán a controlar estos efectos secundarios
•	 La alopecia puede causar angustia a muchos pacientes, su
médico le proporcionará información sobre cómo lidiar con este
efecto secundario. Algunos"
