doc_id,chunk_id,page_num,topic,source,lang,content,created_at
mama_es_novartis_guia-pacientes-CM_2025,p092_c01,92,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"iones incluye la fecundación in vitro, que es un procedimiento mediante el que se extraen
óvulos del ovario de una mujer y se combinan con espermatozoides en el
laboratorio para formar embriones. Los embriones se congelan y después
se pueden descongelar y colocar en el útero de una mujer.
Es el método más utilizado en tratamientos de fertilidad y, por tanto, del
que se dispone de más datos. Requiere pareja o donante.
El procedimiento requiere aproximadamente 2 semanas de estimulación
ovárica, comenzando al principio del ciclo menstrual de la paciente.
Los protocolos de estimulación ovárica recomendados son aquellos que
produzcan el menor aumento de estrógenos, pero con la intención de obtener el mayor número de folículos posibles.
Criopreservación de ovocitos
Es en la actualidad, el método más recomendado por la American Society
of Clinical Oncology (ASCO).
La criopreservación de ovocitos es una alternativa para las mujeres que
no tengan pareja actualmente, pero quieran asegurar su capacidad de ser
madres o que prefieran conservar óvulos en vez de embriones.
El procedimiento requiere de 2 semanas de estimulación ovárica, comenzando al principio del ciclo menstrual de la paciente. Se extraen los ovocitos y se criopreservan.
Los protocolos de estimulación ovárica recomendados son aquellos que
produzcan el menor incremento estrogénico. La evidencia actual indica
que la técnica aconsejada es la vitrificación de ovocitos. La vitrificación
es una técnica de congelación ultrarápida en la que se evita la formación
de cristales de hielo que podrían dañar los ovocitos.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p093_c00,93,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
185
Criopreservación de tejido ovárico
Cuando las condiciones de la paciente no permitan la criopreservación
de embriones u ovocitos (ya que no se dispone de tiempo para realizar
una estimulación ovárica o la administración de hormonas está contraindicada), se puede plantear la criopreservación del tejido ovárico.
Actualmente sigue siendo una técnica experimental, aunque cada vez
se tiene más experiencia.
Mediante una cirugía (normalmente laparoscopia) se extrae el tejido
ovárico, se incluye una porción en parafina y se estudia macroscopicamente para descartar patología, el resto se criopreserva. Tras superar la
enfermedad, el tejido se descongela y se reimplanta para recuperar su
función e intentar conseguir un embarazo.
Existen situaciones especiales, como el cáncer localmente avanzado o el
cáncer inflamatorio, que requieren de un inicio inmediato de la quimioterapia en los que no es prudente demorar el inicio de la quimioterapia
adyuvante más de 6 semanas, por tanto las pacientes deben realizar el
proceso en este periodo.
Es muy importante proporcionar información temprana a
estas pacientes para que acudan a centros de reproducción asistida tan pronto se les diagnostique el cáncer.
La mayoría de las guías recomiendan posponer el embarazo durante al menos 2 años después del tratamiento del cáncer de mama,
según el estadio y el tratamiento recibido. Sin embargo, es poco
probable que las mujeres con enfermedad localizada empeoren el
pronóstico si se quedan embarazadas.
Estudios recientes evidencian que, en pacientes con cáncer de
mama, pausar la terapia endocrina",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p093_c01,93,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"poco
probable que las mujeres con enfermedad localizada empeoren el
pronóstico si se quedan embarazadas.
Estudios recientes evidencian que, en pacientes con cáncer de
mama, pausar la terapia endocrina para poder quedarse embarazadas --bajo control médico y durante un periodo temporal que no
supere los 2 años-- no incrementa el riesgo de recaída a corto plazo.
Hay mujeres que recuperan su menstruación después de un cáncer
y no desean un embarazo, en este caso pueden solicitar asesoramiento individualizado para encontrar el anticonceptivo que mejor
se adapte a sus necesidades.
Se pueden utilizar sin problema:
•	DIU de cobre.
•	Métodos de barrera, preservativos y diafragma.
•	También se puede informar sobre métodos naturales como el
método sintotérmico (combinación de la temperatura basal y el
conocimiento del flujo vaginal).",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p094_c00,94,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
187
2.4 Impacto del cáncer en mujeres con menopausia
El impacto del diagnóstico y de los tratamientos del cáncer en estas
pacientes comparte muchas similitudes con el de las más jóvenes e incluye:
•	Deterioro de la imagen corporal.
•	Disminución de la autopercepción erótica.
•	Miedo a la muerte.
•	Miedo a las recaídas.
•	Miedo a los síntomas asociados a sus tratamientos: linfedema, dolores generalizados, fatiga, cansancio, cambios en el estado de ánimo o
la pérdida de sensibilidad mamaria.
En estas mujeres se ha de tener muy en cuenta el síndrome genitourinario de la menopausia, caracterizado por una atrofia vulvovaginal que
se manifiesta en forma de adelgazamiento de las paredes de la vagina
y disminución de su lubricación. La consecuencia es sequedad e inflamación vaginal, lo que puede producir dolor en las relaciones sexuales
que puede dificultar el coito o incluso las caricias a nivel genital.
Entre un 40 % y 60 % de las mujeres posmenopáusicas padecen síntomas urogenitales derivados de la atrofia vaginal lo que conlleva una
disminución en el número de las relaciones sexuales. Si disminuyen las
relaciones sexuales, disminuye la lubricación, lo que favorece que la
atrofia sea mayor.
2.5 Impacto del cáncer en las relaciones amorosas y de pareja
El diagnóstico de cáncer en un miembro de la pareja va a provocar:
•	Cambios drásticos en sus relaciones personales y amorosas.
•	Cambios significativos en la calidad de vida y el bienestar psicológico
de ambos.
•	Cambios en los roles de pareja que se tengan establecidos.
Cada vez hay más estudios sobre estos temas, a",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p094_c01,94,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"orosas.
•	Cambios significativos en la calidad de vida y el bienestar psicológico
de ambos.
•	Cambios en los roles de pareja que se tengan establecidos.
Cada vez hay más estudios sobre estos temas, aunque todavía son escasos y poco exhaustivos cuando se refieren a sexualidad, intimidad,
vínculo amoroso o placer.
La pareja que se encuentra frente a un cáncer de mama se
ve en la necesidad de redefinir su intimidad sexual y su comunicación de pareja tanto en el ámbito afectivo como en
el erótico.
Las dificultades en la renegociación se suelen asociar a que muchas parejas tienen problemas de comunicación a nivel sexual, el coito sigue
siendo la práctica mayoritaria, muchas veces con escaso juego erótico
y, al tener problemas de dolor por sequedad, muchas veces dejan de tener relaciones sexuales y evitan el acercamiento erótico. También influye la creencia errónea de que la enfermedad vuelve a la mujer asexual.
Afortunadamente, cada vez está más extendido que el coito es una
práctica sexual más, que la sexualidad es mucho más que penetración
vaginal, e incluye un amplio repertorio de prácticas sexuales y que no
se acaba ni con la edad ni con la enfermedad.
Las parejas de mujeres con cáncer de mama experimentan estrés psicológico y emocional por el diagnóstico y el tratamiento del cáncer de
su pareja, y con frecuencia se convierten en cuidadores, pudiendo dejar
de lado el rol erótico.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p095_c00,95,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
189
Sexualidad
189
El rol de cuidador
El rol de cuidador de la pareja de la mujer con cáncer viene reforzado
por el miedo a la pérdida de la compañera y al estrés psicológico de
la situación. Este cambio de rol puede ser tan importante que llegue a
bloquear el rol erótico establecido y haga que deje de acercarse a su
pareja desde el punto de vista amoroso y sexual.
En muchas ocasiones, esto no ocurre porque considere que su pareja ya no es atractiva, sino por miedo a hacerle daño o provocarle una
situación incómoda. Es esta falta de interacción la que puede ser interpretada de manera errónea por parte de la mujer, pensando que es
porque ha perdido atractivo sexual.
El rol del cuidador, cuando no se gestiona bien, tiene repercusiones en
la relación de pareja, pero también en el propio cuidador, ya que puede
afectarle también en su vida laboral y en su propia salud sexual.
Para evitar todo esto es muy importante que, como pareja, habléis de
manera clara sobre lo que está ocurriendo y sobre vuestra vida sexual (placer, prácticas, sentimientos, dificultades, etc.), podéis hacerlo
en casa, buscando un espacio para ello, puede empezar uno de los dos,
primero uno expresa cómo se siente y el otro escucha, y a continuación,
al revés.
También desde los profesionales se puede ofrecer un espacio en la consulta de información y asesoramiento, y promover el que se pueda hablar. A veces, simplemente exponiendo que este hecho puede ocurrir y
dejando la puerta abierta a otra consulta, es suficiente.
Algunos estudios muestran que, en algunas mujeres, la sexualidad no
empeora inclu",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p095_c01,95,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"veces, simplemente exponiendo que este hecho puede ocurrir y
dejando la puerta abierta a otra consulta, es suficiente.
Algunos estudios muestran que, en algunas mujeres, la sexualidad no
empeora incluso después de someterse a los tratamientos que afectan
negativamente la función sexual y esto tiene que ver con la calidad de
la relación de pareja a nivel emocional y erótico.
En cualquier caso, la mujer y su pareja tienen derecho a recibir la información y el asesoramiento necesario para mejorar la adaptación a una
vida sexual satisfactoria y plena.
Cómo las disfunciones sexuales acaban afectando a la relación de pareja
¿Las disfunciones sexuales pueden acabar
con una relación de pareja? Haz clic aquí
y escucha la respuesta en un interesante podcast de nuestra especialista.
Culpa
Evitación
Disfunción sexual
Obligación de mantener
relaciones sexuales
Relaciones sexuales
inadecuadas
Enfriamiento
voluntario
como castigo
Presión para
mantener relaciones
sexuales
Evitación
Ansiedad
de anticipación
Inseguridad
Problemas en la pareja",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p096_c00,96,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
191
Sexualidad
191
3. Estrategias, recomendaciones y recursos
frente a la disfunción sexual femenina
después de un cáncer de mama
Para algunas pacientes, la actividad sexual cesa después del tratamiento, lo que afecta negativamente a su autoestima y a sus relaciones
íntimas; sin embargo, la evidencia indica que tienen necesidades de
información y comunicación no satisfechas relacionadas con preocupaciones sexuales.
Los principales problemas para poder prevenir, detectar y tratar las
disfunciones sexuales en estas pacientes son:
Siendo receptiva y transmitiendo las inquietudes de forma clara
y directa, ayudas a que tu médico:
•	Te ofrezca información dirigida hacia tus problemas concretos.
•	Te ofrezca sugerencias que se adapten a tu vida y a tu problema.
•	Te proporcione el tratamiento sintomático en caso necesario.
Es lo que llamamos counseling o asesoramiento individualizado,
cuyos objetivos son que consigas mejorar la comunicación erótica y emocional con tu pareja, alterada durante tu enfermedad.
Falta de tiempo durante las consultas.
Poca formación en sexualidad de los profesionales de la
salud que las tratan.
El tema de la sexualidad es aún un tabú social importante y, a pesar de
que poco a poco ya algunas pacientes consultan por propia iniciativa,
la gran mayoría (casi siempre por vergüenza) esconden el problema
sufriéndolo en silencio.
Afortunadamente las cosas están cambiando.
Debe ser función del profesional abordar el tema de forma abierta
pero respetuosa en la consulta, para que te sientas lo bastante cómoda y poder solicitar ayuda en caso de que la",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p096_c01,96,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"sas están cambiando.
Debe ser función del profesional abordar el tema de forma abierta
pero respetuosa en la consulta, para que te sientas lo bastante cómoda y poder solicitar ayuda en caso de que la necesites, escuchando sin
juzgar.
Recuerda
¿Sabías que el asesoramiento
individualizado puede mejorar
tu relación de pareja? Haz
clic aquí y descúbrelo en una
reveladora infografía.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p097_c00,97,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
193
3.1 Reaprendiendo y mejorando la vida sexual:
pautas para mejorar la calidad erótica y emocional
Para reaprender y mejorar la vida sexual después de un evento tan
importante como un cáncer, es fundamental que tengas en cuenta una
serie de puntos esenciales.
Esta información te ayudará a desmontar algunos mitos y creencias
erróneas que puedas tener y en consecuencia para que puedas mejorar tu satisfacción sexual.
Hay que tener en cuenta que:
Las personas somos seres sexuales y sexualizados desde el
nacimiento hasta la muerte. Nuestra sexualidad no se acaba ni con la edad, ni con ninguna enfermedad, solamente
necesita adaptarse.
La sexualidad nos acompaña toda la vida; avanza y se desarrolla con la persona, con el conocimiento del cuerpo y su
aceptación. El cuerpo cambia mucho a lo largo de nuestra vida,
conocerlo y aceptarlo es importante para disfrutar del sexo.
La sexualidad está influida por factores biológicos, psicológicos, por el entorno cultural y por las experiencias vividas. Es dinámica y cambiante, lo mismo que vamos cambiando las personas con el tiempo. En personas con enfermedades como el cáncer de mama influyen múltiples factores
psicosociales, entre ellos las experiencias sexuales previas,
la valoración de la autoimagen o la satisfacción previa en
la relación de pareja. Las mujeres con cáncer de mama no
tienen por qué tener una sexualidad insatisfactoria.
La sexualidad es generadora de placer y de comunicación
de afecto entre las personas, además de tener la capacidad
de reproducción. Activa nuestros circuitos de recompensa
y nos mejora el estad",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p097_c01,97,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"toria.
La sexualidad es generadora de placer y de comunicación
de afecto entre las personas, además de tener la capacidad
de reproducción. Activa nuestros circuitos de recompensa
y nos mejora el estado de ánimo a través de la producción
de neurotransmisores como la dopamina o las endorfinas.
Nuestro cuerpo y nuestra mente agradecen que tengamos
actividad sexual.
La percepción que tenemos sobre nuestro estado de salud
es a menudo más determinante que la propia enfermedad.
Las enfermedades y sus tratamientos pueden tener un impacto negativo en la satisfacción sexual, pero actualmente
hay un amplio abanico de recursos terapéuticos para poder
abordarlos de forma satisfactoria.
Disfrutar del placer significa asumirlo y aceptarlo como
algo positivo y tener la aptitud de sentir. Aprender a tener
conciencia corporal, redescubrir el cuerpo, ser consciente
de él y de sus diferentes partes, así como de los cambios
que se puedan producir es muy importante para disfrutar
del placer sexual.
La satisfacción sexual está relacionada con mejoras en la
salud y en la calidad de vida.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p098_c00,98,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
195
Sexualidad
195
También es importante que reflexiones sobre muchas creencias erróneas
que tenemos y que influyen en nuestro bienestar sexual y que es importante corregir:
Considerar que el sexo no es importante en una relación
de pareja.
Pensar que los problemas sexuales se resolverán por sí
solos.
Pensar que después de un cáncer se ha perdido el erotismo y el atractivo sexual.
Tener relaciones solamente por complacer a la pareja o
por miedo a perderla.
Dar más importancia al placer de la pareja que al propio
placer.
Comparar la situación actual con otras situaciones o
compararse con otras mujeres.
Pensar que no hay solución una vez aparecen los problemas.
3.2 Abordaje médico de los síntomas derivados de la
deprivación estrogénica
Los síntomas derivados de la falta de estrógenos hacen que la mujer
presente síntomas de menopausia, de ellos los más frecuentes son:
Los sofocos.
El insomnio.
La dispareunia o dolor en las relaciones sexuales debido
a la sequedad vaginal.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p099_c00,99,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
197
Sexualidad
197
Tratamiento sintomático
El objetivo del tratamiento sintomático es mejorar la calidad de vida y
combatir síntomas tan molestos y a veces tan frecuentes como sofocos, insomnio, sudoración nocturna, estados depresivos o dolor en las
relaciones sexuales por sequedad vaginal.
En el caso de los sofocos, frecuentes en las pacientes de cáncer de
mama, estos pueden ser muy angustiantes y deteriorar la calidad de
vida. La gabapentina, los inhibidores selectivos de los receptores de
serotonina, y la clonidina pueden ser eficaces para el tratamiento de los
sofocos (los estrógenos están contraindicados).
Los antidepresivos del tipo inhibidores selectivos de la recaptación
de serotonina (ISRS) se deben utilizar con precaución en mujeres con
cáncer de mama que reciban tratamiento adyuvante con tamoxifeno,
ya que algunos pueden reducir su metabolismo. En este caso puede
ser útil la cimicifuga racemosa.
El otro gran objetivo es mejorar la atrofia vulvovaginal y el síndrome
genitourinario de la menopausia (que consiste en cambios en el aparato genital y urinario derivados de la falta de hormonas estrogénicas
que acarrean molestias genitales y urinarias) y, por tanto, conseguir que
desaparezca el dolor genital durante las relaciones sexuales.
Es importante tratar el síndrome genitourinario de manera
temprana para reducir su riesgo. La escasez de evidencia sobre la seguridad de las terapias con hormonas vaginales en
mujeres con riesgo alto de cáncer de mama ha tenido como
resultado que no se trate, lo que puede afectar negativamente
a la calidad de vida y a las r",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p099_c01,99,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"eguridad de las terapias con hormonas vaginales en
mujeres con riesgo alto de cáncer de mama ha tenido como
resultado que no se trate, lo que puede afectar negativamente
a la calidad de vida y a las relaciones íntimas.
El tratamiento para la dispareunia (dolor genital) y la sequedad vaginal
en la mujer con cáncer de mama ha de ser individualizado y con tratamientos no hormonales.
El uso de terapias hormonales locales se reserva para casos excepcionales en aquellas mujeres que no responden al resto de terapias y siempre después de comentar riesgos y beneficios con su oncólogo y/o ginecólogo experto en cáncer de mama.
Recientemente, se dispone de datos que pueden ser prometedores sobre el uso de óvulos vaginales de dehidroepiandrosterona (DHEA).
Los datos disponibles sugieren que son eficaces frente a muchos sínto
mas asociados con la atrofia vulvovaginal, incluida la disfunción sexual,
sin que se produzcan cambios en las concentraciones de esteroides
sexuales que puedan perjudicar.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p100_c00,100,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad
199
Sexualidad
199
Tratamiento no hormonal para la sequedad vulvovaginal
Hay un amplio abanico de productos que sirven para mejorar la sequedad y el dolor en las relaciones sexuales.
Seguramente tendrás que ir probando hasta que encuentres el que mejor se adapta a tus necesidades. Normalmente se empieza con hidratantes vulvares y vaginales y, si no funcionan, se van probando otras
alternativas (incluso se pueden combinar).
Hidratantes y lubricantes vulvares y vaginales
Hay diferentes tipos de hidratantes, unos se aplican en la
vulva y otros en la vagina.
Tienen composiciones diferentes: geles de policarbofilo,
pectina de base acuosa, en textura aceite, ácido hialurónico, etc.
Las cremas hidratantes deben aplicarse entre 3 y 5 veces
a la semana, tanto intravaginalmente como en la zona
vulvar.
Aunque muchas veces se confunden, no son lo mismo.
Los lubricantes se utilizan en el momento de la relación
sexual para facilitar no solo la penetración, también cualquier tipo de contacto sexual que, en el caso de no encontrarse la zona lubricada, puede ser molesto e incluso
doloroso.
En algunos casos, también pueden ser útiles los dilatadores vaginales, los vibradores, las técnicas de autoestimulación y los ejercicios de relajación del suelo pélvico. Son
técnicas que ayudan al mantenimiento de los genitales y
el suelo pélvico.
Láser ginecológico
Es un tratamiento que se aplica en la mucosa vaginal,
es prácticamente indoloro porque previamente se utiliza
una crema anestésica tópica.
Actúa estimulando la producción de nuevas fibras de
colágeno y por ello mejora los síntomas d",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p100_c01,100,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"en la mucosa vaginal,
es prácticamente indoloro porque previamente se utiliza
una crema anestésica tópica.
Actúa estimulando la producción de nuevas fibras de
colágeno y por ello mejora los síntomas de la atrofia vulvovaginal.
Suelen ser necesarias entre 2 y 3 aplicaciones con 1 o 2
meses de diferencia entre ellas y, aproximadamente, de
manera anual suele requerir una dosis de recuerdo.
Inyección de ácido hialurónico
Es un mucopolisacárido que retiene agua.
Se inyecta en las paredes vaginales laterales y posteriores, sobre los primeros centímetros de la vagina.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p101_c00,101,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 201
Mejora de los síntomas de la atrofia vulvovaginal
La mejoría puede observarse o percibirse a partir del tercer mes de
haber realizado el tratamiento.
El pico máximo de acción suele observarse entre el sexto y el octavo
mes de haber realizado las inyecciones y las pacientes lo describen
como una mejoría notable en temas de sequedad y tirantez vaginal.
El efecto empieza a disminuir a partir del año de haber realizado la
técnica, momento en el cual puede repetirse siempre bajo supervisión
médica.
Ospemifeno
No es una hormona, es un modulador selectivo de los
receptores de estrógeno indicado para el tratamiento
de la atrofia vulvovaginal sintomática de moderada a
grave en mujeres posmenopáusicas que no son candidatas a estrógenos locales. Como, además, tiene un efecto antagonista en la mama, no existe contraindicación en
mujeres con antecedente de cáncer de mama que hayan
finalizado el tratamiento, incluido el adyuvante.
A continuación, te ofrecemos una serie de consejos para
hacer frente a los síntomas relacionados con la deprivación hormonal en pacientes con cáncer de mama.
Formas de hacer frente a los síntomas de la menopausia
SÍNTOMA
LO QUE PUEDES HACER
Sofocaciones
y sudoración
nocturna
Vístete por capas para que puedas quitarte la ropa
si te acaloras
Mantén una temperatura ambiente baja y evita las
bebidas calientes como café o té
Ponte una toalla fría y húmeda en el cuello durante
los sofocos
No fumes (empeora los sofocos)
Sequedad
vaginal
Usa lubricantes antes del coito
Usa una hidratante vaginal
La relaciones sexuales o la masturbación ayudan
a mantener",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p101_c01,101,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"en el cuello durante
los sofocos
No fumes (empeora los sofocos)
Sequedad
vaginal
Usa lubricantes antes del coito
Usa una hidratante vaginal
La relaciones sexuales o la masturbación ayudan
a mantener la salud vaginal
Trastornos
del sueño
Vete a dormir y levántate a la misma hora todos
los días, incluso cuando no duermas bien (dormir
la siesta puede empeorar el problema)
Evita la cafeína a partir del atardecer y no consumas
alcohol en exceso
Depresión
Trata de mantenerte activa. El ejercicio ayuda
a prevenir la depresión
Busca apoyo social entre mujeres en tu situación
(Tabla adaptada de la imagen de la Asociación Española de Estudios para la Menopausia [AEEM]).",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p102_c00,102,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 203
3.3 Técnicas para mejorar el deseo sexual
La afectación del deseo sexual es un hecho frecuente en las mujeres
con cáncer de mama, pero los tratamientos farmacológicos para mejorar el bajo deseo no cuentan con estudios que demuestren su eficacia.
Por tanto, el abordaje del bajo deseo sexual en mujeres con cáncer de
mama debe ser psicosexual.
Objetivo del abordaje psicosexual
El objetivo de este abordaje es lograr que vuelvas a adquirir confianza
en tu respuesta sexual y consigas tener relaciones y actividades sexuales satisfactorias. Para ello, el primer paso es que aprendas y reconozcas cómo funciona tu respuesta sexual en este momento de tu vida.
Existen una serie de pautas prácticas que activan el deseo a nivel mental
y otras que activan la conciencia de sensaciones genitales gratificantes:
Pensar en el sexo de forma positiva
Es importante para activar y mantener el deseo sexual.
Una manera de pensar en sexo y pasárselo bien es crear
fantasías. Las fantasías sexuales alimentan el deseo, permiten elegir el escenario, la persona con quien compartirlas y actuar sin miedos y prejuicios. Con ellas la persona
se puede sentir única, el mejor amante, la más seductora,
ser y hacer lo que se quiera.
Como es posible que hayas estado un tiempo sin pensar en
tu vida sexual y te cueste empezar, proponte pensar cada
día unos minutos en actividades sexuales gratificantes, con
fantasías o con vivencias reales. Los primeros días puede
que te resulte difícil, pero si eres constante y lo haces de
forma habitual lo acabarás incorporando en tu día a día.
Sentirse segura con tu r",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p102_c01,102,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"fantasías o con vivencias reales. Los primeros días puede
que te resulte difícil, pero si eres constante y lo haces de
forma habitual lo acabarás incorporando en tu día a día.
Sentirse segura con tu respuesta sexual
Un elemento de suma importancia para ser consciente
de lo que sientes a nivel genital es que conozcas tus genitales. Conocer cómo es tu vulva y tu vagina, saber qué
función tiene, cómo es capaz de contraerse y relajarse, y
qué sensaciones puedes percibir.",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p103_c00,103,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 205
Ejercicios de Kegel
Una herramienta útil para conseguirlo son los ejercicios de Kegel, unos
ejercicios muy sencillos que ayudan a tonificar la musculatura vaginal,
a prevenir los prolapsos y a tener conciencia de las sensaciones de tu
vulva y de tu vagina.
•	Baja los músculos como si expulsaras algo por la vagina.
Recomendaciones
•	Conviene realizar 30 veces cada ejercicio, una vez al día.
•	Para ayudar a localizar los músculos que intervienen, interrumpe
el chorro de la orina durante la micción. Esto es solamente al
principio, para localizar el movimiento.
•	Contrae el músculo pubococcígeo cuando estés orinando para
ver si se interrumpe el flujo de la orina. Contráelo 2 veces y vacía
la vejiga.
•	Una vez identificado el movimiento, haz el ejercicio de pie o
tumbada. Para asegurarte de que lo haces bien, pon un dedo en
la vagina para comprobarlo.
•	Contrae la vagina (ciérrala como si aspiraras hacia adentro) y
súbela simultáneamente con la inspiración. Aguanta la respiración, cuenta hasta 3 y suelta. Respira normal.
•	Contrae y relaja rápidamente respirando normal.
Músculo
puborectal
Músculo
pubococcígeo
Músculo
iliococcígeo
Uretra",2026-02-19 00:00:01.922215+01
mama_es_novartis_guia-pacientes-CM_2025,p104_c00,104,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 207
Masturbación
Si llevas tiempo con un problema sexual, es posible que estén afectadas prácticamente todas las fases de tu respuesta sexual y te sientas
insegura.
Para reconocer y afianzar de manera positiva tu respuesta sexual es
importante que conozcas qué sientes cuando se pone en marcha tu
respuesta sexual y para ello te ayudará la estimulación de tus genitales.
La masturbación, es decir, la estimulación de tus genitales, no solo
tiene una finalidad erótica, también te puede servir para evaluar tu respuesta sexual fisiológica. La concentración en las sensaciones corporales y genitales durante el proceso es fundamental para reconocer la
respuesta, sin necesidad de tener la presión por conseguir un orgasmo,
ni estar pendiente de cómo está tu pareja.
La masturbación es una manera de disfrutar del sexo y de los sentidos,
sola o en pareja. Sirve para conocerse y saber cómo respondes sexualmente, que te gusta más y cómo.
También se pueden incorporar juguetes sexuales: vibradores o estimuladores de clítoris en este ejercicio de percepción de sensaciones.
3.4 Técnicas para mejorar la comunicación emocional
y erótica con tu pareja
La inclusión de tu pareja en el counseling es muy importante, ya que
puede ofrecer apoyo y afrontamiento mutuo en el abordaje de los problemas de imagen corporal y sexuales.
El objetivo es mejorar la calidad emocional y la interacción erótica de la
pareja, menoscabada por el proceso patológico, para conseguir:
Mejorar el bienestar emocional
Es importante potenciar el tiempo compartido, disponer de tiempo para
hablar de miedos, expectativa",2026-02-19 00:00:01.922215+01
