question_id,claim_id,claim_text,claim_type,required_for_complete_answer,source_ground_truth,original_claim_id,review_action,review_notes,status,reviewer_type
Q023,Q023-C02,"Por tanto, es indispensa ble informar y conversar sobre la criopreservación de ovocitos, espe cialmente en las pacientes más jóvenes, antes de la quimioterapia o la ovariectomía profiláctica, por si después quieren tener hijos.",factual,true,"La quimioterapia induce insuficiencia ovárica en más del 80 % de las mujeres mayores de 40 años y en más del 20 % de las mujeres mayores de 30, además, por su parte, la terapia endocrina tiene como objetivo reducir los niveles de estrógenos del organismo, provocando síntomas muy severos relacionados con la menopausia. Por tanto, es indispensa ble informar y conversar sobre la criopreservación de ovocitos, espe cialmente en las pacientes más jóvenes, antes de la quimioterapia o la ovariectomía profiláctica, por si después quieren tener hijos.
disminución que dependerá del tipo de quimioterapia, la dosis y la edad de la paciente, a mayor edad hay mayor riesgo.",Q023-C02,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q023,Q023-C03,"disminución que dependerá del tipo de quimioterapia, la dosis y la edad de la paciente, a mayor edad hay mayor riesgo.",factual,true,"La quimioterapia induce insuficiencia ovárica en más del 80 % de las mujeres mayores de 40 años y en más del 20 % de las mujeres mayores de 30, además, por su parte, la terapia endocrina tiene como objetivo reducir los niveles de estrógenos del organismo, provocando síntomas muy severos relacionados con la menopausia. Por tanto, es indispensa ble informar y conversar sobre la criopreservación de ovocitos, espe cialmente en las pacientes más jóvenes, antes de la quimioterapia o la ovariectomía profiláctica, por si después quieren tener hijos.
disminución que dependerá del tipo de quimioterapia, la dosis y la edad de la paciente, a mayor edad hay mayor riesgo.",Q023-C03,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q024,Q024-C01,"Dispareunia: dolor o molestia antes, durante o después de la unión sexual.",factual,true,"Dispareunia: dolor o molestia antes, durante o después de la unión sexual.",Q024-C01,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C01,Available data suggest that pregnancy is safe after breast cancer treatment,factual,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C01,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C02,No existen contraindicaciones para quedar embarazada después de tener cáncer de mama.,factual,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C02,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C03,"Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina.",factual,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C03,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C04,La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia.,recommendation,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C04,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C05,"Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.",factual,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C05,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C06,"La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido.",recommendation,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C06,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C07,"Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas.",factual,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C07,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q025,Q025-C08,"Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",quantitative,true,"Available data suggest that pregnancy is safe after breast cancer treatment

No existen contraindicaciones para quedar embarazada después de tener cáncer de mama. Sin embargo, hay varios puntos importantes a considerar, especialmente en el caso de cáncer de mama RE positivo, debido a la larga duración de la terapia endocrina. La terapia endocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia. Si usted desea quedar embarazada, por favor discuta todas estas cuestiones cuidadosamente con su médico.

La mayoría de las guías recomiendan posponer el embarazo duran te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido. Sin embargo, es poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas. Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla zo.",Q025-C08,not_reviewed,No estaba marcado para revisión de segmentación.,active,not_human_reviewed
Q026,Q026-C01,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa.",factual,true,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa. Sí conocemos sin embargo muchos factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables. La mayor parte de los ellos se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.
1. La edad es el principal factor de riesgo para padecer un cáncer de mama. El riesgo aumenta al aumentar la edad. 2. Historia personal de cáncer de mama invasivo (las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral), carcinoma ductal in situ o lesiones benignas como la hiperplasia epitelial atípica. 3. Densidad mamaria elevada en las mamografías. 4. Historia menstrual larga, con una menarquia (edad de primera regla) temprana o una menopausia tardía 5. Exposición a radiaciones ionizantes, sobre todo durante la pubertad 6. Factores genéticos como mutaciones hereditarias en genes que asocian un aumento del riesgo de cáncer de mama, como BRCA1, BRCA2, PALB2, PTEN, TP53, ATM o CHEK 2entre otros. 7. Factores de riesgo modificables: 8. Factores reproductivos como la nuliparidad (no haber estado embarazada nunca), un primer embarazo por encima de los 30 años o la ausencia de lactancia materna. 9. El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo.. 10. Consumo de alcohol. 11. Sobrepeso y obesidad, ya que la grasa es la principal fuente de estrógenos tras la menopausia. 12. Sedentarismo 13. Dietas inadecuadas, alejadas de la dieta mediterránea

Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, el hecho de no tener un factor de riesgo no significa que nunca se vaya a padecer cáncer.
Género femenino
Edad avanzada
Predisposición genética (Antecedentes familiares o mutaciones en ciertos genes)
Exposición a estrógenos
Exposición a radiaciones ionizantes
Tener pocos hijos
Historia de hiperplasia atípica
Obesidad
Alcohol
La historia familiar de cáncer de mama
Para las mujeres con un pariente de primer grado (padre/madre, hermano/a o hijo/a) con cáncer de mama se dobla el riesgo de desarrollar cáncer de mama en comparación con una mujer sin antecedentes familiares de este tipo. El riesgo se triplica si esa familiar fue diagnosticada con cáncer de mama antes de la menopausia.",Q026-C01,keep,keep,active,single_human_reviewer
Q026,Q026-C02,"Existen varios factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables.",factual,true,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa. Sí conocemos sin embargo muchos factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables. La mayor parte de los ellos se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.
1. La edad es el principal factor de riesgo para padecer un cáncer de mama. El riesgo aumenta al aumentar la edad. 2. Historia personal de cáncer de mama invasivo (las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral), carcinoma ductal in situ o lesiones benignas como la hiperplasia epitelial atípica. 3. Densidad mamaria elevada en las mamografías. 4. Historia menstrual larga, con una menarquia (edad de primera regla) temprana o una menopausia tardía 5. Exposición a radiaciones ionizantes, sobre todo durante la pubertad 6. Factores genéticos como mutaciones hereditarias en genes que asocian un aumento del riesgo de cáncer de mama, como BRCA1, BRCA2, PALB2, PTEN, TP53, ATM o CHEK 2entre otros. 7. Factores de riesgo modificables: 8. Factores reproductivos como la nuliparidad (no haber estado embarazada nunca), un primer embarazo por encima de los 30 años o la ausencia de lactancia materna. 9. El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo.. 10. Consumo de alcohol. 11. Sobrepeso y obesidad, ya que la grasa es la principal fuente de estrógenos tras la menopausia. 12. Sedentarismo 13. Dietas inadecuadas, alejadas de la dieta mediterránea

Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, el hecho de no tener un factor de riesgo no significa que nunca se vaya a padecer cáncer.
Género femenino
Edad avanzada
Predisposición genética (Antecedentes familiares o mutaciones en ciertos genes)
Exposición a estrógenos
Exposición a radiaciones ionizantes
Tener pocos hijos
Historia de hiperplasia atípica
Obesidad
Alcohol
La historia familiar de cáncer de mama
Para las mujeres con un pariente de primer grado (padre/madre, hermano/a o hijo/a) con cáncer de mama se dobla el riesgo de desarrollar cáncer de mama en comparación con una mujer sin antecedentes familiares de este tipo. El riesgo se triplica si esa familiar fue diagnosticada con cáncer de mama antes de la menopausia.",Q026-C02,rewrite,"rewrite to: Existen varios factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables.",active,single_human_reviewer
Q026,Q026-C03,La mayor parte de los factores de riesgo se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.,factual,true,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa. Sí conocemos sin embargo muchos factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables. La mayor parte de los ellos se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.
1. La edad es el principal factor de riesgo para padecer un cáncer de mama. El riesgo aumenta al aumentar la edad. 2. Historia personal de cáncer de mama invasivo (las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral), carcinoma ductal in situ o lesiones benignas como la hiperplasia epitelial atípica. 3. Densidad mamaria elevada en las mamografías. 4. Historia menstrual larga, con una menarquia (edad de primera regla) temprana o una menopausia tardía 5. Exposición a radiaciones ionizantes, sobre todo durante la pubertad 6. Factores genéticos como mutaciones hereditarias en genes que asocian un aumento del riesgo de cáncer de mama, como BRCA1, BRCA2, PALB2, PTEN, TP53, ATM o CHEK 2entre otros. 7. Factores de riesgo modificables: 8. Factores reproductivos como la nuliparidad (no haber estado embarazada nunca), un primer embarazo por encima de los 30 años o la ausencia de lactancia materna. 9. El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo.. 10. Consumo de alcohol. 11. Sobrepeso y obesidad, ya que la grasa es la principal fuente de estrógenos tras la menopausia. 12. Sedentarismo 13. Dietas inadecuadas, alejadas de la dieta mediterránea

Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, el hecho de no tener un factor de riesgo no significa que nunca se vaya a padecer cáncer.
Género femenino
Edad avanzada
Predisposición genética (Antecedentes familiares o mutaciones en ciertos genes)
Exposición a estrógenos
Exposición a radiaciones ionizantes
Tener pocos hijos
Historia de hiperplasia atípica
Obesidad
Alcohol
La historia familiar de cáncer de mama
Para las mujeres con un pariente de primer grado (padre/madre, hermano/a o hijo/a) con cáncer de mama se dobla el riesgo de desarrollar cáncer de mama en comparación con una mujer sin antecedentes familiares de este tipo. El riesgo se triplica si esa familiar fue diagnosticada con cáncer de mama antes de la menopausia.",Q026-C03,rewrite,rewrite to: La mayor parte de los factores de riesgo se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.,active,single_human_reviewer
Q026,Q026-C04,La edad es el principal factor de riesgo para padecer un cáncer de mama.,definition,true,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa. Sí conocemos sin embargo muchos factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables. La mayor parte de los ellos se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.
1. La edad es el principal factor de riesgo para padecer un cáncer de mama. El riesgo aumenta al aumentar la edad. 2. Historia personal de cáncer de mama invasivo (las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral), carcinoma ductal in situ o lesiones benignas como la hiperplasia epitelial atípica. 3. Densidad mamaria elevada en las mamografías. 4. Historia menstrual larga, con una menarquia (edad de primera regla) temprana o una menopausia tardía 5. Exposición a radiaciones ionizantes, sobre todo durante la pubertad 6. Factores genéticos como mutaciones hereditarias en genes que asocian un aumento del riesgo de cáncer de mama, como BRCA1, BRCA2, PALB2, PTEN, TP53, ATM o CHEK 2entre otros. 7. Factores de riesgo modificables: 8. Factores reproductivos como la nuliparidad (no haber estado embarazada nunca), un primer embarazo por encima de los 30 años o la ausencia de lactancia materna. 9. El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo.. 10. Consumo de alcohol. 11. Sobrepeso y obesidad, ya que la grasa es la principal fuente de estrógenos tras la menopausia. 12. Sedentarismo 13. Dietas inadecuadas, alejadas de la dieta mediterránea

Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, el hecho de no tener un factor de riesgo no significa que nunca se vaya a padecer cáncer.
Género femenino
Edad avanzada
Predisposición genética (Antecedentes familiares o mutaciones en ciertos genes)
Exposición a estrógenos
Exposición a radiaciones ionizantes
Tener pocos hijos
Historia de hiperplasia atípica
Obesidad
Alcohol
La historia familiar de cáncer de mama
Para las mujeres con un pariente de primer grado (padre/madre, hermano/a o hijo/a) con cáncer de mama se dobla el riesgo de desarrollar cáncer de mama en comparación con una mujer sin antecedentes familiares de este tipo. El riesgo se triplica si esa familiar fue diagnosticada con cáncer de mama antes de la menopausia.",Q026-C04,keep,keep,active,single_human_reviewer
Q026,Q026-C05,El riesgo aumenta al aumentar la edad.,factual,true,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa. Sí conocemos sin embargo muchos factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables. La mayor parte de los ellos se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.
1. La edad es el principal factor de riesgo para padecer un cáncer de mama. El riesgo aumenta al aumentar la edad. 2. Historia personal de cáncer de mama invasivo (las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral), carcinoma ductal in situ o lesiones benignas como la hiperplasia epitelial atípica. 3. Densidad mamaria elevada en las mamografías. 4. Historia menstrual larga, con una menarquia (edad de primera regla) temprana o una menopausia tardía 5. Exposición a radiaciones ionizantes, sobre todo durante la pubertad 6. Factores genéticos como mutaciones hereditarias en genes que asocian un aumento del riesgo de cáncer de mama, como BRCA1, BRCA2, PALB2, PTEN, TP53, ATM o CHEK 2entre otros. 7. Factores de riesgo modificables: 8. Factores reproductivos como la nuliparidad (no haber estado embarazada nunca), un primer embarazo por encima de los 30 años o la ausencia de lactancia materna. 9. El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo.. 10. Consumo de alcohol. 11. Sobrepeso y obesidad, ya que la grasa es la principal fuente de estrógenos tras la menopausia. 12. Sedentarismo 13. Dietas inadecuadas, alejadas de la dieta mediterránea

Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, el hecho de no tener un factor de riesgo no significa que nunca se vaya a padecer cáncer.
Género femenino
Edad avanzada
Predisposición genética (Antecedentes familiares o mutaciones en ciertos genes)
Exposición a estrógenos
Exposición a radiaciones ionizantes
Tener pocos hijos
Historia de hiperplasia atípica
Obesidad
Alcohol
La historia familiar de cáncer de mama
Para las mujeres con un pariente de primer grado (padre/madre, hermano/a o hijo/a) con cáncer de mama se dobla el riesgo de desarrollar cáncer de mama en comparación con una mujer sin antecedentes familiares de este tipo. El riesgo se triplica si esa familiar fue diagnosticada con cáncer de mama antes de la menopausia.",Q026-C05,keep,keep,active,single_human_reviewer
Q026,Q026-C06,"La historia personal puede ser un factor de riesgo para padecer cáncer de mama. Por ejemplo, las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral.",factual,true,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa. Sí conocemos sin embargo muchos factores de riesgo asociados al cáncer de mama, que pueden dividirse en factores de riesgo modificables o no modificables. La mayor parte de los ellos se relaciona con los antecedentes reproductivos que modulan la exposición hormonal durante la vida.
1. La edad es el principal factor de riesgo para padecer un cáncer de mama. El riesgo aumenta al aumentar la edad. 2. Historia personal de cáncer de mama invasivo (las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral), carcinoma ductal in situ o lesiones benignas como la hiperplasia epitelial atípica. 3. Densidad mamaria elevada en las mamografías. 4. Historia menstrual larga, con una menarquia (edad de primera regla) temprana o una menopausia tardía 5. Exposición a radiaciones ionizantes, sobre todo durante la pubertad 6. Factores genéticos como mutaciones hereditarias en genes que asocian un aumento del riesgo de cáncer de mama, como BRCA1, BRCA2, PALB2, PTEN, TP53, ATM o CHEK 2entre otros. 7. Factores de riesgo modificables: 8. Factores reproductivos como la nuliparidad (no haber estado embarazada nunca), un primer embarazo por encima de los 30 años o la ausencia de lactancia materna. 9. El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo.. 10. Consumo de alcohol. 11. Sobrepeso y obesidad, ya que la grasa es la principal fuente de estrógenos tras la menopausia. 12. Sedentarismo 13. Dietas inadecuadas, alejadas de la dieta mediterránea

Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, el hecho de no tener un factor de riesgo no significa que nunca se vaya a padecer cáncer.
Género femenino
Edad avanzada
Predisposición genética (Antecedentes familiares o mutaciones en ciertos genes)
Exposición a estrógenos
Exposición a radiaciones ionizantes
Tener pocos hijos
Historia de hiperplasia atípica
Obesidad
Alcohol
La historia familiar de cáncer de mama
Para las mujeres con un pariente de primer grado (padre/madre, hermano/a o hijo/a) con cáncer de mama se dobla el riesgo de desarrollar cáncer de mama en comparación con una mujer sin antecedentes familiares de este tipo. El riesgo se triplica si esa familiar fue diagnosticada con cáncer de mama antes de la menopausia.",Q026-C06,rewrite,"rewrite to: La historia personal puede ser un factor de riesgo para padecer cáncer de mama. Por ejemplo, las mujeres que han tenido un cáncer de mama invasivo tienen más riesgo de padecer un cáncer de mama contralateral.",active,single_human_reviewer
